B07004D_001E,B07004D_002E,B07004D_003E,B07004D_004E,B07004D_005E,B07004D_006E,name,county,county subdivision,state
0.0,0.0,0.0,0.0,0.0,0.0,"Denton CCD, Fergus County, Montana",027,90903,30
94.0,26.0,54.0,0.0,0.0,14.0,"Lewistown CCD, Fergus County, Montana",027,92037,30
0.0,0.0,0.0,0.0,0.0,0.0,"Roy CCD, Fergus County, Montana",027,92898,30
0.0,0.0,0.0,0.0,0.0,0.0,"Grass Range CCD, Fergus County, Montana",027,91512,30
0.0,0.0,0.0,0.0,0.0,0.0,"Winifred CCD, Fergus County, Montana",027,93927,30
0.0,0.0,0.0,0.0,0.0,0.0,"North Garfield CCD, Garfield County, Montana",033,92478,30
20.0,20.0,0.0,0.0,0.0,0.0,"Alberton CCD, Mineral County, Montana",061,90042,30
70.0,70.0,0.0,0.0,0.0,0.0,"Frenchtown-Wye CCD, Missoula County, Montana",063,91304,30
0.0,0.0,0.0,0.0,0.0,0.0,"East Carbon CCD, Carbon County, Montana",009,90976,30
0.0,0.0,0.0,0.0,0.0,0.0,"South Garfield CCD, Garfield County, Montana",033,93192,30
10.0,10.0,0.0,0.0,0.0,0.0,"Superior CCD, Mineral County, Montana",061,93444,30
0.0,0.0,0.0,0.0,0.0,0.0,"West End CCD, Mineral County, Montana",061,93759,30
0.0,0.0,0.0,0.0,0.0,0.0,"Winnett North CCD, Petroleum County, Montana",069,93948,30
7.0,7.0,0.0,0.0,0.0,0.0,"Winnett South CCD, Petroleum County, Montana",069,93969,30
12.0,12.0,0.0,0.0,0.0,0.0,"Avon-Elliston CCD, Powell County, Montana",077,90126,30
62.0,62.0,0.0,0.0,0.0,0.0,"Deer Lodge CCD, Powell County, Montana",077,90861,30
0.0,0.0,0.0,0.0,0.0,0.0,"Helmville CCD, Powell County, Montana",077,91743,30
29.0,29.0,0.0,0.0,0.0,0.0,"Thompson Falls-West End CCD, Sanders County, Montana",089,93507,30
0.0,0.0,0.0,0.0,0.0,0.0,"Three Forks CCD, Gallatin County, Montana",031,93528,30
19.0,19.0,0.0,0.0,0.0,0.0,"Plains CCD, Sanders County, Montana",089,92688,30
0.0,0.0,0.0,0.0,0.0,0.0,"Wibaux CCD, Wibaux County, Montana",109,93885,30
9.0,9.0,0.0,0.0,0.0,0.0,"Gallatin Gateway CCD, Gallatin County, Montana",031,91344,30
1131.0,797.0,76.0,101.0,44.0,113.0,"Bozeman CCD, Gallatin County, Montana",031,90420,30
8.0,8.0,0.0,0.0,0.0,0.0,"Manhattan CCD, Gallatin County, Montana",031,92226,30
15.0,15.0,0.0,0.0,0.0,0.0,"West Yellowstone CCD, Gallatin County, Montana",031,93780,30
137.0,137.0,0.0,0.0,0.0,0.0,"Belgrade CCD, Gallatin County, Montana",031,90189,30
0.0,0.0,0.0,0.0,0.0,0.0,"Martinsdale-Ringling CCD, Meagher County, Montana",059,92247,30
0.0,0.0,0.0,0.0,0.0,0.0,"White Sulphur Springs CCD, Meagher County, Montana",059,93843,30
0.0,0.0,0.0,0.0,0.0,0.0,"Roberts CCD, Carbon County, Montana",009,92793,30
1.0,1.0,0.0,0.0,0.0,0.0,"Joliet CCD, Carbon County, Montana",009,91827,30
26.0,26.0,0.0,0.0,0.0,0.0,"Red Lodge CCD, Carbon County, Montana",009,92772,30
2.0,2.0,0.0,0.0,0.0,0.0,"Fromberg-Bridger CCD, Carbon County, Montana",009,91323,30
0.0,0.0,0.0,0.0,0.0,0.0,"Big Hole Basin CCD, Beaverhead County, Montana",001,90273,30
0.0,0.0,0.0,0.0,0.0,0.0,"Clark Canyon-Horse Prairie CCD, Beaverhead County, Montana",001,90651,30
53.0,53.0,0.0,0.0,0.0,0.0,"Dillon CCD, Beaverhead County, Montana",001,90924,30
0.0,0.0,0.0,0.0,0.0,0.0,"Lima-Centennial Valley CCD, Beaverhead County, Montana",001,92079,30
33.0,33.0,0.0,0.0,0.0,0.0,"Kalispell Southwest CCD, Flathead County, Montana",029,91932,30
10.0,10.0,0.0,0.0,0.0,0.0,"Columbia Falls CCD, Flathead County, Montana",029,90672,30
38.0,34.0,4.0,0.0,0.0,0.0,"Creston-Bigfork CCD, Flathead County, Montana",029,90735,30
23.0,23.0,0.0,0.0,0.0,0.0,"Kalispell Northwest CCD, Flathead County, Montana",029,91911,30
0.0,0.0,0.0,0.0,0.0,0.0,"Glacier National Park CCD, Flathead County, Montana",029,91449,30
23.0,19.0,4.0,0.0,0.0,0.0,"Bad Rock-Columbia Heights CCD, Flathead County, Montana",029,90147,30
260.0,241.0,0.0,0.0,19.0,0.0,"Kalispell CCD, Flathead County, Montana",029,91890,30
18.0,18.0,0.0,0.0,0.0,0.0,"Whitefish CCD, Flathead County, Montana",029,93801,30
1.0,1.0,0.0,0.0,0.0,0.0,"South Fork CCD, Flathead County, Montana",029,93171,30
13.0,0.0,0.0,0.0,0.0,13.0,"Melstone CCD, Musselshell County, Montana",065,92289,30
57.0,57.0,0.0,0.0,0.0,0.0,"Roundup CCD, Musselshell County, Montana",065,92877,30
0.0,0.0,0.0,0.0,0.0,0.0,"Klein CCD, Musselshell County, Montana",065,91953,30
15.0,15.0,0.0,0.0,0.0,0.0,"Malta CCD, Phillips County, Montana",071,92205,30
0.0,0.0,0.0,0.0,0.0,0.0,"Whitewater CCD, Phillips County, Montana",071,93864,30
2.0,2.0,0.0,0.0,0.0,0.0,"Shirley-Ismay CCD, Custer County, Montana",017,93087,30
38.0,21.0,0.0,0.0,17.0,0.0,"Miles City CCD, Custer County, Montana",017,92310,30
0.0,0.0,0.0,0.0,0.0,0.0,"North Custer CCD, Custer County, Montana",017,92415,30
74.0,48.0,26.0,0.0,0.0,0.0,"Havre CCD, Hill County, Montana",041,91701,30
0.0,0.0,0.0,0.0,0.0,0.0,"Rocky Boy's CCD, Hill County, Montana",041,92814,30
0.0,0.0,0.0,0.0,0.0,0.0,"Wild Horse Lake CCD, Hill County, Montana",041,93906,30
0.0,0.0,0.0,0.0,0.0,0.0,"Rudyard CCD, Hill County, Montana",041,92919,30
0.0,0.0,0.0,0.0,0.0,0.0,"Gildford CCD, Hill County, Montana",041,91428,30
9.0,9.0,0.0,0.0,0.0,0.0,"Big Sandy CCD, Chouteau County, Montana",015,90294,30
15.0,15.0,0.0,0.0,0.0,0.0,"Fort Benton CCD, Chouteau County, Montana",015,91197,30
2.0,2.0,0.0,0.0,0.0,0.0,"Geraldine CCD, Chouteau County, Montana",015,91386,30
0.0,0.0,0.0,0.0,0.0,0.0,"East Powder River CCD, Powder River County, Montana",075,90987,30
0.0,0.0,0.0,0.0,0.0,0.0,"Otter CCD, Powder River County, Montana",075,92583,30
35.0,35.0,0.0,0.0,0.0,0.0,"Libby CCD, Lincoln County, Montana",053,92058,30
11.0,11.0,0.0,0.0,0.0,0.0,"Eureka CCD, Lincoln County, Montana",053,91071,30
23.0,13.0,10.0,0.0,0.0,0.0,"Troy CCD, Lincoln County, Montana",053,93612,30
9.0,9.0,0.0,0.0,0.0,0.0,"Gardiner-Cooke City CCD, Park County, Montana",067,91365,30
1.0,0.0,0.0,0.0,0.0,1.0,"Shields Valley CCD, Park County, Montana",067,93066,30
0.0,0.0,0.0,0.0,0.0,0.0,"East Roosevelt CCD, Roosevelt County, Montana",085,91008,30
46.0,40.0,0.0,0.0,6.0,0.0,"Fort Peck Reservation CCD, Roosevelt County, Montana",085,91239,30
12.0,12.0,0.0,0.0,0.0,0.0,"South Treasure CCD, Treasure County, Montana",103,93255,30
0.0,0.0,0.0,0.0,0.0,0.0,"North Treasure CCD, Treasure County, Montana",103,92520,30
0.0,0.0,0.0,0.0,0.0,0.0,"Harlem CCD, Blaine County, Montana",005,91638,30
0.0,0.0,0.0,0.0,0.0,0.0,"Fort Belknap CCD, Blaine County, Montana",005,91176,30
0.0,0.0,0.0,0.0,0.0,0.0,"Chinook CCD, Blaine County, Montana",005,90588,30
0.0,0.0,0.0,0.0,0.0,0.0,"Joplin CCD, Liberty County, Montana",051,91848,30
0.0,0.0,0.0,0.0,0.0,0.0,"Chester CCD, Liberty County, Montana",051,90567,30
0.0,0.0,0.0,0.0,0.0,0.0,"North of the Yellowstone CCD, Sweet Grass County, Montana",097,92499,30
37.0,34.0,0.0,3.0,0.0,0.0,"South of the Yellowstone CCD, Sweet Grass County, Montana",097,93213,30
0.0,0.0,0.0,0.0,0.0,0.0,"Fairview CCD, Richland County, Montana",083,91113,30
0.0,0.0,0.0,0.0,0.0,0.0,"Lambert CCD, Richland County, Montana",083,91974,30
0.0,0.0,0.0,0.0,0.0,0.0,"Sidney CCD, Richland County, Montana",083,93108,30
54.0,54.0,0.0,0.0,0.0,0.0,"Savage-Crane CCD, Richland County, Montana",083,92982,30
5.0,2.0,0.0,0.0,3.0,0.0,"Dutton-Power CCD, Teton County, Montana",099,90966,30
0.0,0.0,0.0,0.0,0.0,0.0,"Choteau CCD, Teton County, Montana",099,90609,30
7.0,7.0,0.0,0.0,0.0,0.0,"Fairfield CCD, Teton County, Montana",099,91092,30
0.0,0.0,0.0,0.0,0.0,0.0,"Terry South CCD, Prairie County, Montana",079,93486,30
0.0,0.0,0.0,0.0,0.0,0.0,"Terry North CCD, Prairie County, Montana",079,93465,30
32.0,32.0,0.0,0.0,0.0,0.0,"Shelby CCD, Toole County, Montana",101,93014,30
8.0,8.0,0.0,0.0,0.0,0.0,"Woods Bay-Rollins CCD, Lake County, Montana",047,94000,30
93.0,66.0,0.0,22.0,0.0,5.0,"Flathead Reservation CCD, Lake County, Montana",047,91123,30
17.0,0.0,0.0,8.0,0.0,9.0,"Big Sky CCD, Gallatin County, Montana",031,90305,30
0.0,0.0,0.0,0.0,0.0,0.0,"Yellowstone National Park CCD, Gallatin County, Montana",031,94017,30
0.0,0.0,0.0,0.0,0.0,0.0,"Warm Springs CCD, Deer Lodge County, Montana",023,93728,30
2.0,2.0,0.0,0.0,0.0,0.0,"South Custer CCD, Custer County, Montana",017,93160,30
0.0,0.0,0.0,0.0,0.0,0.0,"Pine Hill-St. Phillips CCD, Wibaux County, Montana",109,92667,30
1.0,1.0,0.0,0.0,0.0,0.0,"Northern Cheyenne Reservation CCD, Rosebud County, Montana",087,92457,30
0.0,0.0,0.0,0.0,0.0,0.0,"Northern Cheyenne Reservation CCD, Big Horn County, Montana",003,92436,30
0.0,0.0,0.0,0.0,0.0,0.0,"Decker CCD, Big Horn County, Montana",003,90850,30
0.0,0.0,0.0,0.0,0.0,0.0,"Broadus CCD, Powder River County, Montana",075,90441,30
