B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
1279.0,39.0,53.0,68.0,111.0,75.0,119.0,65.0,16.0,42.0,113.0,173.0,220.0,99.0,36.0,37.0,13.0,"Canisteo town, Steuben County, New York",101,12265,36
486.0,6.0,46.0,29.0,44.0,5.0,20.0,21.0,37.0,16.0,45.0,62.0,80.0,47.0,25.0,3.0,0.0,"Thurston town, Steuben County, New York",101,73836,36
906.0,29.0,26.0,123.0,59.0,32.0,41.0,81.0,27.0,16.0,99.0,58.0,128.0,61.0,45.0,51.0,30.0,"Urbana town, Steuben County, New York",101,76496,36
4857.0,464.0,304.0,288.0,212.0,300.0,395.0,206.0,173.0,196.0,393.0,544.0,511.0,394.0,124.0,218.0,135.0,"Corning city, Steuben County, New York",101,18256,36
423.0,21.0,12.0,7.0,22.0,21.0,30.0,32.0,22.0,25.0,50.0,49.0,59.0,35.0,32.0,6.0,0.0,"Fremont town, Steuben County, New York",101,27551,36
575.0,51.0,26.0,11.0,24.0,24.0,34.0,17.0,33.0,32.0,55.0,80.0,71.0,75.0,29.0,10.0,3.0,"Howard town, Steuben County, New York",101,35837,36
627.0,76.0,20.0,19.0,39.0,25.0,29.0,33.0,45.0,23.0,82.0,35.0,74.0,44.0,43.0,27.0,13.0,"Pulteney town, Steuben County, New York",101,59982,36
448.0,26.0,23.0,27.0,22.0,27.0,26.0,51.0,11.0,22.0,57.0,45.0,62.0,19.0,3.0,18.0,9.0,"Wheeler town, Steuben County, New York",101,81457,36
764.0,32.0,28.0,54.0,55.0,21.0,50.0,35.0,54.0,57.0,52.0,89.0,82.0,82.0,34.0,22.0,17.0,"Lindley town, Steuben County, New York",101,42576,36
848.0,67.0,36.0,45.0,68.0,59.0,46.0,42.0,62.0,65.0,78.0,105.0,62.0,55.0,29.0,13.0,16.0,"Avoca town, Steuben County, New York",101,03342,36
696.0,44.0,22.0,34.0,25.0,19.0,31.0,19.0,19.0,19.0,36.0,87.0,153.0,70.0,60.0,31.0,27.0,"Caton town, Steuben County, New York",101,12991,36
531.0,55.0,28.0,16.0,28.0,34.0,39.0,19.0,40.0,27.0,48.0,65.0,70.0,28.0,19.0,6.0,9.0,"Tuscarora town, Steuben County, New York",101,75737,36
393.0,26.0,7.0,22.0,9.0,17.0,18.0,46.0,16.0,26.0,27.0,60.0,97.0,14.0,4.0,4.0,0.0,"Troupsburg town, Steuben County, New York",101,75440,36
378.0,14.0,28.0,29.0,15.0,48.0,29.0,8.0,20.0,9.0,36.0,38.0,38.0,26.0,23.0,15.0,2.0,"Rathbone town, Steuben County, New York",101,60653,36
457.0,3.0,14.0,15.0,37.0,30.0,18.0,18.0,47.0,14.0,43.0,54.0,34.0,60.0,37.0,12.0,21.0,"Wayne town, Steuben County, New York",101,78883,36
111.0,7.0,7.0,8.0,8.0,8.0,1.0,9.0,11.0,2.0,14.0,8.0,6.0,12.0,3.0,3.0,4.0,"West Union town, Steuben County, New York",101,81105,36
1898.0,56.0,64.0,65.0,106.0,95.0,141.0,76.0,102.0,87.0,135.0,237.0,312.0,137.0,160.0,22.0,103.0,"Volney town, Oswego County, New York",075,77662,36
1523.0,48.0,14.0,39.0,52.0,33.0,54.0,48.0,32.0,72.0,166.0,150.0,313.0,131.0,128.0,186.0,57.0,"Oswego town, Oswego County, New York",075,55585,36
1334.0,84.0,31.0,24.0,56.0,54.0,59.0,142.0,124.0,76.0,161.0,164.0,144.0,79.0,44.0,83.0,9.0,"Palermo town, Oswego County, New York",075,56154,36
2714.0,155.0,143.0,61.0,117.0,122.0,218.0,33.0,198.0,161.0,182.0,328.0,306.0,147.0,270.0,206.0,67.0,"Scriba town, Oswego County, New York",075,65992,36
419.0,11.0,39.0,15.0,7.0,32.0,24.0,18.0,9.0,10.0,60.0,44.0,74.0,55.0,11.0,10.0,0.0,"Williamstown town, Oswego County, New York",075,82073,36
2116.0,125.0,94.0,136.0,123.0,215.0,130.0,125.0,124.0,85.0,224.0,147.0,179.0,245.0,88.0,29.0,47.0,"Richland town, Oswego County, New York",075,61533,36
831.0,72.0,46.0,23.0,40.0,45.0,85.0,28.0,55.0,59.0,84.0,60.0,156.0,54.0,14.0,6.0,4.0,"Albion town, Oswego County, New York",075,01055,36
1892.0,69.0,102.0,58.0,106.0,30.0,112.0,61.0,131.0,65.0,184.0,240.0,280.0,125.0,203.0,93.0,33.0,"Mexico town, Oswego County, New York",075,46822,36
195.0,8.0,14.0,8.0,11.0,7.0,23.0,7.0,12.0,2.0,37.0,25.0,20.0,14.0,5.0,0.0,2.0,"Redfield town, Oswego County, New York",075,60873,36
