B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
486.0,431.0,8.0,391.0,32.0,55.0,"Boulder Junction town, Vilas County, Wisconsin",125,08950,55
293.0,263.0,13.0,198.0,52.0,30.0,"Plum Lake town, Vilas County, Wisconsin",125,63625,55
1184.0,1018.0,8.0,882.0,128.0,166.0,"Lincoln town, Vilas County, Wisconsin",125,44525,55
960.0,816.0,6.0,694.0,116.0,144.0,"St. Germain town, Vilas County, Wisconsin",125,70725,55
1589.0,1113.0,17.0,976.0,120.0,476.0,"Arbor Vitae town, Vilas County, Wisconsin",125,02450,55
2417.0,1872.0,1.0,1685.0,186.0,545.0,"Prairie du Chien city, Crawford County, Wisconsin",023,65050,55
78.0,57.0,1.0,51.0,5.0,21.0,"Lynxville village, Crawford County, Wisconsin",023,46675,55
184.0,141.0,0.0,115.0,26.0,43.0,"Marietta town, Crawford County, Wisconsin",023,49275,55
171.0,131.0,5.0,113.0,13.0,40.0,"Eastman village, Crawford County, Wisconsin",023,21900,55
34.0,24.0,4.0,19.0,1.0,10.0,"Steuben village, Crawford County, Wisconsin",023,77175,55
279.0,229.0,3.0,192.0,34.0,50.0,"Wauzeka village, Crawford County, Wisconsin",023,84725,55
375.0,326.0,7.0,292.0,27.0,49.0,"Bridgeport town, Crawford County, Wisconsin",023,09550,55
80.0,61.0,3.0,48.0,10.0,19.0,"Mount Sterling village, Crawford County, Wisconsin",023,54900,55
39.0,32.0,0.0,28.0,4.0,7.0,"De Soto village, Crawford County, Wisconsin",023,19850,55
360.0,295.0,7.0,241.0,47.0,65.0,"Clayton town, Crawford County, Wisconsin",023,15075,55
276.0,199.0,8.0,166.0,25.0,77.0,"Eastman town, Crawford County, Wisconsin",023,21925,55
107.0,77.0,5.0,63.0,9.0,30.0,"Haney town, Crawford County, Wisconsin",023,32500,55
209.0,181.0,6.0,148.0,27.0,28.0,"Scott town, Crawford County, Wisconsin",023,72275,55
232.0,171.0,0.0,155.0,16.0,61.0,"Soldiers Grove village, Crawford County, Wisconsin",023,74550,55
129.0,106.0,0.0,101.0,5.0,23.0,"Wauzeka town, Crawford County, Wisconsin",023,84750,55
292.0,225.0,0.0,192.0,33.0,67.0,"Freeman town, Crawford County, Wisconsin",023,27700,55
60.0,43.0,0.0,38.0,5.0,17.0,"Bell Center village, Crawford County, Wisconsin",023,06225,55
227.0,206.0,2.0,183.0,21.0,21.0,"Camp Douglas village, Juneau County, Wisconsin",057,12350,55
42.0,32.0,0.0,31.0,1.0,10.0,"Finley town, Juneau County, Wisconsin",057,25850,55
964.0,836.0,30.0,697.0,109.0,128.0,"Necedah town, Juneau County, Wisconsin",057,55725,55
651.0,556.0,14.0,465.0,77.0,95.0,"Germantown town, Juneau County, Wisconsin",057,28850,55
97.0,73.0,0.0,72.0,1.0,24.0,"Hustler village, Juneau County, Wisconsin",057,36675,55
27.0,20.0,0.0,18.0,2.0,7.0,"Kingston town, Juneau County, Wisconsin",057,39800,55
123.0,96.0,0.0,87.0,9.0,27.0,"Cutler town, Juneau County, Wisconsin",057,18225,55
209.0,159.0,0.0,140.0,19.0,50.0,"Lyndon Station village, Juneau County, Wisconsin",057,46600,55
138.0,94.0,0.0,83.0,11.0,44.0,"Seven Mile Creek town, Juneau County, Wisconsin",057,72625,55
79.0,58.0,2.0,50.0,6.0,21.0,"Union Center village, Juneau County, Wisconsin",057,81725,55
244.0,203.0,2.0,183.0,18.0,41.0,"Fountain town, Juneau County, Wisconsin",057,26825,55
641.0,513.0,11.0,443.0,59.0,128.0,"Lemonweir town, Juneau County, Wisconsin",057,43300,55
293.0,225.0,2.0,192.0,31.0,68.0,"Wonewoc town, Juneau County, Wisconsin",057,88525,55
284.0,239.0,2.0,216.0,21.0,45.0,"Clearfield town, Juneau County, Wisconsin",057,15225,55
235.0,183.0,9.0,148.0,26.0,52.0,"Kildare town, Juneau County, Wisconsin",057,39575,55
1667.0,1376.0,8.0,1173.0,195.0,291.0,"Mauston city, Juneau County, Wisconsin",057,50025,55
361.0,305.0,2.0,268.0,35.0,56.0,"Lisbon town, Juneau County, Wisconsin",057,44825,55
362.0,269.0,14.0,224.0,31.0,93.0,"Wonewoc village, Juneau County, Wisconsin",057,88500,55
640.0,542.0,18.0,450.0,74.0,98.0,"New Lisbon city, Juneau County, Wisconsin",057,56900,55
179.0,138.0,0.0,131.0,7.0,41.0,"Orange town, Juneau County, Wisconsin",057,60150,55
551.0,419.0,9.0,367.0,43.0,132.0,"Elroy city, Juneau County, Wisconsin",057,23800,55
201.0,148.0,2.0,131.0,15.0,53.0,"Marion town, Juneau County, Wisconsin",057,49375,55
492.0,423.0,24.0,343.0,56.0,69.0,"Lyndon town, Juneau County, Wisconsin",057,46525,55
253.0,235.0,7.0,193.0,35.0,18.0,"Centerville town, Manitowoc County, Wisconsin",071,13750,55
521.0,437.0,5.0,375.0,57.0,84.0,"Gibson town, Manitowoc County, Wisconsin",071,28975,55
461.0,403.0,5.0,369.0,29.0,58.0,"Liberty town, Manitowoc County, Wisconsin",071,43850,55
490.0,452.0,3.0,381.0,68.0,38.0,"Cooperstown town, Manitowoc County, Wisconsin",071,16950,55
418.0,366.0,0.0,353.0,13.0,52.0,"Manitowoc town, Manitowoc County, Wisconsin",071,48525,55
198.0,166.0,0.0,143.0,23.0,32.0,"Wilton village, Monroe County, Wisconsin",081,87525,55
406.0,365.0,4.0,328.0,33.0,41.0,"Barnes town, Bayfield County, Wisconsin",007,04750,55
186.0,150.0,3.0,121.0,26.0,36.0,"Kelly town, Bayfield County, Wisconsin",007,39025,55
193.0,182.0,1.0,181.0,0.0,11.0,"Bayview town, Bayfield County, Wisconsin",007,05475,55
499.0,400.0,6.0,362.0,32.0,99.0,"Angelo town, Monroe County, Wisconsin",081,02025,55
124.0,101.0,4.0,90.0,7.0,23.0,"Lafayette town, Monroe County, Wisconsin",081,40925,55
241.0,180.0,2.0,129.0,49.0,61.0,"Norwalk village, Monroe County, Wisconsin",081,58575,55
197.0,154.0,7.0,137.0,10.0,43.0,"Clifton town, Monroe County, Wisconsin",081,15550,55
214.0,176.0,9.0,156.0,11.0,38.0,"Grant town, Monroe County, Wisconsin",081,30325,55
415.0,362.0,0.0,335.0,27.0,53.0,"Leon town, Monroe County, Wisconsin",081,43475,55
602.0,498.0,12.0,422.0,64.0,104.0,"Little Falls town, Monroe County, Wisconsin",081,44975,55
