B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
219.0,181.0,8.0,169.0,4.0,38.0,"Onamia township, Mille Lacs County, Minnesota",095,48328,27
260.0,227.0,2.0,193.0,32.0,33.0,"Page township, Mille Lacs County, Minnesota",095,49480,27
522.0,387.0,0.0,337.0,50.0,135.0,"Kathio township, Mille Lacs County, Minnesota",095,32516,27
877.0,792.0,12.0,705.0,75.0,85.0,"Princeton township, Mille Lacs County, Minnesota",095,52540,27
88.0,67.0,0.0,59.0,8.0,21.0,"Dailey township, Mille Lacs County, Minnesota",095,14500,27
303.0,237.0,4.0,211.0,22.0,66.0,"East Side township, Mille Lacs County, Minnesota",095,17810,27
436.0,383.0,13.0,326.0,44.0,53.0,"Greenbush township, Mille Lacs County, Minnesota",095,25586,27
1859.0,1413.0,0.0,1234.0,179.0,446.0,"Princeton city, Mille Lacs County, Minnesota",095,52522,27
86.0,78.0,0.0,67.0,11.0,8.0,"Emmet township, Renville County, Minnesota",129,19322,27
83.0,82.0,0.0,61.0,21.0,1.0,"Ericson township, Renville County, Minnesota",129,19628,27
50.0,40.0,0.0,38.0,2.0,10.0,"Norfolk township, Renville County, Minnesota",129,46600,27
77.0,70.0,2.0,45.0,23.0,7.0,"Crooks township, Renville County, Minnesota",129,13852,27
0.0,0.0,0.0,0.0,0.0,0.0,"Redwood Falls city, Renville County, Minnesota",129,53656,27
76.0,69.0,4.0,56.0,9.0,7.0,"Bandon township, Renville County, Minnesota",129,03484,27
409.0,316.0,13.0,219.0,84.0,93.0,"Bird Island city, Renville County, Minnesota",129,06076,27
57.0,49.0,0.0,41.0,8.0,8.0,"Brookfield township, Renville County, Minnesota",129,07912,27
212.0,175.0,2.0,138.0,35.0,37.0,"Franklin city, Renville County, Minnesota",129,22364,27
64.0,55.0,0.0,52.0,3.0,9.0,"Henryville township, Renville County, Minnesota",129,28610,27
89.0,70.0,0.0,64.0,6.0,19.0,"Melville township, Renville County, Minnesota",129,41624,27
80.0,72.0,1.0,56.0,15.0,8.0,"Palmyra township, Renville County, Minnesota",129,49606,27
111.0,77.0,1.0,70.0,6.0,34.0,"Preston Lake township, Renville County, Minnesota",129,52486,27
87.0,79.0,2.0,65.0,12.0,8.0,"Wang township, Renville County, Minnesota",129,68026,27
80.0,71.0,0.0,60.0,11.0,9.0,"Winfield township, Renville County, Minnesota",129,70852,27
66.0,57.0,7.0,47.0,3.0,9.0,"Birch Cooley township, Renville County, Minnesota",129,05968,27
274.0,185.0,2.0,144.0,39.0,89.0,"Buffalo Lake city, Renville County, Minnesota",129,08488,27
63.0,51.0,0.0,33.0,18.0,12.0,"Martinsburg township, Renville County, Minnesota",129,40832,27
529.0,486.0,12.0,435.0,39.0,43.0,"Eckles township, Beltrami County, Minnesota",007,17954,27
1045.0,873.0,25.0,651.0,197.0,172.0,"Olivia city, Renville County, Minnesota",129,48256,27
81.0,72.0,4.0,67.0,1.0,9.0,"Beaver Falls township, Renville County, Minnesota",129,04546,27
112.0,78.0,0.0,58.0,20.0,34.0,"Cairo township, Renville County, Minnesota",129,09208,27
