B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
1336.0,1161.0,127.0,19.0,29.0,0.0,"Torrington CCD, Goshen County, Wyoming",015,93465,56
55.0,37.0,11.0,0.0,7.0,0.0,"Goshen Hole CCD, Goshen County, Wyoming",015,91430,56
33.0,33.0,0.0,0.0,0.0,0.0,"Rawhide Creek CCD, Goshen County, Wyoming",015,92585,56
1706.0,1131.0,233.0,317.0,25.0,0.0,"Evanston CCD, Uinta County, Wyoming",041,91155,56
119.0,119.0,0.0,0.0,0.0,0.0,"Bridger Valley CCD, Uinta County, Wyoming",041,90440,56
4.0,4.0,0.0,0.0,0.0,0.0,"Ten Sleep CCD, Washakie County, Wyoming",043,93300,56
1151.0,1003.0,68.0,75.0,5.0,0.0,"Worland CCD, Washakie County, Wyoming",043,93795,56
76.0,43.0,19.0,0.0,1.0,13.0,"Thermopolis West CCD, Hot Springs County, Wyoming",017,93410,56
16.0,15.0,0.0,0.0,1.0,0.0,"Thermopolis East CCD, Hot Springs County, Wyoming",017,93355,56
37.0,32.0,0.0,0.0,5.0,0.0,"Dubois CCD, Fremont County, Wyoming",013,91045,56
317.0,244.0,9.0,19.0,45.0,0.0,"Lander CCD, Fremont County, Wyoming",013,92035,56
83.0,72.0,0.0,0.0,11.0,0.0,"Shoshoni CCD, Fremont County, Wyoming",013,93080,56
598.0,469.0,129.0,0.0,0.0,0.0,"Pinedale CCD, Sublette County, Wyoming",035,92475,56
9.0,9.0,0.0,0.0,0.0,0.0,"Boulder CCD, Sublette County, Wyoming",035,90385,56
124.0,114.0,0.0,0.0,10.0,0.0,"Big Piney CCD, Sublette County, Wyoming",035,90330,56
44.0,44.0,0.0,0.0,0.0,0.0,"Upton CCD, Weston County, Wyoming",045,93520,56
59.0,16.0,0.0,38.0,5.0,0.0,"Newcastle CCD, Weston County, Wyoming",045,92255,56
404.0,292.0,82.0,0.0,30.0,0.0,"Central Big Horn CCD, Big Horn County, Wyoming",003,90688,56
539.0,298.0,78.0,28.0,135.0,0.0,"North Big Horn CCD, Big Horn County, Wyoming",003,92393,56
2244.0,1652.0,409.0,105.0,74.0,4.0,"Wind River Reservation CCD, Fremont County, Wyoming",013,93742,56
0.0,0.0,0.0,0.0,0.0,0.0,"Wind River Reservation CCD, Hot Springs County, Wyoming",017,93744,56
93.0,38.0,39.0,0.0,16.0,0.0,"South Big Horn CCD, Big Horn County, Wyoming",003,93142,56
0.0,0.0,0.0,0.0,0.0,0.0,"East Niobrara CCD, Niobrara County, Wyoming",027,91128,56
107.0,82.0,0.0,20.0,5.0,0.0,"West Niobrara CCD, Niobrara County, Wyoming",027,93603,56
1543.0,956.0,144.0,62.0,291.0,90.0,"Gillette South CCD, Campbell County, Wyoming",005,91265,56
2376.0,1922.0,182.0,142.0,129.0,1.0,"Gillette North CCD, Campbell County, Wyoming",005,91210,56
505.0,313.0,33.0,29.0,130.0,0.0,"Afton CCD, Lincoln County, Wyoming",023,90055,56
