B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
35936.0,22412.0,4415.0,108.0,296.0,9.0,45.0,485.0,8166.0,"Lower Christiana CCD, New Castle County, Delaware",003,91924,10
29131.0,24340.0,793.0,40.0,2816.0,0.0,64.0,333.0,745.0,"Piedmont CCD, New Castle County, Delaware",003,92960,10
71276.0,20188.0,40757.0,123.0,1034.0,13.0,155.0,1306.0,7700.0,"Wilmington CCD, New Castle County, Delaware",003,93996,10
10053.0,6088.0,2399.0,84.0,715.0,0.0,11.0,148.0,608.0,"Red Lion CCD, New Castle County, Delaware",003,93256,10
27480.0,14321.0,6622.0,80.0,2831.0,14.0,58.0,505.0,3049.0,"Upper Christiana CCD, New Castle County, Delaware",003,93848,10
80434.0,59415.0,10705.0,283.0,5296.0,10.0,195.0,1649.0,2881.0,"Brandywine CCD, New Castle County, Delaware",003,90148,10
57275.0,40347.0,11407.0,75.0,1335.0,38.0,43.0,1063.0,2967.0,"Middletown-Odessa CCD, New Castle County, Delaware",003,92072,10
43026.0,31558.0,2580.0,79.0,3481.0,0.0,0.0,537.0,4791.0,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",003,93108,10
22650.0,17611.0,3166.0,7.0,180.0,0.0,15.0,410.0,1261.0,"Laurel-Delmar CCD, Sussex County, Delaware",005,91628,10
17621.0,14313.0,1449.0,58.0,196.0,11.0,18.0,298.0,1278.0,"Milton CCD, Sussex County, Delaware",005,92664,10
89089.0,34730.0,35397.0,80.0,4170.0,6.0,123.0,2070.0,12513.0,"New Castle CCD, New Castle County, Delaware",003,92812,10
13618.0,8830.0,2515.0,29.0,51.0,8.0,2.0,76.0,2107.0,"Bridgeville-Greenwood CCD, Sussex County, Delaware",005,90296,10
33376.0,29481.0,1281.0,127.0,709.0,0.0,24.0,573.0,1181.0,"Lewes CCD, Sussex County, Delaware",005,91776,10
29310.0,22617.0,3335.0,487.0,161.0,0.0,17.0,706.0,1987.0,"Millsboro CCD, Sussex County, Delaware",005,92516,10
26282.0,16276.0,6507.0,0.0,321.0,0.0,51.0,662.0,2465.0,"Seaford CCD, Sussex County, Delaware",005,93404,10
22870.0,15287.0,3647.0,18.0,414.0,11.0,70.0,627.0,2796.0,"Milford South CCD, Sussex County, Delaware",005,92368,10
15729.0,8975.0,2394.0,4.0,224.0,0.0,75.0,157.0,3900.0,"Georgetown CCD, Sussex County, Delaware",005,91036,10
6849.0,5889.0,477.0,54.0,58.0,1.0,0.0,105.0,265.0,"Kenton CCD, Kent County, Delaware",001,91480,10
11295.0,7453.0,2567.0,24.0,49.0,16.0,7.0,259.0,920.0,"Milford North CCD, Kent County, Delaware",001,92220,10
13009.0,9718.0,2146.0,26.0,109.0,0.0,17.0,379.0,614.0,"Harrington CCD, Kent County, Delaware",001,91332,10
6877.0,5536.0,848.0,17.0,24.0,0.0,0.0,94.0,358.0,"Felton CCD, Kent County, Delaware",001,90888,10
80031.0,44480.0,23016.0,503.0,2435.0,20.0,276.0,3277.0,6024.0,"Dover CCD, Kent County, Delaware",001,90740,10
28252.0,19420.0,4965.0,197.0,447.0,0.0,37.0,1489.0,1697.0,"Central Kent CCD, Kent County, Delaware",001,90444,10
26832.0,16131.0,7710.0,146.0,337.0,8.0,40.0,518.0,1942.0,"Smyrna CCD, Kent County, Delaware",001,93700,10
69782.0,47305.0,8984.0,96.0,4718.0,36.0,255.0,1778.0,6610.0,"Newark CCD, New Castle County, Delaware",003,92738,10
41554.0,24233.0,9479.0,114.0,3397.0,0.0,73.0,1175.0,3083.0,"Glasgow CCD, New Castle County, Delaware",003,91110,10
34095.0,27957.0,1850.0,28.0,290.0,0.0,160.0,925.0,2885.0,"Selbyville-Frankford CCD, Sussex County, Delaware",005,93552,10
