B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
837.0,57.0,0.0,10.0,42.0,97.0,39.0,12.0,26.0,74.0,89.0,146.0,134.0,75.0,0.0,24.0,12.0,"Mary Ann township, Licking County, Ohio",089,48132,39
484.0,15.0,0.0,0.0,17.0,61.0,17.0,0.0,10.0,17.0,109.0,58.0,140.0,0.0,0.0,19.0,21.0,"Burlington township, Licking County, Ohio",089,10366,39
375.0,0.0,53.0,0.0,27.0,0.0,83.0,0.0,64.0,0.0,57.0,0.0,47.0,44.0,0.0,0.0,0.0,"Fallsbury township, Licking County, Ohio",089,26530,39
435.0,23.0,23.0,3.0,58.0,5.0,49.0,0.0,6.0,3.0,38.0,65.0,95.0,39.0,28.0,0.0,0.0,"Hopewell township, Licking County, Ohio",089,36316,39
793.0,32.0,0.0,15.0,48.0,31.0,17.0,18.0,29.0,71.0,76.0,143.0,144.0,40.0,53.0,28.0,48.0,"Newark township, Licking County, Ohio",089,54054,39
4827.0,159.0,144.0,174.0,178.0,218.0,252.0,150.0,182.0,246.0,335.0,492.0,911.0,490.0,317.0,408.0,171.0,"Pataskala city, Licking County, Ohio",089,61112,39
1038.0,39.0,21.0,1.0,51.0,30.0,47.0,19.0,30.0,20.0,72.0,196.0,175.0,144.0,98.0,84.0,11.0,"St. Albans township, Licking County, Ohio",089,69456,39
1147.0,50.0,116.0,56.0,78.0,104.0,75.0,13.0,56.0,45.0,113.0,102.0,154.0,72.0,35.0,53.0,25.0,"Washington township, Licking County, Ohio",089,81410,39
566.0,15.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,15.0,88.0,143.0,18.0,73.0,52.0,70.0,52.0,"Bennington township, Licking County, Ohio",089,05494,39
511.0,0.0,15.0,0.0,15.0,0.0,0.0,39.0,43.0,13.0,68.0,24.0,76.0,56.0,62.0,19.0,81.0,"Bowling Green township, Licking County, Ohio",089,07944,39
620.0,78.0,0.0,80.0,0.0,43.0,17.0,29.0,42.0,17.0,18.0,82.0,85.0,81.0,19.0,29.0,0.0,"McKean township, Licking County, Ohio",089,46116,39
312.0,0.0,0.0,13.0,0.0,57.0,14.0,10.0,13.0,0.0,62.0,60.0,29.0,25.0,29.0,0.0,0.0,"Eden township, Licking County, Ohio",089,24332,39
4596.0,66.0,165.0,24.0,50.0,92.0,121.0,147.0,178.0,105.0,324.0,558.0,930.0,983.0,325.0,376.0,152.0,"Etna township, Licking County, Ohio",089,25690,39
2572.0,86.0,34.0,52.0,33.0,16.0,49.0,65.0,25.0,47.0,93.0,150.0,486.0,406.0,363.0,227.0,440.0,"Granville township, Licking County, Ohio",089,31416,39
2868.0,20.0,26.0,57.0,15.0,107.0,31.0,104.0,58.0,242.0,103.0,251.0,635.0,483.0,336.0,200.0,200.0,"Harrison township, Licking County, Ohio",089,33894,39
601.0,11.0,0.0,0.0,25.0,36.0,93.0,32.0,58.0,12.0,67.0,108.0,29.0,98.0,14.0,0.0,18.0,"Perry township, Licking County, Ohio",089,61924,39
505.0,0.0,5.0,22.0,11.0,60.0,21.0,32.0,7.0,23.0,77.0,83.0,64.0,29.0,51.0,18.0,2.0,"Hartford township, Licking County, Ohio",089,34188,39
3290.0,146.0,256.0,151.0,171.0,181.0,101.0,149.0,181.0,77.0,292.0,386.0,240.0,271.0,272.0,103.0,313.0,"Union township, Licking County, Ohio",089,78400,39
1190.0,51.0,33.0,24.0,76.0,29.0,20.0,33.0,12.0,52.0,138.0,165.0,136.0,99.0,72.0,137.0,113.0,"Jersey township, Licking County, Ohio",089,39102,39
3806.0,229.0,237.0,227.0,374.0,128.0,274.0,220.0,234.0,294.0,301.0,336.0,700.0,182.0,26.0,19.0,25.0,"Sharon township, Richland County, Ohio",139,71830,39
4162.0,76.0,64.0,194.0,122.0,407.0,324.0,271.0,205.0,133.0,349.0,483.0,547.0,418.0,255.0,160.0,154.0,"Springfield township, Richland County, Ohio",139,74128,39
961.0,15.0,29.0,50.0,31.0,53.0,25.0,23.0,60.0,63.0,123.0,111.0,189.0,74.0,38.0,34.0,43.0,"Bennington township, Morrow County, Ohio",117,05508,39
418.0,0.0,14.0,0.0,62.0,54.0,13.0,106.0,13.0,0.0,49.0,17.0,47.0,0.0,0.0,43.0,0.0,"Westfield township, Morrow County, Ohio",117,83454,39
368.0,14.0,0.0,20.0,21.0,0.0,19.0,0.0,57.0,16.0,43.0,62.0,39.0,58.0,0.0,0.0,19.0,"Canaan township, Morrow County, Ohio",117,11248,39
428.0,20.0,8.0,30.0,9.0,29.0,61.0,41.0,32.0,6.0,13.0,93.0,37.0,36.0,13.0,0.0,0.0,"Troy township, Morrow County, Ohio",117,77602,39
485.0,15.0,0.0,0.0,0.0,41.0,32.0,47.0,37.0,0.0,40.0,77.0,65.0,17.0,73.0,14.0,27.0,"Franklin township, Morrow County, Ohio",117,28378,39
