B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
1911.0,1754.0,52.0,61.0,44.0,0.0,"Pittsburg CCD, Camp County, Texas",063,93050,48
156.0,156.0,0.0,0.0,0.0,0.0,"Leesburg-Newsome CCD, Camp County, Texas",063,92170,48
17.0,14.0,0.0,3.0,0.0,0.0,"Spearman CCD, Hansford County, Texas",195,93695,48
0.0,0.0,0.0,0.0,0.0,0.0,"Gruver CCD, Hansford County, Texas",195,91660,48
8523.0,7338.0,249.0,592.0,252.0,92.0,"Schertz-Cibolo CCD, Guadalupe County, Texas",187,93470,48
8484.0,7560.0,463.0,280.0,158.0,23.0,"Marshall CCD, Harrison County, Texas",203,92430,48
3044.0,2918.0,58.0,18.0,50.0,0.0,"Waskom CCD, Harrison County, Texas",203,94085,48
1681.0,1556.0,10.0,107.0,8.0,0.0,"Hallsville CCD, Harrison County, Texas",203,91685,48
876.0,876.0,0.0,0.0,0.0,0.0,"Harleton CCD, Harrison County, Texas",203,91715,48
14.0,10.0,4.0,0.0,0.0,0.0,"Menard West CCD, Menard County, Texas",327,92520,48
0.0,0.0,0.0,0.0,0.0,0.0,"Menard East CCD, Menard County, Texas",327,92515,48
11.0,11.0,0.0,0.0,0.0,0.0,"Howland CCD, Lamar County, Texas",277,91840,48
55.0,42.0,0.0,13.0,0.0,0.0,"Powderly CCD, Lamar County, Texas",277,93130,48
75.0,75.0,0.0,0.0,0.0,0.0,"Biardstown CCD, Lamar County, Texas",277,90285,48
337.0,332.0,2.0,3.0,0.0,0.0,"Sumner CCD, Lamar County, Texas",277,93795,48
155.0,148.0,7.0,0.0,0.0,0.0,"Blossom CCD, Lamar County, Texas",277,90345,48
1.0,0.0,0.0,1.0,0.0,0.0,"Mason East CCD, Mason County, Texas",319,92445,48
6.0,3.0,0.0,0.0,2.0,1.0,"Dickens CCD, Dickens County, Texas",125,91050,48
63.0,47.0,13.0,3.0,0.0,0.0,"Spur CCD, Dickens County, Texas",125,93705,48
1074.0,936.0,65.0,31.0,42.0,0.0,"Giddings CCD, Lee County, Texas",287,91505,48
