B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
864.0,742.0,122.0,"District 2, Yazoo County, Mississippi",163,91476,28
737.0,613.0,124.0,"District 4, Yazoo County, Mississippi",163,92952,28
1263.0,952.0,311.0,"District 2, Winston County, Mississippi",159,91458,28
830.0,657.0,173.0,"District 1, Winston County, Mississippi",159,90720,28
1544.0,1354.0,190.0,"District 1, Yazoo County, Mississippi",163,90738,28
262.0,185.0,77.0,"District 3, Yazoo County, Mississippi",163,92214,28
163.0,145.0,18.0,"District 5, Yazoo County, Mississippi",163,93690,28
986.0,838.0,148.0,"District 1, Attala County, Mississippi",007,90036,28
493.0,449.0,44.0,"District 2, Attala County, Mississippi",007,90774,28
986.0,757.0,229.0,"District 5, Attala County, Mississippi",007,92988,28
473.0,357.0,116.0,"District 4, Attala County, Mississippi",007,92250,28
1013.0,758.0,255.0,"District 3, Attala County, Mississippi",007,91512,28
557.0,475.0,82.0,"District 4, Benton County, Mississippi",009,92259,28
145.0,97.0,48.0,"District 2, Benton County, Mississippi",009,90783,28
394.0,293.0,101.0,"District 3, Benton County, Mississippi",009,91521,28
474.0,378.0,96.0,"District 5, Benton County, Mississippi",009,92997,28
571.0,492.0,79.0,"District 5, Franklin County, Mississippi",037,93123,28
279.0,279.0,0.0,"District 1, Benton County, Mississippi",009,90045,28
231.0,194.0,37.0,"District 1, Franklin County, Mississippi",037,90171,28
401.0,275.0,126.0,"District 2, Franklin County, Mississippi",037,90909,28
243.0,159.0,84.0,"District 3, Franklin County, Mississippi",037,91647,28
540.0,452.0,88.0,"District 4, Franklin County, Mississippi",037,92385,28
558.0,408.0,150.0,"District 5, Coahoma County, Mississippi",027,93078,28
838.0,651.0,187.0,"District 1, Coahoma County, Mississippi",027,90126,28
116.0,86.0,30.0,"District 3, Coahoma County, Mississippi",027,91602,28
160.0,52.0,108.0,"District 4, Coahoma County, Mississippi",027,92340,28
593.0,531.0,62.0,"District 2, Coahoma County, Mississippi",027,90864,28
272.0,254.0,18.0,"District 5, Jasper County, Mississippi",061,93231,28
926.0,736.0,190.0,"District 4, Jasper County, Mississippi",061,92493,28
512.0,494.0,18.0,"District 2, Jasper County, Mississippi",061,91017,28
691.0,579.0,112.0,"District 1, Jasper County, Mississippi",061,90279,28
719.0,607.0,112.0,"District 3, Jasper County, Mississippi",061,91755,28
4507.0,3904.0,603.0,"District 3, Jones County, Mississippi",067,91782,28
3825.0,3020.0,805.0,"District 2, Jones County, Mississippi",067,91044,28
388.0,344.0,44.0,"District 2, Walthall County, Mississippi",147,91404,28
4868.0,4134.0,734.0,"District 4, Jones County, Mississippi",067,92520,28
3096.0,2414.0,682.0,"District 1, Jones County, Mississippi",067,90306,28
722.0,566.0,156.0,"District 5, Jones County, Mississippi",067,93258,28
671.0,634.0,37.0,"District 1, Walthall County, Mississippi",147,90666,28
828.0,793.0,35.0,"District 3, Walthall County, Mississippi",147,92142,28
297.0,238.0,59.0,"District 5, Walthall County, Mississippi",147,93618,28
948.0,809.0,139.0,"District 4, Walthall County, Mississippi",147,92880,28
2297.0,1842.0,455.0,"District 3, Monroe County, Mississippi",095,91908,28
652.0,509.0,143.0,"District 4, Monroe County, Mississippi",095,92646,28
1462.0,1040.0,422.0,"District 5, Monroe County, Mississippi",095,93384,28
2582.0,2026.0,556.0,"District 2, Monroe County, Mississippi",095,91170,28
2772.0,2292.0,480.0,"District 1, Monroe County, Mississippi",095,90432,28
1478.0,1152.0,326.0,"District 4, Pontotoc County, Mississippi",115,92736,28
1834.0,1445.0,389.0,"District 3, Pontotoc County, Mississippi",115,91998,28
190.0,143.0,47.0,"District 2, Sunflower County, Mississippi",133,91341,28
1433.0,1203.0,230.0,"District 5, Pontotoc County, Mississippi",115,93474,28
2011.0,1429.0,582.0,"District 1, Pontotoc County, Mississippi",115,90522,28
1954.0,1430.0,524.0,"District 2, Pontotoc County, Mississippi",115,91260,28
494.0,422.0,72.0,"District 4, Sunflower County, Mississippi",133,92817,28
509.0,405.0,104.0,"District 5, Sunflower County, Mississippi",133,93555,28
729.0,579.0,150.0,"District 3, Sunflower County, Mississippi",133,92079,28
414.0,317.0,97.0,"District 1, Sunflower County, Mississippi",133,90603,28
859.0,752.0,107.0,"District 5, Webster County, Mississippi",155,93654,28
627.0,477.0,150.0,"District 3, Webster County, Mississippi",155,92178,28
673.0,563.0,110.0,"District 4, Webster County, Mississippi",155,92916,28
316.0,249.0,67.0,"District 1, Webster County, Mississippi",155,90702,28
550.0,439.0,111.0,"District 2, Webster County, Mississippi",155,91440,28
2501.0,1898.0,603.0,"District 2, Alcorn County, Mississippi",003,90756,28
2137.0,1433.0,704.0,"District 3, Alcorn County, Mississippi",003,91494,28
2751.0,2240.0,511.0,"District 1, Alcorn County, Mississippi",003,90018,28
2839.0,1948.0,891.0,"District 5, Alcorn County, Mississippi",003,92970,28
2631.0,1857.0,774.0,"District 4, Alcorn County, Mississippi",003,92232,28
294.0,218.0,76.0,"District 4, Adams County, Mississippi",001,92223,28
567.0,409.0,158.0,"District 5, Adams County, Mississippi",001,92961,28
1775.0,1419.0,356.0,"District 2, Adams County, Mississippi",001,90747,28
1449.0,1123.0,326.0,"District 1, Adams County, Mississippi",001,90009,28
768.0,528.0,240.0,"District 3, Adams County, Mississippi",001,91485,28
785.0,603.0,182.0,"District 3, Clay County, Mississippi",025,91593,28
966.0,873.0,93.0,"District 2, Clay County, Mississippi",025,90855,28
694.0,550.0,144.0,"District 1, Clay County, Mississippi",025,90117,28
532.0,419.0,113.0,"District 5, Clay County, Mississippi",025,93069,28
250.0,175.0,75.0,"District 4, Clay County, Mississippi",025,92331,28
5166.0,3771.0,1395.0,"District 4, DeSoto County, Mississippi",033,92367,28
12351.0,10196.0,2155.0,"District 5, DeSoto County, Mississippi",033,93105,28
5423.0,3969.0,1454.0,"District 3, DeSoto County, Mississippi",033,91629,28
11872.0,9715.0,2157.0,"District 1, DeSoto County, Mississippi",033,90153,28
8600.0,7355.0,1245.0,"District 2, DeSoto County, Mississippi",033,90891,28
216.0,216.0,0.0,"District 1, Noxubee County, Mississippi",103,90468,28
871.0,829.0,42.0,"District 4, Leake County, Mississippi",079,92574,28
971.0,812.0,159.0,"District 2, Leake County, Mississippi",079,91098,28
846.0,566.0,280.0,"District 5, Leake County, Mississippi",079,93312,28
402.0,291.0,111.0,"District 3, Leake County, Mississippi",079,91836,28
1430.0,1214.0,216.0,"District 1, Leake County, Mississippi",079,90360,28
286.0,247.0,39.0,"District 4, Noxubee County, Mississippi",103,92682,28
243.0,191.0,52.0,"District 5, Noxubee County, Mississippi",103,93420,28
176.0,124.0,52.0,"District 3, Noxubee County, Mississippi",103,91944,28
217.0,186.0,31.0,"District 2, Noxubee County, Mississippi",103,91206,28
820.0,666.0,154.0,"District 1, Neshoba County, Mississippi",099,90450,28
2048.0,1566.0,482.0,"District 3, Neshoba County, Mississippi",099,91926,28
1778.0,1409.0,369.0,"District 4, Neshoba County, Mississippi",099,92664,28
1782.0,1493.0,289.0,"District 2, Neshoba County, Mississippi",099,91188,28
567.0,506.0,61.0,"District 5, Neshoba County, Mississippi",099,93402,28
11586.0,10002.0,1584.0,"District 2, Rankin County, Mississippi",121,91287,28
9133.0,8016.0,1117.0,"District 4, Rankin County, Mississippi",121,92763,28
7445.0,5690.0,1755.0,"District 1, Rankin County, Mississippi",121,90549,28
7578.0,4754.0,2824.0,"District 5, Rankin County, Mississippi",121,93501,28
1664.0,1480.0,184.0,"District 2, Copiah County, Mississippi",029,90873,28
749.0,595.0,154.0,"District 3, Copiah County, Mississippi",029,91611,28
723.0,618.0,105.0,"District 1, Copiah County, Mississippi",029,90135,28
7504.0,5983.0,1521.0,"District 3, Rankin County, Mississippi",121,92025,28
1450.0,1268.0,182.0,"District 4, Tate County, Mississippi",137,92835,28
2038.0,1759.0,279.0,"District 1, Tate County, Mississippi",137,90621,28
501.0,449.0,52.0,"District 4, Copiah County, Mississippi",029,92349,28
1371.0,1031.0,340.0,"District 5, Copiah County, Mississippi",029,93087,28
1728.0,1529.0,199.0,"District 2, George County, Mississippi",039,90918,28
1199.0,1048.0,151.0,"District 3, George County, Mississippi",039,91656,28
1437.0,1362.0,75.0,"District 1, George County, Mississippi",039,90180,28
1207.0,1043.0,164.0,"District 5, George County, Mississippi",039,93132,28
1050.0,797.0,253.0,"District 4, George County, Mississippi",039,92394,28
1184.0,926.0,258.0,"District 5, Grenada County, Mississippi",043,93150,28
882.0,806.0,76.0,"District 2, Grenada County, Mississippi",043,90936,28
647.0,547.0,100.0,"District 4, Grenada County, Mississippi",043,92412,28
467.0,318.0,149.0,"District 3, Grenada County, Mississippi",043,91674,28
1380.0,1018.0,362.0,"District 1, Grenada County, Mississippi",043,90198,28
9717.0,8076.0,1641.0,"District 4, Hinds County, Mississippi",049,92439,28
3630.0,2929.0,701.0,"District 5, Hinds County, Mississippi",049,93177,28
8052.0,5872.0,2180.0,"District 1, Hinds County, Mississippi",049,90225,28
960.0,704.0,256.0,"District 3, Hinds County, Mississippi",049,91701,28
3713.0,2740.0,973.0,"District 2, Hinds County, Mississippi",049,90963,28
99.0,99.0,0.0,"District 3, Jefferson County, Mississippi",063,91764,28
8.0,8.0,0.0,"District 2, Jefferson County, Mississippi",063,91026,28
141.0,141.0,0.0,"District 4, Jefferson County, Mississippi",063,92502,28
19.0,19.0,0.0,"District 5, Jefferson County, Mississippi",063,93240,28
112.0,112.0,0.0,"District 1, Jefferson County, Mississippi",063,90288,28
676.0,540.0,136.0,"District 1, Newton County, Mississippi",101,90459,28
881.0,638.0,243.0,"District 4, Newton County, Mississippi",101,92673,28
1327.0,1105.0,222.0,"District 5, Newton County, Mississippi",101,93411,28
1436.0,1265.0,171.0,"District 2, Newton County, Mississippi",101,91197,28
940.0,791.0,149.0,"District 3, Newton County, Mississippi",101,91935,28
1664.0,1358.0,306.0,"District 2, Union County, Mississippi",145,91395,28
1672.0,1337.0,335.0,"District 3, Union County, Mississippi",145,92133,28
1628.0,1257.0,371.0,"District 5, Union County, Mississippi",145,93609,28
1722.0,1264.0,458.0,"District 4, Union County, Mississippi",145,92871,28
1565.0,1095.0,470.0,"District 1, Union County, Mississippi",145,90657,28
1481.0,1149.0,332.0,"District 3, Prentiss County, Mississippi",117,92007,28
1666.0,1367.0,299.0,"District 2, Prentiss County, Mississippi",117,91269,28
1964.0,1483.0,481.0,"District 4, Prentiss County, Mississippi",117,92745,28
1581.0,1235.0,346.0,"District 1, Prentiss County, Mississippi",117,90531,28
