B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
16556.0,13694.0,129.0,11927.0,1638.0,2862.0,"Hilo CCD, Hawaii County, Hawaii",001,90630,15
3665.0,3270.0,75.0,2831.0,364.0,395.0,"South Kona CCD, Hawaii County, Hawaii",001,93240,15
14395.0,13266.0,71.0,12129.0,1066.0,1129.0,"North Kona CCD, Hawaii County, Hawaii",001,92610,15
1157.0,967.0,23.0,873.0,71.0,190.0,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",001,90720,15
870.0,749.0,15.0,581.0,153.0,121.0,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",001,92700,15
4271.0,3546.0,76.0,2803.0,667.0,725.0,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",001,92790,15
1980.0,1735.0,9.0,1475.0,251.0,245.0,"North Kohala CCD, Hawaii County, Hawaii",001,92520,15
1716.0,1289.0,5.0,1088.0,196.0,427.0,"Papaikou-Wailea CCD, Hawaii County, Hawaii",001,92880,15
2876.0,2168.0,24.0,1713.0,431.0,708.0,"Kau CCD, Hawaii County, Hawaii",001,91170,15
6366.0,6008.0,27.0,5613.0,368.0,358.0,"South Kohala CCD, Hawaii County, Hawaii",001,93150,15
12625.0,9921.0,250.0,8118.0,1553.0,2704.0,"Keaau-Mountain View CCD, Hawaii County, Hawaii",001,91350,15
577.0,449.0,0.0,378.0,71.0,128.0,"North Hilo CCD, Hawaii County, Hawaii",001,92430,15
34795.0,32338.0,161.0,30367.0,1810.0,2457.0,"Koolaupoko CCD, Honolulu County, Hawaii",003,91800,15
12018.0,10821.0,15.0,9895.0,911.0,1197.0,"Wahiawa CCD, Honolulu County, Hawaii",003,93420,15
97277.0,90304.0,165.0,84842.0,5297.0,6973.0,"Ewa CCD, Honolulu County, Hawaii",003,90270,15
4034.0,3604.0,7.0,3345.0,252.0,430.0,"Waialua CCD, Honolulu County, Hawaii",003,93510,15
5131.0,4803.0,16.0,4307.0,480.0,328.0,"Koolauloa CCD, Honolulu County, Hawaii",003,91710,15
11643.0,10252.0,45.0,8914.0,1293.0,1391.0,"Waianae CCD, Honolulu County, Hawaii",003,93600,15
146553.0,128223.0,512.0,117738.0,9973.0,18330.0,"Honolulu CCD, Honolulu County, Hawaii",003,90810,15
5280.0,4772.0,23.0,4593.0,156.0,508.0,"Kula CCD, Maui County, Hawaii",009,91890,15
7067.0,6242.0,62.0,5731.0,449.0,825.0,"Makawao-Paia CCD, Maui County, Hawaii",009,92250,15
9274.0,8748.0,33.0,7845.0,870.0,526.0,"Kihei CCD, Maui County, Hawaii",009,91530,15
3459.0,3215.0,27.0,2925.0,263.0,244.0,"Haiku-Pauwela CCD, Maui County, Hawaii",009,90360,15
527.0,412.0,10.0,324.0,78.0,115.0,"Hana CCD, Maui County, Hawaii",009,90450,15
7426.0,6320.0,7.0,5716.0,597.0,1106.0,"Wailuku CCD, Maui County, Hawaii",009,93870,15
1246.0,879.0,0.0,725.0,154.0,367.0,"Lanai CCD, Maui County, Hawaii",009,92070,15
2239.0,2112.0,2.0,2006.0,104.0,127.0,"Waihee-Waikapu CCD, Maui County, Hawaii",009,93690,15
7674.0,7146.0,15.0,6545.0,586.0,528.0,"Lahaina CCD, Maui County, Hawaii",009,91980,15
878.0,649.0,3.0,590.0,56.0,229.0,"West Molokai CCD, Maui County, Hawaii",009,93960,15
1470.0,1021.0,2.0,877.0,142.0,449.0,"East Molokai CCD, Maui County, Hawaii",009,90090,15
7726.0,6531.0,78.0,5867.0,586.0,1195.0,"Kahului CCD, Maui County, Hawaii",009,90900,15
0.0,0.0,0.0,0.0,0.0,0.0,"Puunene CCD, Maui County, Hawaii",009,93060,15
115.0,115.0,0.0,106.0,9.0,0.0,"Spreckelsville CCD, Maui County, Hawaii",009,93330,15
0.0,0.0,0.0,0.0,0.0,0.0,"Niihau CCD, Kauai County, Hawaii",007,92340,15
1749.0,1367.0,57.0,1112.0,198.0,382.0,"Kekaha-Waimea CCD, Kauai County, Hawaii",007,91440,15
2328.0,1944.0,37.0,1716.0,191.0,384.0,"Lihue CCD, Kauai County, Hawaii",007,92160,15
2686.0,2322.0,185.0,1976.0,161.0,364.0,"Puhi-Hanamaulu CCD, Kauai County, Hawaii",007,92970,15
1227.0,965.0,39.0,821.0,105.0,262.0,"Kaumakani-Hanapepe CCD, Kauai County, Hawaii",007,91260,15
2928.0,2667.0,111.0,2436.0,120.0,261.0,"Eleele-Kalaheo CCD, Kauai County, Hawaii",007,90180,15
2717.0,2344.0,0.0,2147.0,197.0,373.0,"Kapaa CCD, Kauai County, Hawaii",007,91080,15
4623.0,4172.0,85.0,3787.0,300.0,451.0,"Wailua-Anahola CCD, Kauai County, Hawaii",007,93780,15
2111.0,1952.0,22.0,1733.0,197.0,159.0,"Hanalei CCD, Kauai County, Hawaii",007,90540,15
2194.0,1971.0,9.0,1783.0,179.0,223.0,"Koloa-Poipu CCD, Kauai County, Hawaii",007,91620,15
53.0,39.0,0.0,32.0,7.0,14.0,"Kalawao CCD, Kalawao County, Hawaii",005,90990,15
