B19013H_001E,name,county,county subdivision,state
49375.0,"Rockingham CCD, Bacon County, Georgia",005,92562,13
53438.0,"Altamaha River CCD, Appling County, Georgia",001,90078,13
37385.0,"Baxley CCD, Appling County, Georgia",001,90240,13
45275.0,"Alma CCD, Bacon County, Georgia",005,90072,13
35503.0,"Hoboken CCD, Brantley County, Georgia",025,91500,13
40277.0,"Waynesville CCD, Brantley County, Georgia",025,93306,13
34321.0,"Nahunta CCD, Brantley County, Georgia",025,92124,13
38614.0,"Southeast Banks CCD, Banks County, Georgia",011,92803,13
85112.0,"North Paulding CCD, Paulding County, Georgia",223,92210,13
39152.0,"LaFayette CCD, Walker County, Georgia",295,91668,13
49063.0,"Queensland CCD, Ben Hill County, Georgia",017,92433,13
49250.0,"Redbud CCD, Gordon County, Georgia",129,92460,13
46591.0,"Washington CCD, Wilkes County, Georgia",317,93275,13
76042.0,"Southeast Grady CCD, Grady County, Georgia",131,92804,13
51786.0,"Northwest Grady CCD, Grady County, Georgia",131,92216,13
51094.0,"West Johnson CCD, Johnson County, Georgia",167,93332,13
36765.0,"Carsonville CCD, Taylor County, Georgia",269,90557,13
66715.0,"Blacks Mill CCD, Dawson County, Georgia",085,90284,13
32484.0,"North Twiggs CCD, Twiggs County, Georgia",289,92215,13
34044.0,"South Twiggs CCD, Twiggs County, Georgia",289,92821,13
42813.0,"Mount Pleasant CCD, Decatur County, Georgia",087,92104,13
52475.0,"Three Sisters Mountain CCD, Lumpkin County, Georgia",187,93024,13
34010.0,"Millen CCD, Jenkins County, Georgia",165,92019,13
37005.0,"South Jenkins CCD, Jenkins County, Georgia",165,92806,13
47250.0,"Salem CCD, Upson County, Georgia",293,92671,13
45625.0,"Cedar Crossing CCD, Toombs County, Georgia",279,90591,13
37273.0,"South Lincoln CCD, Lincoln County, Georgia",181,92807,13
47455.0,"Crawford CCD, Oglethorpe County, Georgia",221,90814,13
38542.0,"Macon East CCD, Bibb County, Georgia",021,91891,13
54940.0,"Vaughn CCD, Spalding County, Georgia",255,93180,13
55566.0,"Macon West CCD, Bibb County, Georgia",021,91892,13
61875.0,"Towalaga CCD, Spalding County, Georgia",255,93071,13
56806.0,"Digbey CCD, Spalding County, Georgia",255,90942,13
58214.0,"Gray-Macon East CCD, Jones County, Georgia",169,91351,13
53504.0,"Worthville CCD, Butts County, Georgia",035,93438,13
45000.0,"Southwest Butts CCD, Butts County, Georgia",035,92822,13
40125.0,"Eldorado CCD, Tift County, Georgia",277,91052,13
40902.0,"Milledgeville CCD, Baldwin County, Georgia",009,92015,13
