B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
20.0,6.0,14.0,"East Imperial CCD, Imperial County, California",025,90790,06
750.0,304.0,446.0,"San Juan Bautista CCD, San Benito County, California",069,92840,06
45.0,5.0,40.0,"San Benito-Bitterwater CCD, San Benito County, California",069,92760,06
7344.0,4058.0,3286.0,"Hollister CCD, San Benito County, California",069,91300,06
2776.0,813.0,1963.0,"Alameda CCD, Alameda County, California",001,90020,06
34456.0,14233.0,20223.0,"Hayward CCD, Alameda County, California",001,91260,06
7676.0,3865.0,3811.0,"Livermore-Pleasanton CCD, Alameda County, California",001,91660,06
4048.0,1001.0,3047.0,"Berkeley CCD, Alameda County, California",001,90200,06
14828.0,7927.0,6901.0,"Fremont CCD, Alameda County, California",001,91070,06
28852.0,8602.0,20250.0,"Oakland CCD, Alameda County, California",001,92230,06
2119.0,1412.0,707.0,"Folsom CCD, Sacramento County, California",067,91010,06
110.0,110.0,0.0,"Sloughhouse CCD, Sacramento County, California",067,93030,06
72638.0,30885.0,41753.0,"Sacramento CCD, Sacramento County, California",067,92690,06
3580.0,2235.0,1345.0,"Galt CCD, Sacramento County, California",067,91090,06
5776.0,3810.0,1966.0,"Elk Grove CCD, Sacramento County, California",067,90870,06
1715.0,474.0,1241.0,"South Lake Tahoe CCD, El Dorado County, California",017,93160,06
2503.0,1809.0,694.0,"South El Dorado CCD, El Dorado County, California",017,93150,06
609.0,271.0,338.0,"Placerville CCD, El Dorado County, California",017,92490,06
785.0,546.0,239.0,"North El Dorado CCD, El Dorado County, California",017,92190,06
777.0,366.0,411.0,"Calistoga CCD, Napa County, California",055,90340,06
9747.0,4261.0,5486.0,"Napa CCD, Napa County, California",055,92070,06
694.0,227.0,467.0,"St. Helena CCD, Napa County, California",055,92710,06
251.0,69.0,182.0,"Angwin CCD, Napa County, California",055,90070,06
2463.0,1071.0,1392.0,"Pajaro CCD, Monterey County, California",053,92320,06
2405.0,942.0,1463.0,"Gonzales CCD, Monterey County, California",053,91130,06
3263.0,1427.0,1836.0,"King City CCD, Monterey County, California",053,91470,06
2651.0,1263.0,1388.0,"Castroville CCD, Monterey County, California",053,90400,06
28777.0,11308.0,17469.0,"Salinas CCD, Monterey County, California",053,92730,06
3385.0,1561.0,1824.0,"Greenfield CCD, Monterey County, California",053,91150,06
3435.0,1975.0,1460.0,"Soledad CCD, Monterey County, California",053,93060,06
196.0,93.0,103.0,"Carmel Valley CCD, Monterey County, California",053,90370,06
7038.0,1689.0,5349.0,"Seaside-Monterey CCD, Monterey County, California",053,92970,06
279.0,63.0,216.0,"San Ardo CCD, Monterey County, California",053,92750,06
42347.0,10848.0,31499.0,"San Francisco CCD, San Francisco County, California",075,92790,06
4317.0,1959.0,2358.0,"Fallbrook CCD, San Diego County, California",073,90960,06
180.0,93.0,87.0,"Laguna-Pine Valley CCD, San Diego County, California",073,91510,06
9.0,9.0,0.0,"West Sierra CCD, Sierra County, California",091,93680,06
115.0,47.0,68.0,"East Sierra CCD, Sierra County, California",091,90830,06
588.0,264.0,324.0,"Pauma Valley CCD, San Diego County, California",073,92430,06
1166.0,1036.0,130.0,"Jamul CCD, San Diego County, California",073,91440,06
692.0,473.0,219.0,"Mountain Empire CCD, San Diego County, California",073,92030,06
58229.0,22025.0,36204.0,"Oceanside-Escondido CCD, San Diego County, California",073,92240,06
1725.0,1078.0,647.0,"Ramona CCD, San Diego County, California",073,92550,06
1031.0,566.0,465.0,"Valley Center CCD, San Diego County, California",073,93540,06
166.0,128.0,38.0,"Palomar-Julian CCD, San Diego County, California",073,92350,06
619.0,387.0,232.0,"Alpine CCD, San Diego County, California",073,90030,06
205057.0,78867.0,126190.0,"San Diego CCD, San Diego County, California",073,92780,06
251.0,139.0,112.0,"Springville-Johnsondale CCD, Tulare County, California",107,93220,06
1185.0,692.0,493.0,"Terra Bella CCD, Tulare County, California",107,93330,06
3195.0,1382.0,1813.0,"Earlimart CCD, Tulare County, California",107,90760,06
4165.0,2415.0,1750.0,"Exeter CCD, Tulare County, California",107,90940,06
11797.0,5852.0,5945.0,"Porterville CCD, Tulare County, California",107,92520,06
2222.0,1309.0,913.0,"Woodlake-Three Rivers CCD, Tulare County, California",107,93780,06
1294.0,449.0,845.0,"Strathmore CCD, Tulare County, California",107,93260,06
18389.0,9205.0,9184.0,"Visalia CCD, Tulare County, California",107,93560,06
10801.0,5211.0,5590.0,"Tulare CCD, Tulare County, California",107,93430,06
1263.0,450.0,813.0,"Ivanhoe CCD, Tulare County, California",107,91420,06
3783.0,1824.0,1959.0,"Lindsay CCD, Tulare County, California",107,91640,06
3788.0,1813.0,1975.0,"Orosi-Cutler CCD, Tulare County, California",107,92290,06
1457.0,455.0,1002.0,"Pixley CCD, Tulare County, California",107,92480,06
1416.0,439.0,977.0,"Tipton CCD, Tulare County, California",107,93360,06
6832.0,2963.0,3869.0,"Dinuba CCD, Tulare County, California",107,90690,06
121.0,65.0,56.0,"Clarksburg CCD, Yolo County, California",113,90500,06
2614.0,667.0,1947.0,"Davis CCD, Yolo County, California",113,90640,06
606.0,295.0,311.0,"Knights Landing CCD, Yolo County, California",113,91500,06
1275.0,580.0,695.0,"Winters CCD, Yolo County, California",113,93770,06
743.0,435.0,308.0,"Esparto CCD, Yolo County, California",113,90910,06
219.0,172.0,47.0,"Chuckwalla Valley CCD, Riverside County, California",065,90492,06
252.0,32.0,220.0,"Yuba City Southwest CCD, Sutter County, California",101,93825,06
4307.0,1728.0,2579.0,"Twentynine Palms-Yucca Valley CCD, San Bernardino County, California",071,93482,06
4871.0,2115.0,2756.0,"Barstow CCD, San Bernardino County, California",071,90188,06
2435.0,1534.0,901.0,"Rocklin CCD, Placer County, California",061,92645,06
136.0,84.0,52.0,"Arnold-West Point CCD, Calaveras County, California",009,90105,06
701.0,265.0,436.0,"Russian River-Sonoma Coast CCD, Sonoma County, California",097,92682,06
12649.0,5540.0,7109.0,"South Santa Clara Valley CCD, Santa Clara County, California",085,93175,06
68.0,48.0,20.0,"Lexington Hills CCD, Santa Clara County, California",085,91602,06
3215.0,1201.0,2014.0,"Novato CCD, Marin County, California",041,92205,06
7.0,0.0,7.0,"Bolinas CCD, Marin County, California",041,90256,06
2596.0,1186.0,1410.0,"Blythe CCD, Riverside County, California",065,90253,06
15.0,13.0,2.0,"Northwest Trinity CCD, Trinity County, California",105,92202,06
3719.0,2309.0,1410.0,"Fillmore CCD, Ventura County, California",111,90988,06
1419.0,807.0,612.0,"Ojai-Mira Monte CCD, Ventura County, California",111,92245,06
27.0,19.0,8.0,"Triunfo Pass-Point Mugu CCD, Ventura County, California",111,93422,06
1113.0,452.0,661.0,"Clearlake CCD, Lake County, California",033,90503,06
113.0,65.0,48.0,"Lower Lake CCD, Lake County, California",033,91775,06
188.0,126.0,62.0,"Middletown CCD, Lake County, California",033,91975,06
51.0,51.0,0.0,"Cobb CCD, Lake County, California",033,90545,06
331.0,238.0,93.0,"Clearlake Riviera CCD, Lake County, California",033,90505,06
220.0,200.0,20.0,"Upper Lake-Nice CCD, Lake County, California",033,93505,06
629.0,305.0,324.0,"Kelseyville CCD, Lake County, California",033,91455,06
310.0,69.0,241.0,"Lucerne-Clearlake Oaks CCD, Lake County, California",033,91795,06
50.0,33.0,17.0,"Newell CCD, Modoc County, California",049,92105,06
80.0,45.0,35.0,"Lake Berryessa CCD, Napa County, California",055,91515,06
1655.0,707.0,948.0,"Half Moon Bay CCD, San Mateo County, California",081,91215,06
1185.0,645.0,540.0,"Lake Arrowhead CCD, San Bernardino County, California",071,91513,06
40984.0,23596.0,17388.0,"Victorville-Hesperia CCD, San Bernardino County, California",071,93555,06
813.0,147.0,666.0,"Newberry Springs-Baker CCD, San Bernardino County, California",071,92102,06
106.0,52.0,54.0,"Searles Valley CCD, San Bernardino County, California",071,92955,06
79.0,60.0,19.0,"West Santa Cruz CCD, Santa Cruz County, California",087,93665,06
1461.0,923.0,538.0,"Agoura Hills-Malibu CCD, Los Angeles County, California",037,90015,06
198557.0,73290.0,125267.0,"San Fernando Valley CCD, Los Angeles County, California",037,92785,06
114772.0,36911.0,77861.0,"South Gate-East Los Angeles CCD, Los Angeles County, California",037,93155,06
12543.0,7042.0,5501.0,"Delano-McFarland CCD, Kern County, California",029,90655,06
2124.0,1094.0,1030.0,"West Kern CCD, Kern County, California",029,93635,06
530.0,149.0,381.0,"Mendocino CCD, Mendocino County, California",045,91938,06
435.0,284.0,151.0,"Yosemite Lakes CCD, Madera County, California",039,93802,06
883.0,606.0,277.0,"Redwood Valley-Potter Valley CCD, Mendocino County, California",045,92592,06
537.0,215.0,322.0,"Isleton CCD, Sacramento County, California",067,91416,06
6325.0,2664.0,3661.0,"Rancho Cordova CCD, Sacramento County, California",067,92555,06
224.0,83.0,141.0,"East Yuba-Beale AFB CCD, Yuba County, California",115,90855,06
287.0,258.0,29.0,"Marysville Northeast CCD, Yuba County, California",115,91908,06
9041.0,3558.0,5483.0,"Irvine-Lake Forest CCD, Orange County, California",059,91413,06
10836.0,6651.0,4185.0,"Mission Viejo CCD, Orange County, California",059,91977,06
84.0,67.0,17.0,"Silverado CCD, Orange County, California",059,93015,06
57.0,57.0,0.0,"Summit Road CCD, Santa Cruz County, California",087,93265,06
