B19013H_001E,name,county,county subdivision,state
49926.0,"Liberty township, Plymouth County, Iowa",149,92484,19
-666666666.0,"Sioux City city, Plymouth County, Iowa",149,93925,19
93500.0,"Union township, Plymouth County, Iowa",149,94254,19
80677.0,"Henry township, Plymouth County, Iowa",149,91908,19
24583.0,"Preston township, Plymouth County, Iowa",149,93507,19
56771.0,"Remsen township, Plymouth County, Iowa",149,93564,19
91591.0,"Johnson township, Plymouth County, Iowa",149,92274,19
69844.0,"Marion township, Plymouth County, Iowa",149,92865,19
48125.0,"Washington township, Plymouth County, Iowa",149,94545,19
63125.0,"Lincoln township, Plymouth County, Iowa",149,92589,19
54179.0,"Sioux township, Plymouth County, Iowa",149,93921,19
51528.0,"Portland township, Plymouth County, Iowa",149,93462,19
58125.0,"Buffalo township, Buchanan County, Iowa",019,90384,19
78125.0,"Fremont township, Buchanan County, Iowa",019,91461,19
48006.0,"Washington township, Buchanan County, Iowa",019,94458,19
67132.0,"Sumner township, Buchanan County, Iowa",019,94047,19
56902.0,"Homer township, Buchanan County, Iowa",019,91977,19
49432.0,"Madison township, Buchanan County, Iowa",019,92751,19
40058.0,"West Holman township, Osceola County, Iowa",143,94678,19
48523.0,"Evansdale city, Black Hawk County, Iowa",013,91252,19
-666666666.0,"Julien township, Dubuque County, Iowa",061,92285,19
63409.0,"East Holman township, Osceola County, Iowa",143,91111,19
88958.0,"Willow township, Greene County, Iowa",073,94746,19
-666666666.0,"Bristol township, Greene County, Iowa",073,90342,19
90536.0,"Cedar township, Greene County, Iowa",073,90537,19
45750.0,"Highland township, Greene County, Iowa",073,91932,19
94808.0,"Hardin township, Greene County, Iowa",073,91830,19
49688.0,"Washington township, Greene County, Iowa",073,94497,19
47778.0,"Franklin township, Greene County, Iowa",073,91404,19
83021.0,"Dawson township, Greene County, Iowa",073,90897,19
35139.0,"Greenbrier township, Greene County, Iowa",073,91746,19
55262.0,"Jefferson city, Greene County, Iowa",073,92221,19
46964.0,"Scranton township, Greene County, Iowa",073,93804,19
-666666666.0,"Grant township, Greene County, Iowa",073,91653,19
100417.0,"Jackson township, Greene County, Iowa",073,92115,19
46250.0,"Kendrick township, Greene County, Iowa",073,92304,19
53750.0,"Buckeye township, Hardin County, Iowa",083,90372,19
68611.0,"Eldora township, Hardin County, Iowa",083,91158,19
49524.0,"Etna township, Hardin County, Iowa",083,91245,19
84250.0,"Concord township, Hardin County, Iowa",083,90804,19
50845.0,"Pleasant township, Hardin County, Iowa",083,93363,19
51989.0,"Alden township, Hardin County, Iowa",083,90036,19
54531.0,"Harrison township, Harrison County, Iowa",085,91863,19
37222.0,"Ellis township, Hardin County, Iowa",083,91206,19
50303.0,"Eldora city, Hardin County, Iowa",083,91157,19
-666666666.0,"Jackson township, Hardin County, Iowa",083,92121,19
67321.0,"Providence township, Hardin County, Iowa",083,93516,19
54792.0,"Clay township, Hardin County, Iowa",083,90678,19
57250.0,"Allen township, Harrison County, Iowa",085,90039,19
117692.0,"Calhoun township, Harrison County, Iowa",085,90444,19
46000.0,"Cass township, Harrison County, Iowa",085,90507,19
55714.0,"Washington township, Harrison County, Iowa",085,94503,19
45000.0,"Morgan township, Harrison County, Iowa",085,93012,19
90461.0,"Raglan township, Harrison County, Iowa",085,93534,19
64375.0,"Cincinnati township, Harrison County, Iowa",085,90666,19
62660.0,"Jefferson township, Harrison County, Iowa",085,92223,19
79063.0,"Douglas township, Harrison County, Iowa",085,91038,19
37273.0,"Harrison township, Kossuth County, Iowa",109,91866,19
54516.0,"Algona city, Kossuth County, Iowa",109,90037,19
130700.0,"Lincoln township, Kossuth County, Iowa",109,92565,19
79444.0,"Plum Creek township, Kossuth County, Iowa",109,93426,19
-666666666.0,"Prairie township, Kossuth County, Iowa",109,93492,19
53750.0,"Ramsey township, Kossuth County, Iowa",109,93537,19
60000.0,"Riverdale township, Kossuth County, Iowa",109,93636,19
66750.0,"Eagle township, Kossuth County, Iowa",109,91095,19
64141.0,"Irvington township, Kossuth County, Iowa",109,92082,19
-666666666.0,"Springfield township, Kossuth County, Iowa",109,93981,19
71719.0,"Union township, Kossuth County, Iowa",109,94227,19
-666666666.0,"Hebron township, Kossuth County, Iowa",109,91905,19
