B07004D_001E,B07004D_002E,B07004D_003E,B07004D_004E,B07004D_005E,B07004D_006E,name,county,county subdivision,state
747.0,655.0,0.0,23.0,69.0,0.0,"James Island CCD, Charleston County, South Carolina",019,91664,45
23.0,23.0,0.0,0.0,0.0,0.0,"Johns Island CCD, Charleston County, South Carolina",019,91703,45
1305.0,1135.0,0.0,0.0,108.0,62.0,"Mount Pleasant CCD, Charleston County, South Carolina",019,92301,45
38.0,38.0,0.0,0.0,0.0,0.0,"McClellanville CCD, Charleston County, South Carolina",019,92080,45
0.0,0.0,0.0,0.0,0.0,0.0,"Wadmalaw Island CCD, Charleston County, South Carolina",019,93549,45
0.0,0.0,0.0,0.0,0.0,0.0,"Lake Swamp CCD, Darlington County, South Carolina",031,91820,45
110.0,14.0,0.0,67.0,29.0,0.0,"Darlington CCD, Darlington County, South Carolina",031,90858,45
76.0,21.0,0.0,0.0,55.0,0.0,"Lamar CCD, Darlington County, South Carolina",031,91846,45
33.0,33.0,0.0,0.0,0.0,0.0,"North Hartsville CCD, Darlington County, South Carolina",031,92431,45
0.0,0.0,0.0,0.0,0.0,0.0,"Society Hill CCD, Darlington County, South Carolina",031,93185,45
78.0,39.0,0.0,28.0,11.0,0.0,"Hartsville CCD, Darlington County, South Carolina",031,91469,45
26.0,26.0,0.0,0.0,0.0,0.0,"Andrews CCD, Georgetown County, South Carolina",043,90078,45
14.0,0.0,0.0,14.0,0.0,0.0,"Plantersville CCD, Georgetown County, South Carolina",043,92665,45
0.0,0.0,0.0,0.0,0.0,0.0,"Pleasant Hill-Folly Grove CCD, Georgetown County, South Carolina",043,92678,45
55.0,55.0,0.0,0.0,0.0,0.0,"Bennettsville CCD, Marlboro County, South Carolina",069,90234,45
13.0,13.0,0.0,0.0,0.0,0.0,"Wallace CCD, Marlboro County, South Carolina",069,93588,45
52.0,40.0,0.0,0.0,0.0,12.0,"Georgetown CCD, Georgetown County, South Carolina",043,91248,45
16.0,16.0,0.0,0.0,0.0,0.0,"McColl CCD, Marlboro County, South Carolina",069,92093,45
11.0,11.0,0.0,0.0,0.0,0.0,"Clio CCD, Marlboro County, South Carolina",069,90676,45
0.0,0.0,0.0,0.0,0.0,0.0,"Blenheim CCD, Marlboro County, South Carolina",069,90299,45
1680.0,1315.0,82.0,86.0,158.0,39.0,"Fort Mill CCD, York County, South Carolina",091,91183,45
12.0,12.0,0.0,0.0,0.0,0.0,"McConnells CCD, York County, South Carolina",091,92106,45
198.0,198.0,0.0,0.0,0.0,0.0,"York CCD, York County, South Carolina",091,93822,45
729.0,616.0,22.0,5.0,6.0,80.0,"Clover CCD, York County, South Carolina",091,90689,45
8.0,8.0,0.0,0.0,0.0,0.0,"Hickory Grove CCD, York County, South Carolina",091,91521,45
2086.0,1709.0,53.0,131.0,45.0,148.0,"Rock Hill CCD, York County, South Carolina",091,92886,45
0.0,0.0,0.0,0.0,0.0,0.0,"Iva CCD, Anderson County, South Carolina",007,91638,45
191.0,191.0,0.0,0.0,0.0,0.0,"Williamston-Pelzer CCD, Anderson County, South Carolina",007,93718,45
0.0,0.0,0.0,0.0,0.0,0.0,"Honea Path CCD, Anderson County, South Carolina",007,91560,45
860.0,701.0,0.0,31.0,88.0,40.0,"Anderson CCD, Anderson County, South Carolina",007,90065,45
6.0,6.0,0.0,0.0,0.0,0.0,"Belton CCD, Anderson County, South Carolina",007,90221,45
0.0,0.0,0.0,0.0,0.0,0.0,"Starr CCD, Anderson County, South Carolina",007,93224,45
231.0,171.0,0.0,60.0,0.0,0.0,"Pendleton CCD, Anderson County, South Carolina",007,92626,45
23.0,5.0,18.0,0.0,0.0,0.0,"Prosperity CCD, Newberry County, South Carolina",071,92756,45
0.0,0.0,0.0,0.0,0.0,0.0,"Chappells CCD, Newberry County, South Carolina",071,90559,45
4.0,4.0,0.0,0.0,0.0,0.0,"Trenton CCD, Edgefield County, South Carolina",037,93445,45
0.0,0.0,0.0,0.0,0.0,0.0,"Pleasant Lane CCD, Edgefield County, South Carolina",037,92691,45
68.0,47.0,0.0,0.0,21.0,0.0,"Edgefield CCD, Edgefield County, South Carolina",037,90975,45
0.0,0.0,0.0,0.0,0.0,0.0,"Johnston CCD, Edgefield County, South Carolina",037,91729,45
0.0,0.0,0.0,0.0,0.0,0.0,"Chester West CCD, Chester County, South Carolina",023,90637,45
0.0,0.0,0.0,0.0,0.0,0.0,"Great Falls CCD, Chester County, South Carolina",023,91326,45
0.0,0.0,0.0,0.0,0.0,0.0,"Richburg CCD, Chester County, South Carolina",023,92821,45
92.0,92.0,0.0,0.0,0.0,0.0,"Chester CCD, Chester County, South Carolina",023,90611,45
4.0,4.0,0.0,0.0,0.0,0.0,"Summerton CCD, Clarendon County, South Carolina",027,93263,45
33.0,33.0,0.0,0.0,0.0,0.0,"Alcolu CCD, Clarendon County, South Carolina",027,90039,45
0.0,0.0,0.0,0.0,0.0,0.0,"Sardinia CCD, Clarendon County, South Carolina",027,93055,45
0.0,0.0,0.0,0.0,0.0,0.0,"Manning East CCD, Clarendon County, South Carolina",027,92158,45
0.0,0.0,0.0,0.0,0.0,0.0,"Turbeville CCD, Clarendon County, South Carolina",027,93484,45
4.0,0.0,0.0,4.0,0.0,0.0,"Paxville CCD, Clarendon County, South Carolina",027,92600,45
45.0,45.0,0.0,0.0,0.0,0.0,"Manning CCD, Clarendon County, South Carolina",027,92145,45
5.0,5.0,0.0,0.0,0.0,0.0,"Green Pond CCD, Colleton County, South Carolina",029,91352,45
0.0,0.0,0.0,0.0,0.0,0.0,"Hendersonville CCD, Colleton County, South Carolina",029,91508,45
0.0,0.0,0.0,0.0,0.0,0.0,"Smoaks CCD, Colleton County, South Carolina",029,93172,45
7.0,7.0,0.0,0.0,0.0,0.0,"Cottageville CCD, Colleton County, South Carolina",029,90767,45
5.0,5.0,0.0,0.0,0.0,0.0,"Lodge CCD, Colleton County, South Carolina",029,92002,45
0.0,0.0,0.0,0.0,0.0,0.0,"Walterboro CCD, Colleton County, South Carolina",029,93601,45
178.0,148.0,0.0,17.0,0.0,13.0,"Marion CCD, Marion County, South Carolina",067,92171,45
33.0,28.0,5.0,0.0,0.0,0.0,"Mullins CCD, Marion County, South Carolina",067,92314,45
0.0,0.0,0.0,0.0,0.0,0.0,"Brittons Neck CCD, Marion County, South Carolina",067,90403,45
0.0,0.0,0.0,0.0,0.0,0.0,"Centenary CCD, Marion County, South Carolina",067,90520,45
44.0,44.0,0.0,0.0,0.0,0.0,"Sumter North CCD, Sumter County, South Carolina",085,93302,45
46.0,46.0,0.0,0.0,0.0,0.0,"Privateer CCD, Sumter County, South Carolina",085,92743,45
0.0,0.0,0.0,0.0,0.0,0.0,"Rembert CCD, Sumter County, South Carolina",085,92808,45
8.0,8.0,0.0,0.0,0.0,0.0,"Sumter Northeast CCD, Sumter County, South Carolina",085,93315,45
0.0,0.0,0.0,0.0,0.0,0.0,"Shiloh CCD, Sumter County, South Carolina",085,93120,45
43.0,43.0,0.0,0.0,0.0,0.0,"Sumter Southeast CCD, Sumter County, South Carolina",085,93328,45
28.0,28.0,0.0,0.0,0.0,0.0,"Sumter Southwest CCD, Sumter County, South Carolina",085,93341,45
578.0,420.0,62.0,15.0,0.0,81.0,"Sumter CCD, Sumter County, South Carolina",085,93289,45
91.0,75.0,0.0,0.0,16.0,0.0,"Chapin CCD, Lexington County, South Carolina",063,90546,45
228.0,179.0,49.0,0.0,0.0,0.0,"Gilbert CCD, Lexington County, South Carolina",063,91261,45
2045.0,1455.0,184.0,114.0,123.0,169.0,"Lexington CCD, Lexington County, South Carolina",063,91937,45
88.0,88.0,0.0,0.0,0.0,0.0,"Pelion CCD, Lexington County, South Carolina",063,92613,45
923.0,692.0,49.0,92.0,74.0,16.0,"West Columbia-Cayce CCD, Lexington County, South Carolina",063,93653,45
0.0,0.0,0.0,0.0,0.0,0.0,"Cordesville CCD, Berkeley County, South Carolina",015,90754,45
12.0,12.0,0.0,0.0,0.0,0.0,"St. Stephen CCD, Berkeley County, South Carolina",015,92951,45
166.0,112.0,40.0,0.0,0.0,14.0,"Moncks Corner CCD, Berkeley County, South Carolina",015,92210,45
138.0,138.0,0.0,0.0,0.0,0.0,"Bonneau CCD, Berkeley County, South Carolina",015,90351,45
0.0,0.0,0.0,0.0,0.0,0.0,"Cross CCD, Berkeley County, South Carolina",015,90806,45
79.0,57.0,0.0,0.0,22.0,0.0,"Wando CCD, Berkeley County, South Carolina",015,93614,45
236.0,219.0,9.0,8.0,0.0,0.0,"Gaffney CCD, Cherokee County, South Carolina",021,91235,45
75.0,75.0,0.0,0.0,0.0,0.0,"Saratt CCD, Cherokee County, South Carolina",021,93042,45
40.0,0.0,0.0,40.0,0.0,0.0,"Macedonia CCD, Cherokee County, South Carolina",021,92132,45
5.0,5.0,0.0,0.0,0.0,0.0,"Blacksburg CCD, Cherokee County, South Carolina",021,90273,45
9.0,9.0,0.0,0.0,0.0,0.0,"Chesterfield CCD, Chesterfield County, South Carolina",025,90624,45
0.0,0.0,0.0,0.0,0.0,0.0,"Mount Croghan CCD, Chesterfield County, South Carolina",025,92275,45
0.0,0.0,0.0,0.0,0.0,0.0,"McBee CCD, Chesterfield County, South Carolina",025,92067,45
170.0,136.0,0.0,0.0,34.0,0.0,"Cheraw CCD, Chesterfield County, South Carolina",025,90585,45
16.0,16.0,0.0,0.0,0.0,0.0,"Jefferson CCD, Chesterfield County, South Carolina",025,91677,45
15.0,15.0,0.0,0.0,0.0,0.0,"Pageland CCD, Chesterfield County, South Carolina",025,92535,45
0.0,0.0,0.0,0.0,0.0,0.0,"Patrick CCD, Chesterfield County, South Carolina",025,92574,45
0.0,0.0,0.0,0.0,0.0,0.0,"Kirksey CCD, Greenwood County, South Carolina",047,91781,45
9.0,9.0,0.0,0.0,0.0,0.0,"Ninety Six CCD, Greenwood County, South Carolina",047,92392,45
33.0,21.0,6.0,6.0,0.0,0.0,"Ware Shoals-Hodges CCD, Greenwood County, South Carolina",047,93627,45
0.0,0.0,0.0,0.0,0.0,0.0,"Troy CCD, Greenwood County, South Carolina",047,93471,45
606.0,506.0,15.0,0.0,68.0,17.0,"Greenwood CCD, Greenwood County, South Carolina",047,91378,45
0.0,0.0,0.0,0.0,0.0,0.0,"Grays-Tillman CCD, Jasper County, South Carolina",053,91313,45
81.0,81.0,0.0,0.0,0.0,0.0,"Hardeeville CCD, Jasper County, South Carolina",053,91443,45
123.0,95.0,0.0,28.0,0.0,0.0,"Ridgeland CCD, Jasper County, South Carolina",053,92834,45
1606.0,1253.0,181.0,29.0,125.0,18.0,"Myrtle Beach CCD, Horry County, South Carolina",051,92327,45
0.0,0.0,0.0,0.0,0.0,0.0,"Aynor CCD, Horry County, South Carolina",051,90117,45
410.0,339.0,71.0,0.0,0.0,0.0,"Conway CCD, Horry County, South Carolina",051,90715,45
63.0,63.0,0.0,0.0,0.0,0.0,"Loris CCD, Horry County, South Carolina",051,92041,45
0.0,0.0,0.0,0.0,0.0,0.0,"Camden CCD, Kershaw County, South Carolina",055,90468,45
722.0,666.0,33.0,0.0,23.0,0.0,"Little River CCD, Horry County, South Carolina",051,91963,45
975.0,887.0,26.0,0.0,23.0,39.0,"Conway East CCD, Horry County, South Carolina",051,90728,45
19.0,19.0,0.0,0.0,0.0,0.0,"Longs CCD, Horry County, South Carolina",051,92028,45
0.0,0.0,0.0,0.0,0.0,0.0,"Camden Northeast CCD, Kershaw County, South Carolina",055,90472,45
0.0,0.0,0.0,0.0,0.0,0.0,"Mount Pisgah CCD, Kershaw County, South Carolina",055,92288,45
0.0,0.0,0.0,0.0,0.0,0.0,"Westville CCD, Kershaw County, South Carolina",055,93692,45
0.0,0.0,0.0,0.0,0.0,0.0,"Boykin CCD, Kershaw County, South Carolina",055,90377,45
19.0,19.0,0.0,0.0,0.0,0.0,"Bethune CCD, Kershaw County, South Carolina",055,90247,45
300.0,300.0,0.0,0.0,0.0,0.0,"Elgin CCD, Kershaw County, South Carolina",055,91027,45
0.0,0.0,0.0,0.0,0.0,0.0,"St. Charles CCD, Lee County, South Carolina",061,92899,45
6.0,6.0,0.0,0.0,0.0,0.0,"Bishopville CCD, Lee County, South Carolina",061,90260,45
0.0,0.0,0.0,0.0,0.0,0.0,"Ashwood CCD, Lee County, South Carolina",061,90104,45
0.0,0.0,0.0,0.0,0.0,0.0,"Lynchburg CCD, Lee County, South Carolina",061,92054,45
78.0,78.0,0.0,0.0,0.0,0.0,"Elloree CCD, Orangeburg County, South Carolina",075,91040,45
0.0,0.0,0.0,0.0,0.0,0.0,"Orangeburg West CCD, Orangeburg County, South Carolina",075,92509,45
0.0,0.0,0.0,0.0,0.0,0.0,"Eutawville CCD, Orangeburg County, South Carolina",075,91079,45
0.0,0.0,0.0,0.0,0.0,0.0,"Springfield CCD, Orangeburg County, South Carolina",075,93211,45
30.0,30.0,0.0,0.0,0.0,0.0,"Bowman CCD, Orangeburg County, South Carolina",075,90364,45
5.0,5.0,0.0,0.0,0.0,0.0,"Branchville CCD, Orangeburg County, South Carolina",075,90390,45
0.0,0.0,0.0,0.0,0.0,0.0,"Norway CCD, Orangeburg County, South Carolina",075,92444,45
0.0,0.0,0.0,0.0,0.0,0.0,"Cope CCD, Orangeburg County, South Carolina",075,90741,45
64.0,64.0,0.0,0.0,0.0,0.0,"Holly Hill CCD, Orangeburg County, South Carolina",075,91547,45
674.0,598.0,0.0,38.0,0.0,38.0,"Orangeburg CCD, Orangeburg County, South Carolina",075,92496,45
0.0,0.0,0.0,0.0,0.0,0.0,"Neeses CCD, Orangeburg County, South Carolina",075,92340,45
14.0,14.0,0.0,0.0,0.0,0.0,"North CCD, Orangeburg County, South Carolina",075,92405,45
67.0,60.0,7.0,0.0,0.0,0.0,"Landrum CCD, Spartanburg County, South Carolina",083,91872,45
124.0,124.0,0.0,0.0,0.0,0.0,"Pauline CCD, Spartanburg County, South Carolina",083,92587,45
383.0,234.0,136.0,0.0,13.0,0.0,"Boiling Springs CCD, Spartanburg County, South Carolina",083,90338,45
443.0,443.0,0.0,0.0,0.0,0.0,"Fairmont Mills CCD, Spartanburg County, South Carolina",083,91105,45
906.0,856.0,50.0,0.0,0.0,0.0,"Inman CCD, Spartanburg County, South Carolina",083,91612,45
397.0,316.0,78.0,0.0,0.0,3.0,"Wellford CCD, Spartanburg County, South Carolina",083,93640,45
0.0,0.0,0.0,0.0,0.0,0.0,"Enoree CCD, Spartanburg County, South Carolina",083,91053,45
0.0,0.0,0.0,0.0,0.0,0.0,"Gramling CCD, Spartanburg County, South Carolina",083,91287,45
504.0,459.0,0.0,39.0,0.0,6.0,"Reidville CCD, Spartanburg County, South Carolina",083,92795,45
3398.0,2772.0,209.0,53.0,139.0,225.0,"Spartanburg CCD, Spartanburg County, South Carolina",083,93198,45
0.0,0.0,0.0,0.0,0.0,0.0,"Woodruff CCD, Spartanburg County, South Carolina",083,93783,45
150.0,150.0,0.0,0.0,0.0,0.0,"Greer CCD, Spartanburg County, South Carolina",083,91404,45
68.0,68.0,0.0,0.0,0.0,0.0,"Pacolet CCD, Spartanburg County, South Carolina",083,92522,45
18.0,18.0,0.0,0.0,0.0,0.0,"Chesnee CCD, Spartanburg County, South Carolina",083,90598,45
0.0,0.0,0.0,0.0,0.0,0.0,"Cowpens CCD, Spartanburg County, South Carolina",083,90793,45
76.0,76.0,0.0,0.0,0.0,0.0,"Mayo CCD, Spartanburg County, South Carolina",083,92184,45
98.0,98.0,0.0,0.0,0.0,0.0,"Fingerville CCD, Spartanburg County, South Carolina",083,91118,45
0.0,0.0,0.0,0.0,0.0,0.0,"Calhoun Falls CCD, Abbeville County, South Carolina",001,90455,45
0.0,0.0,0.0,0.0,0.0,0.0,"Donalds CCD, Abbeville County, South Carolina",001,90897,45
0.0,0.0,0.0,0.0,0.0,0.0,"Abbeville CCD, Abbeville County, South Carolina",001,90013,45
0.0,0.0,0.0,0.0,0.0,0.0,"Antreville-Lowndesville CCD, Abbeville County, South Carolina",001,90091,45
71.0,71.0,0.0,0.0,0.0,0.0,"Due West CCD, Abbeville County, South Carolina",001,90910,45
0.0,0.0,0.0,0.0,0.0,0.0,"Bamberg CCD, Bamberg County, South Carolina",009,90130,45
15.0,12.0,0.0,3.0,0.0,0.0,"Denmark CCD, Bamberg County, South Carolina",009,90871,45
35.0,35.0,0.0,0.0,0.0,0.0,"Ehrhardt CCD, Bamberg County, South Carolina",009,91014,45
13.0,13.0,0.0,0.0,0.0,0.0,"Olar CCD, Bamberg County, South Carolina",009,92483,45
659.0,521.0,0.0,27.0,55.0,56.0,"Bluffton CCD, Beaufort County, South Carolina",013,90312,45
0.0,0.0,0.0,0.0,0.0,0.0,"Sheldon CCD, Beaufort County, South Carolina",013,93107,45
743.0,507.0,158.0,0.0,58.0,20.0,"Beaufort-Port Royal CCD, Beaufort County, South Carolina",013,90195,45
0.0,0.0,0.0,0.0,0.0,0.0,"Fort Motte-Lone Star CCD, Calhoun County, South Carolina",017,91196,45
399.0,300.0,13.0,0.0,56.0,30.0,"Hilton Head Island CCD, Beaufort County, South Carolina",013,91540,45
0.0,0.0,0.0,0.0,0.0,0.0,"St. Matthews CCD, Calhoun County, South Carolina",017,92938,45
0.0,0.0,0.0,0.0,0.0,0.0,"Cameron CCD, Calhoun County, South Carolina",017,90481,45
0.0,0.0,0.0,0.0,0.0,0.0,"Lake View CCD, Dillon County, South Carolina",033,91833,45
0.0,0.0,0.0,0.0,0.0,0.0,"Hamer CCD, Dillon County, South Carolina",033,91417,45
94.0,94.0,0.0,0.0,0.0,0.0,"Latta CCD, Dillon County, South Carolina",033,91911,45
0.0,0.0,0.0,0.0,0.0,0.0,"Dillon CCD, Dillon County, South Carolina",033,90884,45
6.0,6.0,0.0,0.0,0.0,0.0,"Little Rock CCD, Dillon County, South Carolina",033,91976,45
0.0,0.0,0.0,0.0,0.0,0.0,"Ridge Spring CCD, Saluda County, South Carolina",081,92847,45
0.0,0.0,0.0,0.0,0.0,0.0,"Saluda CCD, Saluda County, South Carolina",081,92990,45
0.0,0.0,0.0,0.0,0.0,0.0,"Camp Ground CCD, Richland County, South Carolina",079,90494,45
24.0,24.0,0.0,0.0,0.0,0.0,"Horrell Hill CCD, Richland County, South Carolina",079,91586,45
559.0,460.0,17.0,79.0,3.0,0.0,"Blythewood CCD, Richland County, South Carolina",079,90325,45
4346.0,2815.0,519.0,256.0,225.0,531.0,"Columbia CCD, Richland County, South Carolina",079,90702,45
63.0,63.0,0.0,0.0,0.0,0.0,"Eastover CCD, Richland County, South Carolina",079,90962,45
0.0,0.0,0.0,0.0,0.0,0.0,"Hopkins CCD, Richland County, South Carolina",079,91573,45
3347.0,2902.0,219.0,0.0,73.0,153.0,"Pontiac CCD, Richland County, South Carolina",079,92717,45
2184.0,1542.0,152.0,58.0,273.0,159.0,"Dutch Fork CCD, Richland County, South Carolina",079,90923,45
62.0,62.0,0.0,0.0,0.0,0.0,"Ridgeway CCD, Fairfield County, South Carolina",039,92873,45
0.0,0.0,0.0,0.0,0.0,0.0,"Winnsboro South CCD, Fairfield County, South Carolina",039,93770,45
0.0,0.0,0.0,0.0,0.0,0.0,"Winnsboro North CCD, Fairfield County, South Carolina",039,93757,45
6.0,6.0,0.0,0.0,0.0,0.0,"Yemassee CCD, Hampton County, South Carolina",049,93809,45
38.0,38.0,0.0,0.0,0.0,0.0,"Estill CCD, Hampton County, South Carolina",049,91066,45
1238.0,1145.0,32.0,12.0,31.0,18.0,"Irmo CCD, Lexington County, South Carolina",063,91625,45
0.0,0.0,0.0,0.0,0.0,0.0,"Batesburg-Leesville CCD, Lexington County, South Carolina",063,90169,45
71.0,57.0,0.0,0.0,14.0,0.0,"Swansea CCD, Lexington County, South Carolina",063,93354,45
0.0,0.0,0.0,0.0,0.0,0.0,"Long Creek CCD, Oconee County, South Carolina",073,92015,45
25.0,25.0,0.0,0.0,0.0,0.0,"Westminster CCD, Oconee County, South Carolina",073,93666,45
290.0,178.0,37.0,47.0,28.0,0.0,"Seneca CCD, Oconee County, South Carolina",073,93081,45
0.0,0.0,0.0,0.0,0.0,0.0,"Townville CCD, Anderson County, South Carolina",007,93412,45
26.0,14.0,12.0,0.0,0.0,0.0,"Santee-Vance CCD, Orangeburg County, South Carolina",075,93035,45
0.0,0.0,0.0,0.0,0.0,0.0,"Batesburg-Leesville CCD, Saluda County, South Carolina",081,90170,45
459.0,362.0,8.0,11.0,16.0,62.0,"Powdersville-Piedmont CCD, Anderson County, South Carolina",007,92723,45
415.0,4.0,7.0,0.0,397.0,7.0,"Fort Jackson CCD, Richland County, South Carolina",079,91175,45
30.0,30.0,0.0,0.0,0.0,0.0,"North Pickens CCD, Pickens County, South Carolina",077,92435,45
0.0,0.0,0.0,0.0,0.0,0.0,"Sampit-North Santee CCD, Georgetown County, South Carolina",043,93014,45
138.0,106.0,0.0,0.0,16.0,16.0,"Waccamaw Neck CCD, Georgetown County, South Carolina",043,93538,45
53.0,53.0,0.0,0.0,0.0,0.0,"Southeast Edgefield CCD, Edgefield County, South Carolina",037,93191,45
0.0,0.0,0.0,0.0,0.0,0.0,"Floyds Crossroads CCD, Horry County, South Carolina",051,91146,45
0.0,0.0,0.0,0.0,0.0,0.0,"North Saluda CCD, Saluda County, South Carolina",081,92440,45
530.0,330.0,180.0,0.0,20.0,0.0,"Shaw AFB-Horatio CCD, Sumter County, South Carolina",085,93095,45
0.0,0.0,0.0,0.0,0.0,0.0,"Slater-Marietta CCD, Greenville County, South Carolina",045,93160,45
12.0,6.0,0.0,6.0,0.0,0.0,"Indiantown CCD, Williamsburg County, South Carolina",089,91601,45
33.0,33.0,0.0,0.0,0.0,0.0,"Ravenel-Hollywood CCD, Charleston County, South Carolina",019,92771,45
0.0,0.0,0.0,0.0,0.0,0.0,"Monticello-Salem Crossroads CCD, Fairfield County, South Carolina",039,92237,45
370.0,166.0,133.0,0.0,51.0,20.0,"St. Helena Island CCD, Beaufort County, South Carolina",013,92927,45
0.0,0.0,0.0,0.0,0.0,0.0,"Stokes Bridge-Cypress Crossroads CCD, Lee County, South Carolina",061,93251,45
408.0,243.0,41.0,47.0,65.0,12.0,"Charleston Central CCD, Charleston County, South Carolina",019,90570,45
