B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
3224.0,2814.0,298.0,29.0,59.0,24.0,"Stilwell East CCD, Adair County, Oklahoma",001,93250,40
2434.0,2257.0,57.0,0.0,120.0,0.0,"Westville CCD, Adair County, Oklahoma",001,93796,40
1470.0,1346.0,57.0,27.0,40.0,0.0,"Watts CCD, Adair County, Oklahoma",001,93588,40
1814.0,1726.0,13.0,35.0,37.0,3.0,"Stilwell West CCD, Adair County, Oklahoma",001,93263,40
1749.0,1543.0,82.0,108.0,16.0,0.0,"Konawa CCD, Seminole County, Oklahoma",133,91612,40
1584.0,1355.0,73.0,91.0,65.0,0.0,"Seminole South CCD, Seminole County, Oklahoma",133,92795,40
4392.0,3825.0,307.0,238.0,22.0,0.0,"Wewoka CCD, Seminole County, Oklahoma",133,93835,40
8552.0,7448.0,563.0,408.0,125.0,8.0,"Seminole North CCD, Seminole County, Oklahoma",133,92782,40
1641.0,1537.0,45.0,51.0,8.0,0.0,"Velma-Alma CCD, Stephens County, Oklahoma",137,93432,40
7049.0,6123.0,616.0,228.0,82.0,0.0,"Marlow CCD, Stephens County, Oklahoma",137,91781,40
5001.0,4505.0,295.0,139.0,46.0,16.0,"Comanche CCD, Stephens County, Oklahoma",137,90650,40
21811.0,18323.0,2334.0,653.0,474.0,27.0,"Duncan CCD, Stephens County, Oklahoma",137,90780,40
316.0,288.0,22.0,0.0,6.0,0.0,"Keyes CCD, Cimarron County, Oklahoma",025,91560,40
1403.0,1285.0,91.0,18.0,9.0,0.0,"Boise City CCD, Cimarron County, Oklahoma",025,90286,40
3065.0,2538.0,229.0,158.0,140.0,0.0,"Watonga CCD, Blaine County, Oklahoma",011,93575,40
1284.0,1209.0,21.0,54.0,0.0,0.0,"Canton CCD, Blaine County, Oklahoma",011,90416,40
1388.0,1215.0,57.0,114.0,2.0,0.0,"Geary CCD, Blaine County, Oklahoma",011,91170,40
1338.0,1145.0,147.0,23.0,23.0,0.0,"Okeene CCD, Blaine County, Oklahoma",011,92392,40
25651.0,21402.0,2483.0,764.0,884.0,118.0,"Ardmore CCD, Carter County, Oklahoma",019,90156,40
2902.0,2555.0,186.0,103.0,49.0,9.0,"Wilson CCD, Carter County, Oklahoma",019,93861,40
1649.0,1480.0,119.0,39.0,11.0,0.0,"Ardmore North CCD, Carter County, Oklahoma",019,90169,40
1094.0,1020.0,41.0,28.0,0.0,5.0,"Healdton North CCD, Carter County, Oklahoma",019,91287,40
2618.0,2423.0,182.0,0.0,11.0,2.0,"Healdton Central CCD, Carter County, Oklahoma",019,91274,40
1328.0,1295.0,21.0,9.0,3.0,0.0,"West Coal CCD, Coal County, Oklahoma",029,93705,40
2588.0,2181.0,241.0,140.0,18.0,8.0,"East Coal CCD, Coal County, Oklahoma",029,90871,40
553.0,520.0,7.0,26.0,0.0,0.0,"Lamont CCD, Grant County, Oklahoma",053,91625,40
1585.0,1347.0,98.0,96.0,44.0,0.0,"Medford CCD, Grant County, Oklahoma",053,91820,40
394.0,382.0,2.0,10.0,0.0,0.0,"Wakita CCD, Grant County, Oklahoma",053,93510,40
1411.0,1264.0,129.0,14.0,4.0,0.0,"Southwest Grant CCD, Grant County, Oklahoma",053,93159,40
241.0,200.0,21.0,20.0,0.0,0.0,"Northwest Greer CCD, Greer County, Oklahoma",055,92275,40
2505.0,2185.0,185.0,82.0,44.0,9.0,"Mangum CCD, Greer County, Oklahoma",055,91768,40
1732.0,1335.0,93.0,253.0,51.0,0.0,"Granite CCD, Greer County, Oklahoma",055,91196,40
6652.0,6105.0,484.0,57.0,6.0,0.0,"Kingfisher CCD, Kingfisher County, Oklahoma",073,91586,40
2882.0,2561.0,166.0,125.0,30.0,0.0,"Hennessey CCD, Kingfisher County, Oklahoma",073,91326,40
2289.0,2179.0,41.0,59.0,10.0,0.0,"Okarche-Cashion CCD, Kingfisher County, Oklahoma",073,92379,40
13589.0,11927.0,521.0,981.0,123.0,37.0,"Purcell CCD, McClain County, Oklahoma",087,92626,40
949.0,906.0,21.0,15.0,7.0,0.0,"East McClain CCD, McClain County, Oklahoma",087,90929,40
8481.0,7843.0,291.0,251.0,89.0,7.0,"Checotah CCD, McIntosh County, Oklahoma",091,90520,40
1105.0,1068.0,15.0,5.0,17.0,0.0,"Hitchita-Pierce CCD, McIntosh County, Oklahoma",091,91352,40
3300.0,2967.0,156.0,131.0,30.0,16.0,"Eufaula CCD, McIntosh County, Oklahoma",091,91079,40
538.0,489.0,15.0,33.0,0.0,1.0,"Hanna CCD, McIntosh County, Oklahoma",091,91248,40
5908.0,5277.0,237.0,239.0,155.0,0.0,"South Marshall CCD, Marshall County, Oklahoma",095,93081,40
4723.0,4091.0,242.0,234.0,156.0,0.0,"North Marshall CCD, Marshall County, Oklahoma",095,92210,40
3611.0,3148.0,149.0,252.0,62.0,0.0,"West Murray CCD, Murray County, Oklahoma",099,93770,40
6387.0,5583.0,606.0,145.0,53.0,0.0,"East Murray CCD, Murray County, Oklahoma",099,90962,40
660.0,561.0,56.0,21.0,22.0,0.0,"Billings CCD, Noble County, Oklahoma",103,90234,40
6576.0,5612.0,477.0,242.0,233.0,12.0,"Perry CCD, Noble County, Oklahoma",103,92522,40
2064.0,1850.0,92.0,119.0,3.0,0.0,"East Noble CCD, Noble County, Oklahoma",103,90975,40
3963.0,3322.0,432.0,178.0,31.0,0.0,"Nowata CCD, Nowata County, Oklahoma",105,92353,40
