B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
3521.0,3359.0,30.0,0.0,22.0,0.0,0.0,64.0,46.0,"Little Compton town, Newport County, Rhode Island",005,42400,44
16100.0,12876.0,991.0,63.0,456.0,49.0,51.0,613.0,1001.0,"Middletown town, Newport County, Rhode Island",005,45460,44
24745.0,18945.0,1205.0,205.0,434.0,0.0,93.0,1097.0,2766.0,"Newport city, Newport County, Rhode Island",005,49960,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Newport County, Rhode Island",005,00000,44
5505.0,5013.0,11.0,22.0,365.0,0.0,0.0,63.0,31.0,"Jamestown town, Newport County, Rhode Island",005,36820,44
17463.0,16061.0,180.0,0.0,317.0,0.0,12.0,298.0,595.0,"Portsmouth town, Newport County, Rhode Island",005,57880,44
15870.0,15295.0,179.0,0.0,76.0,0.0,3.0,133.0,184.0,"Tiverton town, Newport County, Rhode Island",005,70880,44
81218.0,71700.0,922.0,22.0,2240.0,0.0,198.0,1798.0,4338.0,"Warwick city, Kent County, Rhode Island",003,74300,44
34873.0,32949.0,410.0,0.0,290.0,17.0,77.0,520.0,610.0,"Coventry town, Kent County, Rhode Island",003,18640,44
28709.0,25042.0,700.0,22.0,754.0,0.0,125.0,514.0,1552.0,"West Warwick town, Kent County, Rhode Island",003,78440,44
6118.0,5300.0,107.0,14.0,336.0,0.0,0.0,92.0,269.0,"West Greenwich town, Kent County, Rhode Island",003,77720,44
13094.0,11833.0,52.0,81.0,458.0,0.0,11.0,263.0,396.0,"East Greenwich town, Kent County, Rhode Island",003,22240,44
34498.0,30707.0,186.0,17.0,826.0,0.0,11.0,387.0,2364.0,"Cumberland town, Providence County, Rhode Island",007,20080,44
41508.0,26989.0,2677.0,187.0,3008.0,0.0,260.0,1189.0,7198.0,"Woonsocket city, Providence County, Rhode Island",007,80780,44
32345.0,24267.0,2342.0,48.0,1225.0,0.0,319.0,370.0,3774.0,"North Providence town, Providence County, Rhode Island",007,51760,44
21630.0,19409.0,241.0,0.0,733.0,0.0,119.0,393.0,735.0,"Lincoln town, Providence County, Rhode Island",007,41500,44
47425.0,37592.0,2997.0,45.0,1513.0,44.0,622.0,2094.0,2518.0,"East Providence city, Providence County, Rhode Island",007,22960,44
9993.0,9413.0,43.0,0.0,44.0,0.0,15.0,138.0,340.0,"Glocester town, Providence County, Rhode Island",007,30340,44
12301.0,11544.0,80.0,6.0,81.0,0.0,0.0,69.0,521.0,"North Smithfield town, Providence County, Rhode Island",007,52480,44
19395.0,3966.0,2236.0,46.0,86.0,88.0,207.0,360.0,12406.0,"Central Falls city, Providence County, Rhode Island",007,14140,44
21611.0,19633.0,360.0,4.0,598.0,3.0,28.0,418.0,567.0,"Smithfield town, Providence County, Rhode Island",007,66200,44
71770.0,35089.0,11604.0,168.0,1231.0,83.0,3359.0,2880.0,17356.0,"Pawtucket city, Providence County, Rhode Island",007,54640,44
179509.0,61659.0,23535.0,1797.0,11076.0,289.0,905.0,4856.0,75392.0,"Providence city, Providence County, Rhode Island",007,59000,44
4689.0,4442.0,16.0,0.0,22.0,0.0,0.0,167.0,42.0,"Foster town, Providence County, Rhode Island",007,27460,44
29159.0,25632.0,187.0,19.0,696.0,0.0,8.0,327.0,2290.0,"Johnston town, Providence County, Rhode Island",007,37720,44
10529.0,10315.0,17.0,17.0,40.0,0.0,0.0,108.0,32.0,"Scituate town, Providence County, Rhode Island",007,64220,44
16363.0,15453.0,145.0,0.0,165.0,0.0,41.0,340.0,219.0,"Burrillville town, Providence County, Rhode Island",007,11800,44
80979.0,58253.0,4169.0,58.0,4519.0,21.0,460.0,2236.0,11263.0,"Cranston city, Providence County, Rhode Island",007,19180,44
16218.0,14769.0,82.0,0.0,592.0,0.0,15.0,327.0,433.0,"Barrington town, Bristol County, Rhode Island",001,05140,44
10492.0,10127.0,21.0,0.0,25.0,0.0,0.0,127.0,192.0,"Warren town, Bristol County, Rhode Island",001,73760,44
22318.0,20550.0,514.0,16.0,363.0,10.0,2.0,152.0,711.0,"Bristol town, Bristol County, Rhode Island",001,09280,44
22626.0,20708.0,206.0,197.0,615.0,0.0,132.0,250.0,518.0,"Westerly town, Washington County, Rhode Island",009,77000,44
26178.0,24102.0,181.0,204.0,567.0,0.0,1.0,490.0,633.0,"North Kingstown town, Washington County, Rhode Island",009,51580,44
30712.0,26810.0,757.0,437.0,490.0,0.0,39.0,532.0,1647.0,"South Kingstown town, Washington County, Rhode Island",009,67460,44
8112.0,7669.0,163.0,0.0,52.0,0.0,11.0,51.0,166.0,"Hopkinton town, Washington County, Rhode Island",009,35380,44
7608.0,7178.0,140.0,0.0,138.0,0.0,0.0,55.0,97.0,"Richmond town, Washington County, Rhode Island",009,61160,44
6761.0,6183.0,61.0,50.0,130.0,91.0,77.0,74.0,95.0,"Exeter town, Washington County, Rhode Island",009,25300,44
15601.0,14618.0,91.0,20.0,309.0,0.0,0.0,126.0,437.0,"Narragansett town, Washington County, Rhode Island",009,48340,44
830.0,771.0,10.0,0.0,20.0,0.0,0.0,12.0,17.0,"New Shoreham town, Washington County, Rhode Island",009,50500,44
7762.0,7167.0,12.0,139.0,115.0,0.0,0.0,170.0,159.0,"Charlestown town, Washington County, Rhode Island",009,14500,44
