B19013_001E,name,county,county subdivision,state
50236.0,"Sonora CCD, Tuolumne County, California",109,93080,06
64265.0,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",109,90835,06
65460.0,"Escalon CCD, San Joaquin County, California",077,90900,06
93622.0,"Thornton CCD, San Joaquin County, California",077,93340,06
75300.0,"Linden-Farmington CCD, San Joaquin County, California",077,91630,06
70497.0,"Lockeford CCD, San Joaquin County, California",077,91690,06
56182.0,"Lodi CCD, San Joaquin County, California",077,91700,06
45829.0,"Stockton CCD, San Joaquin County, California",077,93240,06
69066.0,"Manteca CCD, San Joaquin County, California",077,91870,06
81493.0,"Ripon CCD, San Joaquin County, California",077,92620,06
86844.0,"Tracy CCD, San Joaquin County, California",077,93400,06
64461.0,"Sutter Creek-Plymouth CCD, Amador County, California",005,93300,06
55313.0,"Jackson CCD, Amador County, California",005,91430,06
56750.0,"Pine Grove-Silver Lake CCD, Amador County, California",005,92470,06
67389.0,"Ione CCD, Amador County, California",005,91410,06
38952.0,"Dos Palos CCD, Merced County, California",047,90720,06
42119.0,"Planada-Le Grand CCD, Merced County, California",047,92500,06
46619.0,"Los Banos CCD, Merced County, California",047,91760,06
42535.0,"Merced CCD, Merced County, California",047,91960,06
52308.0,"Snelling CCD, Merced County, California",047,93050,06
56500.0,"Hilmar-Irwin CCD, Merced County, California",047,91290,06
46557.0,"Gustine CCD, Merced County, California",047,91210,06
45010.0,"Lakeport CCD, Lake County, California",033,91540,06
52837.0,"Mariposa CCD, Mariposa County, California",043,91880,06
46167.0,"Coulterville CCD, Mariposa County, California",043,90600,06
45938.0,"Surprise Valley CCD, Modoc County, California",049,93270,06
50258.0,"Atwater CCD, Merced County, California",047,90150,06
51886.0,"Livingston-Delhi CCD, Merced County, California",047,91670,06
38600.0,"Yuba Foothills CCD, Yuba County, California",115,93830,06
46625.0,"Marysville CCD, Yuba County, California",115,91900,06
39231.0,"Adin-Lookout CCD, Modoc County, California",049,90010,06
36985.0,"Alturas CCD, Modoc County, California",049,90040,06
57740.0,"Olivehurst CCD, Yuba County, California",115,92250,06
69098.0,"Wheatland CCD, Yuba County, California",115,93720,06
38721.0,"Linda CCD, Yuba County, California",115,91610,06
95906.0,"East Contra Costa CCD, Contra Costa County, California",013,90780,06
144653.0,"Tassajara CCD, Contra Costa County, California",013,93310,06
70213.0,"West Contra Costa CCD, Contra Costa County, California",013,93620,06
