B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
7942,4155.0,216.0,287.0,298.0,292.0,186.0,60.0,40.0,114.0,246.0,278.0,303.0,300.0,255.0,258.0,301.0,103.0,128.0,57.0,124.0,77.0,122.0,81.0,29.0,3787.0,307.0,255.0,348.0,235.0,67.0,51.0,41.0,143.0,213.0,198.0,292.0,197.0,184.0,232.0,154.0,87.0,210.0,60.0,68.0,195.0,96.0,93.0,61.0,"St. Anthony CCD, Fremont County, Idaho",043,93128,16
6119,3293.0,179.0,319.0,329.0,253.0,217.0,68.0,123.0,198.0,239.0,139.0,135.0,174.0,120.0,159.0,166.0,75.0,63.0,45.0,100.0,92.0,42.0,39.0,19.0,2826.0,199.0,290.0,361.0,159.0,139.0,21.0,52.0,35.0,129.0,96.0,200.0,145.0,193.0,150.0,240.0,56.0,102.0,53.0,69.0,38.0,36.0,32.0,31.0,"Sugar City CCD, Madison County, Idaho",065,93381,16
876,418.0,38.0,27.0,34.0,20.0,0.0,0.0,5.0,6.0,43.0,33.0,43.0,13.0,23.0,34.0,12.0,15.0,12.0,4.0,15.0,23.0,14.0,4.0,0.0,458.0,51.0,42.0,45.0,31.0,0.0,0.0,6.0,23.0,30.0,22.0,32.0,13.0,14.0,34.0,24.0,18.0,4.0,11.0,3.0,22.0,15.0,7.0,11.0,"Mullan CCD, Shoshone County, Idaho",079,92346,16
459,237.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,7.0,0.0,34.0,31.0,0.0,18.0,46.0,42.0,0.0,31.0,222.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,8.0,0.0,35.0,26.0,7.0,37.0,36.0,8.0,6.0,"Murray CCD, Shoshone County, Idaho",079,92392,16
6786,3316.0,207.0,229.0,150.0,188.0,79.0,34.0,39.0,106.0,203.0,153.0,162.0,132.0,174.0,237.0,311.0,100.0,157.0,135.0,119.0,157.0,120.0,89.0,35.0,3470.0,179.0,205.0,190.0,135.0,45.0,25.0,24.0,141.0,191.0,147.0,121.0,224.0,249.0,261.0,314.0,83.0,164.0,91.0,123.0,177.0,179.0,74.0,128.0,"Kellogg CCD, Shoshone County, Idaho",079,91794,16
437,267.0,3.0,1.0,5.0,22.0,5.0,0.0,0.0,30.0,34.0,4.0,1.0,6.0,8.0,16.0,14.0,8.0,33.0,12.0,15.0,26.0,15.0,9.0,0.0,170.0,3.0,5.0,6.0,7.0,0.0,0.0,0.0,17.0,4.0,3.0,4.0,9.0,3.0,5.0,23.0,19.0,13.0,7.0,14.0,17.0,6.0,0.0,5.0,"Avery-Clarkia CCD, Shoshone County, Idaho",079,90230,16
2401,1487.0,54.0,49.0,79.0,51.0,75.0,46.0,54.0,145.0,183.0,96.0,67.0,56.0,87.0,66.0,121.0,7.0,76.0,8.0,58.0,52.0,20.0,33.0,4.0,914.0,35.0,30.0,49.0,38.0,12.0,0.0,29.0,23.0,81.0,54.0,15.0,50.0,67.0,89.0,81.0,67.0,29.0,56.0,11.0,40.0,27.0,21.0,10.0,"Cottonwood CCD, Idaho County, Idaho",049,90644,16
6026,2938.0,198.0,121.0,270.0,160.0,0.0,68.0,27.0,35.0,98.0,185.0,192.0,92.0,109.0,254.0,168.0,132.0,171.0,133.0,202.0,107.0,129.0,63.0,24.0,3088.0,237.0,223.0,156.0,119.0,69.0,0.0,34.0,54.0,181.0,149.0,113.0,167.0,144.0,240.0,355.0,116.0,79.0,96.0,89.0,208.0,75.0,85.0,99.0,"Grangeville CCD, Idaho County, Idaho",049,91334,16
2066,1039.0,14.0,15.0,28.0,29.0,9.0,0.0,3.0,43.0,28.0,0.0,53.0,89.0,41.0,63.0,40.0,59.0,60.0,58.0,132.0,140.0,102.0,20.0,13.0,1027.0,9.0,51.0,81.0,61.0,16.0,0.0,16.0,41.0,21.0,17.0,43.0,67.0,69.0,47.0,58.0,27.0,52.0,48.0,99.0,93.0,61.0,44.0,6.0,"Elk City CCD, Idaho County, Idaho",049,90897,16
1185,645.0,20.0,14.0,25.0,5.0,9.0,0.0,7.0,4.0,10.0,20.0,42.0,19.0,23.0,28.0,61.0,60.0,66.0,41.0,34.0,27.0,51.0,29.0,50.0,540.0,5.0,11.0,15.0,6.0,8.0,0.0,0.0,12.0,5.0,31.0,0.0,23.0,34.0,24.0,86.0,7.0,52.0,72.0,28.0,35.0,35.0,11.0,40.0,"Riggins CCD, Idaho County, Idaho",049,93013,16
