B19001D_001E,B19001D_002E,B19001D_003E,B19001D_004E,B19001D_005E,B19001D_006E,B19001D_007E,B19001D_008E,B19001D_009E,B19001D_010E,B19001D_011E,B19001D_012E,B19001D_013E,B19001D_014E,B19001D_015E,B19001D_016E,B19001D_017E,name,county,county subdivision,state
46.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Burrillville town, Providence County, Rhode Island",007,11800,44
1350.0,179.0,34.0,57.0,10.0,29.0,0.0,123.0,8.0,71.0,188.0,170.0,94.0,114.0,129.0,30.0,114.0,"Cranston city, Providence County, Rhode Island",007,19180,44
169.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,0.0,9.0,15.0,5.0,26.0,73.0,"Barrington town, Bristol County, Rhode Island",001,05140,44
39.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"Warren town, Bristol County, Rhode Island",001,73760,44
101.0,7.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,9.0,"Bristol town, Bristol County, Rhode Island",001,09280,44
316.0,53.0,0.0,30.0,59.0,25.0,0.0,0.0,15.0,0.0,25.0,0.0,109.0,0.0,0.0,0.0,0.0,"Westerly town, Washington County, Rhode Island",009,77000,44
220.0,0.0,0.0,35.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,40.0,21.0,16.0,11.0,30.0,0.0,"North Kingstown town, Washington County, Rhode Island",009,51580,44
149.0,26.0,37.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,18.0,0.0,10.0,0.0,"South Kingstown town, Washington County, Rhode Island",009,67460,44
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,"Hopkinton town, Washington County, Rhode Island",009,35380,44
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,"Richmond town, Washington County, Rhode Island",009,61160,44
22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Exeter town, Washington County, Rhode Island",009,25300,44
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,63.0,"Narragansett town, Washington County, Rhode Island",009,48340,44
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,"New Shoreham town, Washington County, Rhode Island",009,50500,44
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,"Charlestown town, Washington County, Rhode Island",009,14500,44
