B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
51.3,47.2,52.7,"Sunburst CCD, Toole County, Montana",101,93402,30
21.4,18.9,21.6,"Glacier National Park CCD, Glacier County, Montana",035,91460,30
43.6,42.0,45.8,"Fort Peck Reservation CCD, Daniels County, Montana",019,91218,30
54.1,56.5,50.3,"Lavina CCD, Golden Valley County, Montana",037,92016,30
33.8,30.2,37.8,"Cut Bank CCD, Glacier County, Montana",035,90777,30
37.3,37.2,37.4,"Baker CCD, Fallon County, Montana",025,90168,30
42.5,39.5,46.8,"Plevna CCD, Fallon County, Montana",025,92730,30
54.0,53.8,57.5,"Ryegate CCD, Golden Valley County, Montana",037,92940,30
52.4,51.7,53.6,"Stanford CCD, Judith Basin County, Montana",045,93318,30
51.0,44.9,52.0,"Geyser CCD, Judith Basin County, Montana",045,91407,30
52.4,53.3,51.8,"Hobson CCD, Judith Basin County, Montana",045,91785,30
39.0,38.1,40.6,"Butte CCD, Silver Bow County, Montana",093,90483,30
49.0,48.2,50.0,"Park City CCD, Stillwater County, Montana",095,92604,30
40.6,42.3,39.3,"Columbus CCD, Stillwater County, Montana",095,90693,30
54.3,54.5,54.2,"Absarokee CCD, Stillwater County, Montana",095,90021,30
50.4,49.0,51.4,"North Stillwater CCD, Stillwater County, Montana",095,92510,30
48.5,47.9,49.3,"Anaconda CCD, Deer Lodge County, Montana",023,90063,30
46.1,46.2,46.0,"Boulder CCD, Jefferson County, Montana",043,90399,30
52.8,52.2,53.5,"Whitehall CCD, Jefferson County, Montana",043,93822,30
50.5,50.7,50.2,"Drummond CCD, Granite County, Montana",039,90945,30
57.2,57.0,57.3,"Philipsburg CCD, Granite County, Montana",039,92625,30
53.7,51.6,58.5,"Circle CCD, McCone County, Montana",055,90630,30
33.8,35.1,33.6,"North McCone CCD, McCone County, Montana",055,92487,30
37.9,39.3,37.2,"Harlowton CCD, Wheatland County, Montana",107,91659,30
50.4,52.8,47.2,"Judith Gap-Shawmut CCD, Wheatland County, Montana",107,91869,30
55.0,60.4,47.8,"Twin Bridges CCD, Madison County, Montana",057,93633,30
58.3,54.7,58.8,"Virginia City CCD, Madison County, Montana",057,93717,30
53.5,51.6,58.3,"Harrison CCD, Madison County, Montana",057,91680,30
50.3,52.3,48.5,"Sheridan CCD, Madison County, Montana",057,93045,30
52.6,49.8,53.6,"Madison Valley CCD, Madison County, Montana",057,92184,30
40.8,40.6,42.2,"Rosebud CCD, Rosebud County, Montana",087,92856,30
35.0,51.2,33.1,"Ashland CCD, Rosebud County, Montana",087,90084,30
42.7,42.2,46.7,"Forsyth CCD, Rosebud County, Montana",087,91155,30
56.8,58.3,55.4,"North of the Yellowstone CCD, Rosebud County, Montana",087,92491,30
58.3,59.3,55.8,"Fort Peck Reservation CCD, Sheridan County, Montana",091,91260,30
47.0,44.8,47.6,"Plentywood CCD, Sheridan County, Montana",091,92709,30
45.2,39.5,50.5,"Westby CCD, Sheridan County, Montana",091,93738,30
45.0,53.0,41.4,"Medicine Lake CCD, Sheridan County, Montana",091,92268,30
50.9,50.8,51.5,"Ekalaka CCD, Carter County, Montana",011,91050,30
41.6,39.4,43.4,"Glendive CCD, Dawson County, Montana",021,91491,30
32.6,29.6,35.2,"Hardin CCD, Big Horn County, Montana",003,91617,30
29.7,27.9,30.9,"Crow Reservation CCD, Big Horn County, Montana",003,90756,30
46.4,45.7,46.8,"Townsend East CCD, Broadwater County, Montana",007,93570,30
45.9,47.3,44.9,"Townsend West CCD, Broadwater County, Montana",007,93591,30
51.7,52.4,49.8,"Wolf Creek CCD, Lewis and Clark County, Montana",049,93990,30
52.3,54.3,50.3,"Augusta CCD, Lewis and Clark County, Montana",049,90105,30
39.4,37.2,41.3,"Lincoln CCD, Lewis and Clark County, Montana",049,92100,30
40.7,39.3,42.4,"Helena CCD, Lewis and Clark County, Montana",049,91722,30
41.5,41.0,41.8,"Valier-Dupuyer CCD, Pondera County, Montana",073,93675,30
42.0,41.7,44.5,"Conrad CCD, Pondera County, Montana",073,90714,30
44.9,42.9,49.0,"Huntley Project CCD, Yellowstone County, Montana",111,91806,30
43.5,44.4,42.8,"South Yellowstone CCD, Yellowstone County, Montana",111,93297,30
41.4,41.2,41.6,"Laurel CCD, Yellowstone County, Montana",111,91995,30
37.0,35.7,38.6,"Billings CCD, Yellowstone County, Montana",111,90315,30
37.6,37.5,37.7,"Northwest Yellowstone CCD, Yellowstone County, Montana",111,92541,30
40.8,42.6,38.7,"Shepherd CCD, Yellowstone County, Montana",111,93024,30
33.5,32.8,34.3,"Missoula CCD, Missoula County, Montana",063,92331,30
