B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
887.0,829.0,23.0,12.0,23.0,0.0,"Boulder Junction town, Vilas County, Wisconsin",125,08950,55
557.0,535.0,18.0,4.0,0.0,0.0,"Plum Lake town, Vilas County, Wisconsin",125,63625,55
2196.0,1843.0,127.0,102.0,124.0,0.0,"Lincoln town, Vilas County, Wisconsin",125,44525,55
1733.0,1542.0,106.0,41.0,44.0,0.0,"St. Germain town, Vilas County, Wisconsin",125,70725,55
2867.0,2560.0,172.0,110.0,16.0,9.0,"Arbor Vitae town, Vilas County, Wisconsin",125,02450,55
5292.0,4468.0,357.0,278.0,185.0,4.0,"Prairie du Chien city, Crawford County, Wisconsin",023,65050,55
191.0,183.0,2.0,6.0,0.0,0.0,"Lynxville village, Crawford County, Wisconsin",023,46675,55
389.0,342.0,17.0,16.0,12.0,2.0,"Marietta town, Crawford County, Wisconsin",023,49275,55
426.0,409.0,14.0,2.0,0.0,1.0,"Eastman village, Crawford County, Wisconsin",023,21900,55
81.0,74.0,4.0,3.0,0.0,0.0,"Steuben village, Crawford County, Wisconsin",023,77175,55
681.0,597.0,53.0,29.0,2.0,0.0,"Wauzeka village, Crawford County, Wisconsin",023,84725,55
976.0,897.0,44.0,15.0,15.0,5.0,"Bridgeport town, Crawford County, Wisconsin",023,09550,55
153.0,140.0,10.0,3.0,0.0,0.0,"Mount Sterling village, Crawford County, Wisconsin",023,54900,55
101.0,96.0,0.0,5.0,0.0,0.0,"De Soto village, Crawford County, Wisconsin",023,19850,55
902.0,822.0,14.0,43.0,23.0,0.0,"Clayton town, Crawford County, Wisconsin",023,15075,55
707.0,633.0,48.0,22.0,2.0,2.0,"Eastman town, Crawford County, Wisconsin",023,21925,55
273.0,261.0,2.0,10.0,0.0,0.0,"Haney town, Crawford County, Wisconsin",023,32500,55
457.0,434.0,2.0,12.0,9.0,0.0,"Scott town, Crawford County, Wisconsin",023,72275,55
582.0,467.0,73.0,32.0,8.0,2.0,"Soldiers Grove village, Crawford County, Wisconsin",023,74550,55
346.0,330.0,9.0,7.0,0.0,0.0,"Wauzeka town, Crawford County, Wisconsin",023,84750,55
625.0,596.0,3.0,12.0,14.0,0.0,"Freeman town, Crawford County, Wisconsin",023,27700,55
131.0,131.0,0.0,0.0,0.0,0.0,"Bell Center village, Crawford County, Wisconsin",023,06225,55
555.0,505.0,31.0,19.0,0.0,0.0,"Camp Douglas village, Juneau County, Wisconsin",057,12350,55
91.0,88.0,3.0,0.0,0.0,0.0,"Finley town, Juneau County, Wisconsin",057,25850,55
2547.0,2399.0,50.0,34.0,64.0,0.0,"Necedah town, Juneau County, Wisconsin",057,55725,55
1348.0,1068.0,108.0,83.0,89.0,0.0,"Germantown town, Juneau County, Wisconsin",057,28850,55
169.0,153.0,1.0,15.0,0.0,0.0,"Hustler village, Juneau County, Wisconsin",057,36675,55
63.0,63.0,0.0,0.0,0.0,0.0,"Kingston town, Juneau County, Wisconsin",057,39800,55
309.0,287.0,2.0,19.0,0.0,1.0,"Cutler town, Juneau County, Wisconsin",057,18225,55
442.0,360.0,53.0,29.0,0.0,0.0,"Lyndon Station village, Juneau County, Wisconsin",057,46600,55
321.0,286.0,12.0,18.0,5.0,0.0,"Seven Mile Creek town, Juneau County, Wisconsin",057,72625,55
154.0,110.0,6.0,30.0,8.0,0.0,"Union Center village, Juneau County, Wisconsin",057,81725,55
570.0,523.0,35.0,3.0,9.0,0.0,"Fountain town, Juneau County, Wisconsin",057,26825,55
1458.0,1405.0,18.0,7.0,28.0,0.0,"Lemonweir town, Juneau County, Wisconsin",057,43300,55
741.0,642.0,22.0,49.0,28.0,0.0,"Wonewoc town, Juneau County, Wisconsin",057,88525,55
633.0,611.0,0.0,13.0,9.0,0.0,"Clearfield town, Juneau County, Wisconsin",057,15225,55
558.0,490.0,27.0,39.0,2.0,0.0,"Kildare town, Juneau County, Wisconsin",057,39575,55
4086.0,3344.0,371.0,279.0,74.0,18.0,"Mauston city, Juneau County, Wisconsin",057,50025,55
882.0,833.0,32.0,14.0,3.0,0.0,"Lisbon town, Juneau County, Wisconsin",057,44825,55
751.0,675.0,47.0,29.0,0.0,0.0,"Wonewoc village, Juneau County, Wisconsin",057,88500,55
1907.0,1609.0,79.0,206.0,13.0,0.0,"New Lisbon city, Juneau County, Wisconsin",057,56900,55
515.0,457.0,21.0,21.0,16.0,0.0,"Orange town, Juneau County, Wisconsin",057,60150,55
1229.0,1032.0,113.0,66.0,18.0,0.0,"Elroy city, Juneau County, Wisconsin",057,23800,55
390.0,370.0,18.0,0.0,0.0,2.0,"Marion town, Juneau County, Wisconsin",057,49375,55
987.0,957.0,0.0,26.0,4.0,0.0,"Lyndon town, Juneau County, Wisconsin",057,46525,55
582.0,546.0,17.0,17.0,2.0,0.0,"Centerville town, Manitowoc County, Wisconsin",071,13750,55
1287.0,1241.0,8.0,14.0,24.0,0.0,"Gibson town, Manitowoc County, Wisconsin",071,28975,55
1136.0,1095.0,34.0,4.0,3.0,0.0,"Liberty town, Manitowoc County, Wisconsin",071,43850,55
1267.0,1187.0,3.0,70.0,7.0,0.0,"Cooperstown town, Manitowoc County, Wisconsin",071,16950,55
