B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
35.3,37.4,31.1,"Castleton town, Rutland County, Vermont",021,11950,50
49.0,45.8,50.1,"Pittsford town, Rutland County, Vermont",021,55600,50
54.6,56.1,52.3,"Shrewsbury town, Rutland County, Vermont",021,65275,50
44.7,43.0,46.0,"Brandon town, Rutland County, Vermont",021,07750,50
54.4,53.9,54.6,"Hubbardton town, Rutland County, Vermont",021,34450,50
55.4,56.7,53.7,"Killington town, Rutland County, Vermont",021,37685,50
47.8,46.4,48.5,"Middletown Springs town, Rutland County, Vermont",021,44800,50
52.6,48.5,53.3,"Mendon town, Rutland County, Vermont",021,44125,50
52.3,51.6,52.7,"Mount Holly town, Rutland County, Vermont",021,47200,50
43.3,43.2,43.4,"West Rutland town, Rutland County, Vermont",021,82300,50
46.3,42.6,50.5,"Proctor town, Rutland County, Vermont",021,57250,50
53.1,55.5,52.0,"Ira town, Rutland County, Vermont",021,35425,50
43.4,44.1,43.3,"Benson town, Rutland County, Vermont",021,05200,50
52.8,50.0,55.1,"Clarendon town, Rutland County, Vermont",021,14500,50
42.7,41.5,43.7,"Danby town, Rutland County, Vermont",021,16825,50
42.2,40.2,45.1,"Fair Haven town, Rutland County, Vermont",021,25375,50
39.4,39.1,44.0,"Poultney town, Rutland County, Vermont",021,56875,50
44.1,46.3,42.7,"Mount Tabor town, Rutland County, Vermont",021,47425,50
43.9,46.9,39.3,"Pittsfield town, Rutland County, Vermont",021,55450,50
43.7,41.8,46.6,"Rutland city, Rutland County, Vermont",021,61225,50
46.2,45.3,46.8,"Chittenden town, Rutland County, Vermont",021,14350,50
46.1,53.1,40.2,"Pawlet town, Rutland County, Vermont",021,54250,50
39.3,44.1,36.8,"Tinmouth town, Rutland County, Vermont",021,72925,50
50.6,50.1,51.9,"Wallingford town, Rutland County, Vermont",021,75925,50
53.8,58.4,51.7,"Wells town, Rutland County, Vermont",021,77950,50
48.5,53.2,46.9,"West Haven town, Rutland County, Vermont",021,80875,50
48.9,53.9,47.1,"Sudbury town, Rutland County, Vermont",021,71050,50
52.0,48.2,55.8,"Rutland town, Rutland County, Vermont",021,61300,50
51.7,53.2,49.2,"Glover town, Orleans County, Vermont",019,28075,50
39.5,35.7,43.3,"Troy town, Orleans County, Vermont",019,73525,50
48.0,50.1,47.2,"Albany town, Orleans County, Vermont",019,00475,50
52.1,47.5,56.8,"Greensboro town, Orleans County, Vermont",019,30175,50
38.7,30.8,42.7,"Jay town, Orleans County, Vermont",019,36325,50
39.5,40.6,37.6,"Irasburg town, Orleans County, Vermont",019,35575,50
48.3,46.4,51.2,"Westfield town, Orleans County, Vermont",019,80200,50
47.6,45.1,50.9,"Charleston town, Orleans County, Vermont",019,13150,50
47.8,46.3,50.3,"Derby town, Orleans County, Vermont",019,17350,50
43.7,42.8,44.5,"Lowell town, Orleans County, Vermont",019,40525,50
45.6,43.0,47.4,"Holland town, Orleans County, Vermont",019,33775,50
39.5,37.9,41.4,"Newport city, Orleans County, Vermont",019,48850,50
61.4,57.5,65.7,"Morgan town, Orleans County, Vermont",019,46450,50
52.1,54.1,50.4,"Newport town, Orleans County, Vermont",019,48925,50
46.6,47.5,45.8,"Barton town, Orleans County, Vermont",019,03550,50
59.2,61.8,57.0,"Westmore town, Orleans County, Vermont",019,81700,50
37.8,38.9,37.3,"Brownington town, Orleans County, Vermont",019,09850,50
42.7,42.6,43.0,"Coventry town, Orleans County, Vermont",019,16150,50
40.1,37.1,41.8,"Craftsbury town, Orleans County, Vermont",019,16300,50
45.1,44.8,45.3,"Grand Isle town, Grand Isle County, Vermont",013,29275,50
50.7,48.9,51.2,"North Hero town, Grand Isle County, Vermont",013,50650,50
51.5,51.4,51.6,"South Hero town, Grand Isle County, Vermont",013,67000,50
48.9,48.1,52.0,"Isle La Motte town, Grand Isle County, Vermont",013,35875,50
54.0,52.8,56.4,"Braintree town, Orange County, Vermont",017,07600,50
45.7,44.6,46.6,"Tunbridge town, Orange County, Vermont",017,73675,50
