B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
11940.0,10186.0,9.0,128.0,54.0,0.0,0.0,227.0,1336.0,"Torrington CCD, Goshen County, Wyoming",015,93465,56
1156.0,1096.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,"Goshen Hole CCD, Goshen County, Wyoming",015,91430,56
383.0,340.0,0.0,0.0,3.0,0.0,0.0,7.0,33.0,"Rawhide Creek CCD, Goshen County, Wyoming",015,92585,56
14473.0,12161.0,18.0,196.0,23.0,0.0,0.0,311.0,1764.0,"Evanston CCD, Uinta County, Wyoming",041,91155,56
6285.0,6035.0,11.0,0.0,2.0,0.0,0.0,118.0,119.0,"Bridger Valley CCD, Uinta County, Wyoming",041,90440,56
735.0,711.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,"Ten Sleep CCD, Washakie County, Wyoming",043,93300,56
7518.0,6072.0,25.0,29.0,11.0,0.0,0.0,210.0,1171.0,"Worland CCD, Washakie County, Wyoming",043,93795,56
4062.0,3867.0,0.0,104.0,0.0,0.0,0.0,15.0,76.0,"Thermopolis West CCD, Hot Springs County, Wyoming",017,93410,56
410.0,367.0,0.0,3.0,0.0,0.0,0.0,24.0,16.0,"Thermopolis East CCD, Hot Springs County, Wyoming",017,93355,56
1590.0,1477.0,56.0,16.0,4.0,0.0,0.0,0.0,37.0,"Dubois CCD, Fremont County, Wyoming",013,91045,56
11203.0,9748.0,26.0,587.0,5.0,22.0,0.0,488.0,327.0,"Lander CCD, Fremont County, Wyoming",013,92035,56
657.0,537.0,10.0,2.0,0.0,0.0,0.0,25.0,83.0,"Shoshoni CCD, Fremont County, Wyoming",013,93080,56
6988.0,6355.0,0.0,15.0,5.0,0.0,0.0,15.0,598.0,"Pinedale CCD, Sublette County, Wyoming",035,92475,56
