B19013H_001E,name,county,county subdivision,state
54167.0,"Hickory township, Lawrence County, Pennsylvania",073,34248,42
60288.0,"New Wilmington borough, Lawrence County, Pennsylvania",073,54352,42
58468.0,"Slippery Rock township, Lawrence County, Pennsylvania",073,71200,42
47348.0,"Mahoning township, Lawrence County, Pennsylvania",073,46648,42
43816.0,"New Beaver borough, Lawrence County, Pennsylvania",073,53184,42
52164.0,"Shenango township, Lawrence County, Pennsylvania",073,70080,42
33835.0,"New Castle city, Lawrence County, Pennsylvania",073,53368,42
41138.0,"Ellwood City borough, Lawrence County, Pennsylvania",073,23304,42
33750.0,"S.N.P.J. borough, Lawrence County, Pennsylvania",073,71620,42
48056.0,"Burnham borough, Mifflin County, Pennsylvania",087,10256,42
52976.0,"Bethel township, Armstrong County, Pennsylvania",005,05992,42
41389.0,"Burrell township, Armstrong County, Pennsylvania",005,10344,42
32829.0,"Ford City borough, Armstrong County, Pennsylvania",005,26512,42
50208.0,"South Bethlehem borough, Armstrong County, Pennsylvania",005,71976,42
73926.0,"Conoy township, Lancaster County, Pennsylvania",071,15824,42
70288.0,"East Cocalico township, Lancaster County, Pennsylvania",071,20984,42
60540.0,"East Lampeter township, Lancaster County, Pennsylvania",071,21344,42
59975.0,"Elizabethtown borough, Lancaster County, Pennsylvania",071,23016,42
57237.0,"Leacock township, Lancaster County, Pennsylvania",071,42080,42
57009.0,"Lititz borough, Lancaster County, Pennsylvania",071,43816,42
77578.0,"Manheim township, Lancaster County, Pennsylvania",071,46896,42
65771.0,"Mount Joy township, Lancaster County, Pennsylvania",071,51664,42
55469.0,"New Holland borough, Lancaster County, Pennsylvania",071,53696,42
75333.0,"Warwick township, Lancaster County, Pennsylvania",071,81168,42
73394.0,"West Hempfield township, Lancaster County, Pennsylvania",071,83152,42
76528.0,"Adamstown borough, Lancaster County, Pennsylvania",071,00364,42
64621.0,"Brecknock township, Lancaster County, Pennsylvania",071,08352,42
64432.0,"Colerain township, Lancaster County, Pennsylvania",071,15056,42
66413.0,"Conestoga township, Lancaster County, Pennsylvania",071,15592,42
60333.0,"East Drumore township, Lancaster County, Pennsylvania",071,21040,42
63214.0,"Eden township, Lancaster County, Pennsylvania",071,22336,42
62554.0,"Fulton township, Lancaster County, Pennsylvania",071,28168,42
49322.0,"Lancaster city, Lancaster County, Pennsylvania",071,41216,42
77788.0,"Sadsbury township, Lancaster County, Pennsylvania",071,67096,42
71458.0,"Salisbury township, Lancaster County, Pennsylvania",071,67568,42
