B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
343.0,12.0,45.0,27.0,0.0,18.0,9.0,32.0,32.0,38.0,26.0,17.0,71.0,9.0,6.0,1.0,0.0,"Louisville CCD, Barbour County, Alabama",005,91989,01
2307.0,188.0,127.0,182.0,160.0,130.0,165.0,66.0,121.0,95.0,161.0,153.0,371.0,207.0,124.0,25.0,32.0,"Eufaula CCD, Barbour County, Alabama",005,91017,01
337.0,8.0,33.0,50.0,6.0,10.0,14.0,24.0,7.0,25.0,12.0,64.0,67.0,7.0,4.0,3.0,3.0,"Clayton CCD, Barbour County, Alabama",005,90630,01
709.0,16.0,64.0,48.0,59.0,44.0,36.0,34.0,58.0,35.0,103.0,60.0,26.0,106.0,8.0,1.0,11.0,"Clio CCD, Barbour County, Alabama",005,90648,01
1000.0,115.0,34.0,53.0,26.0,90.0,108.0,41.0,80.0,37.0,87.0,59.0,132.0,89.0,26.0,1.0,22.0,"Bakerhill CCD, Barbour County, Alabama",005,90189,01
2721.0,192.0,201.0,160.0,154.0,109.0,197.0,117.0,241.0,120.0,223.0,298.0,316.0,159.0,98.0,131.0,5.0,"West Blocton CCD, Bibb County, Alabama",007,93438,01
2615.0,102.0,111.0,69.0,306.0,149.0,217.0,102.0,200.0,109.0,223.0,246.0,329.0,168.0,146.0,93.0,45.0,"Centreville-Brent CCD, Bibb County, Alabama",007,90531,01
334.0,14.0,14.0,10.0,28.0,0.0,15.0,39.0,0.0,0.0,39.0,15.0,40.0,15.0,42.0,34.0,29.0,"Piper-Coleanor CCD, Bibb County, Alabama",007,92601,01
59.0,0.0,7.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,2.0,"Midway CCD, Bullock County, Alabama",011,92133,01
355.0,0.0,29.0,0.0,43.0,17.0,0.0,8.0,10.0,15.0,61.0,60.0,37.0,18.0,23.0,0.0,34.0,"Union Springs CCD, Bullock County, Alabama",011,93249,01
187.0,12.0,11.0,0.0,0.0,15.0,0.0,9.0,60.0,0.0,0.0,46.0,17.0,17.0,0.0,0.0,0.0,"Fitzpatrick CCD, Bullock County, Alabama",011,91098,01
