B25003_001E,B25003_002E,B25003_003E,name,county,county subdivision,state
42.0,18.0,24.0,"Dixie Valley CCD, Churchill County, Nevada",001,94238,32
9692.0,6243.0,3449.0,"Fallon CCD, Churchill County, Nevada",001,94308,32
0.0,0.0,0.0,"Carson Sink CCD, Churchill County, Nevada",001,94154,32
3420.0,2672.0,748.0,"Genoa-Jacks Valley CCD, Douglas County, Nevada",005,94378,32
353.0,285.0,68.0,"Pine Nut CCD, Douglas County, Nevada",005,94658,32
2524.0,1541.0,983.0,"Zephyr Cove CCD, Douglas County, Nevada",005,94952,32
13007.0,8812.0,4195.0,"Gardnerville-Minden CCD, Douglas County, Nevada",005,94364,32
1072.0,833.0,239.0,"Topaz Lake CCD, Douglas County, Nevada",005,94826,32
1955.0,1580.0,375.0,"Battle Mountain CCD, Lander County, Nevada",015,94070,32
228.0,196.0,32.0,"Austin CCD, Lander County, Nevada",015,94042,32
1322.0,875.0,447.0,"Lovelock CCD, Pershing County, Nevada",027,94518,32
696.0,540.0,156.0,"Imlay CCD, Pershing County, Nevada",027,94448,32
514.0,411.0,103.0,"McDermitt CCD, Humboldt County, Nevada",013,94546,32
256.0,135.0,121.0,"Goldfield CCD, Esmeralda County, Nevada",009,94420,32
259.0,204.0,55.0,"Beowawe CCD, Eureka County, Nevada",011,94098,32
506.0,324.0,182.0,"Eureka CCD, Eureka County, Nevada",011,94294,32
614.0,556.0,58.0,"Golconda CCD, Humboldt County, Nevada",013,94406,32
76.0,52.0,24.0,"Mina CCD, Mineral County, Nevada",021,94588,32
70.0,52.0,18.0,"Summit Lake CCD, Humboldt County, Nevada",013,94798,32
5063.0,3793.0,1270.0,"Winnemucca CCD, Humboldt County, Nevada",013,94910,32
1393.0,932.0,461.0,"Hawthorne CCD, Mineral County, Nevada",021,94434,32
390.0,226.0,164.0,"Walker River CCD, Mineral County, Nevada",021,94868,32
9.0,9.0,0.0,"Cherry Creek CCD, White Pine County, Nevada",033,94168,32
2273.0,1682.0,591.0,"Ely CCD, White Pine County, Nevada",033,94280,32
654.0,497.0,157.0,"McGill CCD, White Pine County, Nevada",033,94560,32
152.0,152.0,0.0,"Lund CCD, White Pine County, Nevada",033,94532,32
193.0,179.0,14.0,"Ruth CCD, White Pine County, Nevada",033,94742,32
62.0,32.0,30.0,"Baker CCD, White Pine County, Nevada",033,94056,32
776.0,472.0,304.0,"Wells CCD, Elko County, Nevada",007,94882,32
525.0,179.0,346.0,"Jackpot CCD, Elko County, Nevada",007,94476,32
1361.0,637.0,724.0,"West Wendover CCD, Elko County, Nevada",007,94896,32
13886.0,10431.0,3455.0,"Elko CCD, Elko County, Nevada",007,94266,32
82.0,39.0,43.0,"Montello CCD, Elko County, Nevada",007,94602,32
735.0,578.0,157.0,"Carlin CCD, Elko County, Nevada",007,94126,32
39.0,25.0,14.0,"Jarbidge CCD, Elko County, Nevada",007,94490,32
478.0,266.0,212.0,"Mountain City CCD, Elko County, Nevada",007,94616,32
437.0,355.0,82.0,"Alamo CCD, Lincoln County, Nevada",017,94014,32
435.0,253.0,182.0,"Caliente CCD, Lincoln County, Nevada",017,94112,32
1058.0,728.0,330.0,"Pioche CCD, Lincoln County, Nevada",017,94672,32
415.0,192.0,223.0,"Amargosa Valley CCD, Nye County, Nevada",023,94028,32
788.0,638.0,150.0,"Round Mountain CCD, Nye County, Nevada",023,94728,32
14964.0,10790.0,4174.0,"Pahrump CCD, Nye County, Nevada",023,94644,32
0.0,0.0,0.0,"Yucca Flat CCD, Nye County, Nevada",023,94938,32
144.0,65.0,79.0,"Duckwater CCD, Nye County, Nevada",023,94252,32
572.0,540.0,32.0,"Clark CCD, Storey County, Nevada",029,94196,32
206.0,157.0,49.0,"Gabbs CCD, Nye County, Nevada",023,94350,32
356.0,182.0,174.0,"Beatty CCD, Nye County, Nevada",023,94084,32
1175.0,476.0,699.0,"Tonopah CCD, Nye County, Nevada",023,94812,32
1093.0,840.0,253.0,"Virginia City CCD, Storey County, Nevada",029,94854,32
158.0,125.0,33.0,"High Desert CCD, Washoe County, Nevada",031,94440,32
7328.0,4817.0,2511.0,"Sun Valley CCD, Washoe County, Nevada",031,94804,32
30432.0,13188.0,17244.0,"Reno Southeast CCD, Washoe County, Nevada",031,94709,32
574.0,408.0,166.0,"Pyramid Lake CCD, Washoe County, Nevada",031,94686,32
3552.0,3054.0,498.0,"Verdi CCD, Washoe County, Nevada",031,94840,32
20613.0,15589.0,5024.0,"Warm Springs-Truckee Canyon CCD, Washoe County, Nevada",031,94871,32
26624.0,17020.0,9604.0,"Reno Southwest CCD, Washoe County, Nevada",031,94712,32
18412.0,13136.0,5276.0,"North Valleys CCD, Washoe County, Nevada",031,94635,32
22753.0,11508.0,11245.0,"Sparks CCD, Washoe County, Nevada",031,94794,32
5264.0,4695.0,569.0,"Washoe Valley CCD, Washoe County, Nevada",031,94874,32
34056.0,13865.0,20191.0,"Reno North CCD, Washoe County, Nevada",031,94703,32
3753.0,2732.0,1021.0,"Incline Village CCD, Washoe County, Nevada",031,94462,32
674855.0,341742.0,333113.0,"Las Vegas CCD, Clark County, Nevada",003,94504,32
75003.0,53459.0,21544.0,"Clark CCD, Clark County, Nevada",003,94182,32
22158.0,12191.0,9967.0,"Carson City CCD, Carson City, Nevada",510,94140,32
6137.0,4426.0,1711.0,"Dayton CCD, Lyon County, Nevada",019,94224,32
2777.0,2239.0,538.0,"Silver Springs CCD, Lyon County, Nevada",019,94777,32
696.0,599.0,97.0,"Smith Valley CCD, Lyon County, Nevada",019,94784,32
7244.0,4828.0,2416.0,"Fernley CCD, Lyon County, Nevada",019,94322,32
3273.0,2156.0,1117.0,"Yerington CCD, Lyon County, Nevada",019,94924,32
29.0,29.0,0.0,"Ralston Valley CCD, Nye County, Nevada",023,94701,32
238.0,134.0,104.0,"Silver Peak CCD, Esmeralda County, Nevada",009,94770,32
