B19013D_001E,name,county,county subdivision,state
-666666666.0,"Alcolu CCD, Clarendon County, South Carolina",027,90039,45
-666666666.0,"Sardinia CCD, Clarendon County, South Carolina",027,93055,45
-666666666.0,"Manning East CCD, Clarendon County, South Carolina",027,92158,45
-666666666.0,"Turbeville CCD, Clarendon County, South Carolina",027,93484,45
-666666666.0,"Paxville CCD, Clarendon County, South Carolina",027,92600,45
-666666666.0,"Manning CCD, Clarendon County, South Carolina",027,92145,45
-666666666.0,"Green Pond CCD, Colleton County, South Carolina",029,91352,45
-666666666.0,"Hendersonville CCD, Colleton County, South Carolina",029,91508,45
-666666666.0,"Smoaks CCD, Colleton County, South Carolina",029,93172,45
-666666666.0,"Cottageville CCD, Colleton County, South Carolina",029,90767,45
-666666666.0,"Lodge CCD, Colleton County, South Carolina",029,92002,45
-666666666.0,"Walterboro CCD, Colleton County, South Carolina",029,93601,45
-666666666.0,"Marion CCD, Marion County, South Carolina",067,92171,45
51094.0,"Mullins CCD, Marion County, South Carolina",067,92314,45
-666666666.0,"Brittons Neck CCD, Marion County, South Carolina",067,90403,45
-666666666.0,"Centenary CCD, Marion County, South Carolina",067,90520,45
-666666666.0,"Sumter North CCD, Sumter County, South Carolina",085,93302,45
123098.0,"Privateer CCD, Sumter County, South Carolina",085,92743,45
-666666666.0,"Rembert CCD, Sumter County, South Carolina",085,92808,45
-666666666.0,"Sumter Northeast CCD, Sumter County, South Carolina",085,93315,45
-666666666.0,"Shiloh CCD, Sumter County, South Carolina",085,93120,45
-666666666.0,"Sumter Southeast CCD, Sumter County, South Carolina",085,93328,45
-666666666.0,"Sumter Southwest CCD, Sumter County, South Carolina",085,93341,45
62059.0,"Sumter CCD, Sumter County, South Carolina",085,93289,45
-666666666.0,"Chapin CCD, Lexington County, South Carolina",063,90546,45
104861.0,"Gilbert CCD, Lexington County, South Carolina",063,91261,45
80294.0,"Lexington CCD, Lexington County, South Carolina",063,91937,45
-666666666.0,"Pelion CCD, Lexington County, South Carolina",063,92613,45
29112.0,"West Columbia-Cayce CCD, Lexington County, South Carolina",063,93653,45
-666666666.0,"Cordesville CCD, Berkeley County, South Carolina",015,90754,45
-666666666.0,"St. Stephen CCD, Berkeley County, South Carolina",015,92951,45
-666666666.0,"Moncks Corner CCD, Berkeley County, South Carolina",015,92210,45
-666666666.0,"Bonneau CCD, Berkeley County, South Carolina",015,90351,45
-666666666.0,"Cross CCD, Berkeley County, South Carolina",015,90806,45
-666666666.0,"Wando CCD, Berkeley County, South Carolina",015,93614,45
-666666666.0,"Gaffney CCD, Cherokee County, South Carolina",021,91235,45
-666666666.0,"Saratt CCD, Cherokee County, South Carolina",021,93042,45
-666666666.0,"Macedonia CCD, Cherokee County, South Carolina",021,92132,45
-666666666.0,"Blacksburg CCD, Cherokee County, South Carolina",021,90273,45
-666666666.0,"Chesterfield CCD, Chesterfield County, South Carolina",025,90624,45
-666666666.0,"Mount Croghan CCD, Chesterfield County, South Carolina",025,92275,45
-666666666.0,"McBee CCD, Chesterfield County, South Carolina",025,92067,45
-666666666.0,"Cheraw CCD, Chesterfield County, South Carolina",025,90585,45
-666666666.0,"Jefferson CCD, Chesterfield County, South Carolina",025,91677,45
-666666666.0,"Pageland CCD, Chesterfield County, South Carolina",025,92535,45
-666666666.0,"Patrick CCD, Chesterfield County, South Carolina",025,92574,45
-666666666.0,"Kirksey CCD, Greenwood County, South Carolina",047,91781,45
-666666666.0,"Ninety Six CCD, Greenwood County, South Carolina",047,92392,45
-666666666.0,"Ware Shoals-Hodges CCD, Greenwood County, South Carolina",047,93627,45
-666666666.0,"Troy CCD, Greenwood County, South Carolina",047,93471,45
-666666666.0,"Greenwood CCD, Greenwood County, South Carolina",047,91378,45
-666666666.0,"Grays-Tillman CCD, Jasper County, South Carolina",053,91313,45
-666666666.0,"Hardeeville CCD, Jasper County, South Carolina",053,91443,45
-666666666.0,"Ridgeland CCD, Jasper County, South Carolina",053,92834,45
49375.0,"Myrtle Beach CCD, Horry County, South Carolina",051,92327,45
-666666666.0,"Aynor CCD, Horry County, South Carolina",051,90117,45
-666666666.0,"Conway CCD, Horry County, South Carolina",051,90715,45
-666666666.0,"Loris CCD, Horry County, South Carolina",051,92041,45
-666666666.0,"Camden CCD, Kershaw County, South Carolina",055,90468,45
150451.0,"Little River CCD, Horry County, South Carolina",051,91963,45
36837.0,"Conway East CCD, Horry County, South Carolina",051,90728,45
-666666666.0,"Longs CCD, Horry County, South Carolina",051,92028,45
-666666666.0,"Camden Northeast CCD, Kershaw County, South Carolina",055,90472,45
-666666666.0,"Mount Pisgah CCD, Kershaw County, South Carolina",055,92288,45
-666666666.0,"Westville CCD, Kershaw County, South Carolina",055,93692,45
-666666666.0,"Boykin CCD, Kershaw County, South Carolina",055,90377,45
-666666666.0,"Bethune CCD, Kershaw County, South Carolina",055,90247,45
-666666666.0,"Elgin CCD, Kershaw County, South Carolina",055,91027,45
-666666666.0,"St. Charles CCD, Lee County, South Carolina",061,92899,45
-666666666.0,"Bishopville CCD, Lee County, South Carolina",061,90260,45
-666666666.0,"Ashwood CCD, Lee County, South Carolina",061,90104,45
-666666666.0,"Lynchburg CCD, Lee County, South Carolina",061,92054,45
-666666666.0,"Elloree CCD, Orangeburg County, South Carolina",075,91040,45
-666666666.0,"Orangeburg West CCD, Orangeburg County, South Carolina",075,92509,45
-666666666.0,"Eutawville CCD, Orangeburg County, South Carolina",075,91079,45
-666666666.0,"Springfield CCD, Orangeburg County, South Carolina",075,93211,45
-666666666.0,"Bowman CCD, Orangeburg County, South Carolina",075,90364,45
-666666666.0,"Branchville CCD, Orangeburg County, South Carolina",075,90390,45
-666666666.0,"Norway CCD, Orangeburg County, South Carolina",075,92444,45
-666666666.0,"Cope CCD, Orangeburg County, South Carolina",075,90741,45
-666666666.0,"Holly Hill CCD, Orangeburg County, South Carolina",075,91547,45
92429.0,"Orangeburg CCD, Orangeburg County, South Carolina",075,92496,45
-666666666.0,"Neeses CCD, Orangeburg County, South Carolina",075,92340,45
-666666666.0,"North CCD, Orangeburg County, South Carolina",075,92405,45
98750.0,"Landrum CCD, Spartanburg County, South Carolina",083,91872,45
-666666666.0,"Pauline CCD, Spartanburg County, South Carolina",083,92587,45
54297.0,"Boiling Springs CCD, Spartanburg County, South Carolina",083,90338,45
75573.0,"Fairmont Mills CCD, Spartanburg County, South Carolina",083,91105,45
50639.0,"Inman CCD, Spartanburg County, South Carolina",083,91612,45
33854.0,"Wellford CCD, Spartanburg County, South Carolina",083,93640,45
-666666666.0,"Enoree CCD, Spartanburg County, South Carolina",083,91053,45
-666666666.0,"Gramling CCD, Spartanburg County, South Carolina",083,91287,45
123000.0,"Reidville CCD, Spartanburg County, South Carolina",083,92795,45
58685.0,"Spartanburg CCD, Spartanburg County, South Carolina",083,93198,45
-666666666.0,"Woodruff CCD, Spartanburg County, South Carolina",083,93783,45
107838.0,"Greer CCD, Spartanburg County, South Carolina",083,91404,45
-666666666.0,"Pacolet CCD, Spartanburg County, South Carolina",083,92522,45
-666666666.0,"Chesnee CCD, Spartanburg County, South Carolina",083,90598,45
-666666666.0,"Cowpens CCD, Spartanburg County, South Carolina",083,90793,45
-666666666.0,"Mayo CCD, Spartanburg County, South Carolina",083,92184,45
-666666666.0,"Fingerville CCD, Spartanburg County, South Carolina",083,91118,45
-666666666.0,"Calhoun Falls CCD, Abbeville County, South Carolina",001,90455,45
-666666666.0,"Donalds CCD, Abbeville County, South Carolina",001,90897,45
-666666666.0,"Abbeville CCD, Abbeville County, South Carolina",001,90013,45
-666666666.0,"Antreville-Lowndesville CCD, Abbeville County, South Carolina",001,90091,45
-666666666.0,"Due West CCD, Abbeville County, South Carolina",001,90910,45
-666666666.0,"Bamberg CCD, Bamberg County, South Carolina",009,90130,45
-666666666.0,"Denmark CCD, Bamberg County, South Carolina",009,90871,45
-666666666.0,"Ehrhardt CCD, Bamberg County, South Carolina",009,91014,45
-666666666.0,"Olar CCD, Bamberg County, South Carolina",009,92483,45
75608.0,"Bluffton CCD, Beaufort County, South Carolina",013,90312,45
-666666666.0,"Sheldon CCD, Beaufort County, South Carolina",013,93107,45
54063.0,"Beaufort-Port Royal CCD, Beaufort County, South Carolina",013,90195,45
-666666666.0,"Fort Motte-Lone Star CCD, Calhoun County, South Carolina",017,91196,45
-666666666.0,"Hilton Head Island CCD, Beaufort County, South Carolina",013,91540,45
-666666666.0,"St. Matthews CCD, Calhoun County, South Carolina",017,92938,45
-666666666.0,"Cameron CCD, Calhoun County, South Carolina",017,90481,45
-666666666.0,"Lake View CCD, Dillon County, South Carolina",033,91833,45
-666666666.0,"Hamer CCD, Dillon County, South Carolina",033,91417,45
-666666666.0,"Latta CCD, Dillon County, South Carolina",033,91911,45
-666666666.0,"Dillon CCD, Dillon County, South Carolina",033,90884,45
-666666666.0,"Little Rock CCD, Dillon County, South Carolina",033,91976,45
-666666666.0,"Ridge Spring CCD, Saluda County, South Carolina",081,92847,45
-666666666.0,"Saluda CCD, Saluda County, South Carolina",081,92990,45
-666666666.0,"Camp Ground CCD, Richland County, South Carolina",079,90494,45
-666666666.0,"Horrell Hill CCD, Richland County, South Carolina",079,91586,45
76088.0,"Blythewood CCD, Richland County, South Carolina",079,90325,45
37447.0,"Columbia CCD, Richland County, South Carolina",079,90702,45
-666666666.0,"Eastover CCD, Richland County, South Carolina",079,90962,45
-666666666.0,"Hopkins CCD, Richland County, South Carolina",079,91573,45
86597.0,"Pontiac CCD, Richland County, South Carolina",079,92717,45
53318.0,"Dutch Fork CCD, Richland County, South Carolina",079,90923,45
-666666666.0,"Ridgeway CCD, Fairfield County, South Carolina",039,92873,45
-666666666.0,"Winnsboro South CCD, Fairfield County, South Carolina",039,93770,45
-666666666.0,"Winnsboro North CCD, Fairfield County, South Carolina",039,93757,45
-666666666.0,"Yemassee CCD, Hampton County, South Carolina",049,93809,45
-666666666.0,"Estill CCD, Hampton County, South Carolina",049,91066,45
54401.0,"Irmo CCD, Lexington County, South Carolina",063,91625,45
-666666666.0,"Batesburg-Leesville CCD, Lexington County, South Carolina",063,90169,45
28125.0,"Swansea CCD, Lexington County, South Carolina",063,93354,45
-666666666.0,"Long Creek CCD, Oconee County, South Carolina",073,92015,45
-666666666.0,"Westminster CCD, Oconee County, South Carolina",073,93666,45
-666666666.0,"Seneca CCD, Oconee County, South Carolina",073,93081,45
-666666666.0,"Townville CCD, Anderson County, South Carolina",007,93412,45
-666666666.0,"Santee-Vance CCD, Orangeburg County, South Carolina",075,93035,45
-666666666.0,"Batesburg-Leesville CCD, Saluda County, South Carolina",081,90170,45
250001.0,"Powdersville-Piedmont CCD, Anderson County, South Carolina",007,92723,45
-666666666.0,"Fort Jackson CCD, Richland County, South Carolina",079,91175,45
-666666666.0,"North Pickens CCD, Pickens County, South Carolina",077,92435,45
-666666666.0,"Sampit-North Santee CCD, Georgetown County, South Carolina",043,93014,45
-666666666.0,"Waccamaw Neck CCD, Georgetown County, South Carolina",043,93538,45
-666666666.0,"Southeast Edgefield CCD, Edgefield County, South Carolina",037,93191,45
-666666666.0,"Floyds Crossroads CCD, Horry County, South Carolina",051,91146,45
-666666666.0,"North Saluda CCD, Saluda County, South Carolina",081,92440,45
47446.0,"Shaw AFB-Horatio CCD, Sumter County, South Carolina",085,93095,45
-666666666.0,"Slater-Marietta CCD, Greenville County, South Carolina",045,93160,45
-666666666.0,"Indiantown CCD, Williamsburg County, South Carolina",089,91601,45
-666666666.0,"Ravenel-Hollywood CCD, Charleston County, South Carolina",019,92771,45
-666666666.0,"Monticello-Salem Crossroads CCD, Fairfield County, South Carolina",039,92237,45
59453.0,"St. Helena Island CCD, Beaufort County, South Carolina",013,92927,45
-666666666.0,"Stokes Bridge-Cypress Crossroads CCD, Lee County, South Carolina",061,93251,45
32422.0,"Charleston Central CCD, Charleston County, South Carolina",019,90570,45
-666666666.0,"Kiawah Island-Seabrook Island CCD, Charleston County, South Carolina",019,91761,45
69857.0,"West Ashley CCD, Charleston County, South Carolina",019,93646,45
38005.0,"North Charleston CCD, Charleston County, South Carolina",019,92424,45
-666666666.0,"Sandy Run-Staley Crossroads CCD, Calhoun County, South Carolina",017,93030,45
-666666666.0,"Fort Lawn CCD, Chester County, South Carolina",023,91179,45
-666666666.0,"Aiken Northeast CCD, Aiken County, South Carolina",003,90028,45
-666666666.0,"Hampton-Varnville CCD, Hampton County, South Carolina",049,91430,45
-666666666.0,"Brunson CCD, Hampton County, South Carolina",049,90416,45
-666666666.0,"Furman-Scotia CCD, Hampton County, South Carolina",049,91222,45
-666666666.0,"Piedmont CCD, Greenville County, South Carolina",045,92652,45
-666666666.0,"Highland CCD, Greenville County, South Carolina",045,91534,45
-666666666.0,"Fountain Inn CCD, Greenville County, South Carolina",045,91209,45
-666666666.0,"Tigerville CCD, Greenville County, South Carolina",045,93393,45
-666666666.0,"Woodville CCD, Greenville County, South Carolina",045,93796,45
78311.0,"Greer CCD, Greenville County, South Carolina",045,91391,45
71193.0,"Simpsonville CCD, Greenville County, South Carolina",045,93133,45
-666666666.0,"Travelers Rest CCD, Greenville County, South Carolina",045,93432,45
-666666666.0,"Taylors CCD, Greenville County, South Carolina",045,93380,45
56103.0,"Greenville CCD, Greenville County, South Carolina",045,91365,45
131618.0,"Van Wyck CCD, Lancaster County, South Carolina",057,93523,45
-666666666.0,"Kershaw CCD, Lancaster County, South Carolina",057,91755,45
-666666666.0,"Heath Springs CCD, Lancaster County, South Carolina",057,91482,45
118050.0,"Tradesville CCD, Lancaster County, South Carolina",057,93419,45
-666666666.0,"Ridgeville CCD, Dorchester County, South Carolina",035,92860,45
-666666666.0,"Harleyville CCD, Dorchester County, South Carolina",035,91456,45
82596.0,"Summerville CCD, Dorchester County, South Carolina",035,93276,45
-666666666.0,"St. George CCD, Dorchester County, South Carolina",035,92912,45
-666666666.0,"Reevesville CCD, Dorchester County, South Carolina",035,92782,45
22232.0,"Danwood CCD, Florence County, South Carolina",041,90845,45
-666666666.0,"Olanta CCD, Florence County, South Carolina",041,92470,45
-666666666.0,"Pamplico CCD, Florence County, South Carolina",041,92548,45
-666666666.0,"Coward CCD, Florence County, South Carolina",041,90780,45
-666666666.0,"Johnsonville CCD, Florence County, South Carolina",041,91716,45
-666666666.0,"Lake City-Scranton CCD, Florence County, South Carolina",041,91807,45
67250.0,"Florence CCD, Florence County, South Carolina",041,91131,45
-666666666.0,"Sardis CCD, Florence County, South Carolina",041,93068,45
-666666666.0,"Timmonsville CCD, Florence County, South Carolina",041,93406,45
-666666666.0,"Gray Court CCD, Laurens County, South Carolina",059,91300,45
-666666666.0,"Princeton CCD, Laurens County, South Carolina",059,92730,45
-666666666.0,"Cross Hill CCD, Laurens County, South Carolina",059,90819,45
-666666666.0,"Lancaster CCD, Lancaster County, South Carolina",057,91859,45
