C16001_001E,C16001_002E,C16001_004E,C16001_005E,C16001_007E,C16001_008E,C16001_010E,C16001_011E,C16001_013E,C16001_014E,C16001_016E,C16001_017E,C16001_019E,C16001_020E,C16001_022E,C16001_023E,C16001_025E,C16001_026E,C16001_028E,C16001_029E,C16001_031E,C16001_032E,C16001_034E,C16001_035E,C16001_037E,C16001_038E,name,county,county subdivision,state
9873.0,9739.0,38.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29.0,0.0,0.0,0.0,0.0,"Northern district, Harrison County, West Virginia",033,92352,54
10701.0,10511.0,41.0,56.0,25.0,0.0,28.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,"Southwest district, Harrison County, West Virginia",033,92952,54
10841.0,10611.0,57.0,42.0,31.0,17.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"South Urban district, Harrison County, West Virginia",033,92932,54
11795.0,11588.0,53.0,25.0,4.0,0.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,31.0,30.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,17.0,0.0,"Southern district, Harrison County, West Virginia",033,92923,54
9059.0,8909.0,91.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,"North Urban district, Harrison County, West Virginia",033,92368,54
12187.0,11893.0,93.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,82.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,28.0,7.0,0.0,0.0,"Eastern district, Harrison County, West Virginia",033,90975,54
11334.0,11028.0,27.0,3.0,0.0,0.0,16.0,0.0,6.0,9.0,46.0,0.0,0.0,0.0,143.0,12.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,7.0,3.0,"District 2, Ohio County, West Virginia",069,90824,54
14429.0,14170.0,33.0,11.0,21.0,0.0,7.0,12.0,5.0,0.0,104.0,0.0,0.0,0.0,6.0,16.0,0.0,6.0,0.0,0.0,0.0,10.0,10.0,5.0,8.0,5.0,"District 3, Ohio County, West Virginia",069,90862,54
14899.0,14550.0,83.0,25.0,42.0,8.0,41.0,23.0,5.0,0.0,42.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,50.0,0.0,7.0,0.0,0.0,0.0,"District 1, Ohio County, West Virginia",069,90788,54
1745.0,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Grant district, Ritchie County, West Virginia",085,91380,54
1199.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Murphy district, Ritchie County, West Virginia",085,92244,54
3226.0,3207.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Union district, Ritchie County, West Virginia",085,93336,54
3345.0,3323.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Clay district, Ritchie County, West Virginia",085,90552,54
1740.0,1736.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Calhoun County, West Virginia",013,90873,54
1256.0,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Calhoun County, West Virginia",013,90766,54
1779.0,1702.0,52.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Calhoun County, West Virginia",013,90885,54
1402.0,1358.0,7.0,16.0,5.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Calhoun County, West Virginia",013,90836,54
899.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Calhoun County, West Virginia",013,90800,54
5750.0,5551.0,126.0,49.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Morgan County, West Virginia",065,90822,54
5127.0,4979.0,57.0,44.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,"District 1, Morgan County, West Virginia",065,90786,54
5844.0,5844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Morgan County, West Virginia",065,90858,54
23744.0,23000.0,169.0,128.0,23.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,57.0,0.0,54.0,47.0,88.0,56.0,20.0,49.0,0.0,0.0,20.0,"District 2, Raleigh County, West Virginia",081,90828,54
20965.0,20722.0,48.0,41.0,0.0,0.0,22.0,49.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.0,2.0,19.0,"District 1, Raleigh County, West Virginia",081,90792,54
27989.0,26785.0,269.0,182.0,37.0,31.0,21.0,26.0,18.0,50.0,138.0,220.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,102.0,48.0,19.0,10.0,9.0,8.0,"District 3, Raleigh County, West Virginia",081,90864,54
3176.0,3157.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Western district, Braxton County, West Virginia",007,93597,54
3678.0,3670.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Northern district, Braxton County, West Virginia",007,92346,54
3627.0,3565.0,11.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Southern district, Braxton County, West Virginia",007,92922,54
3096.0,3058.0,12.0,18.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern district, Braxton County, West Virginia",007,90968,54
9550.0,9479.0,25.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,"Curry district, Putnam County, West Virginia",079,90720,54
10019.0,9936.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Buffalo-Union district, Putnam County, West Virginia",079,90292,54
8189.0,8119.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pocatalico district, Putnam County, West Virginia",079,92508,54
14263.0,13930.0,89.0,46.0,18.0,0.0,15.0,0.0,39.0,0.0,78.0,6.0,0.0,0.0,0.0,0.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Teays district, Putnam County, West Virginia",079,93090,54
11352.0,11188.0,48.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,"Scott district, Putnam County, West Virginia",079,92736,54
3638.0,3631.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"West district, Barbour County, West Virginia",001,93588,54
5450.0,5405.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"South district, Barbour County, West Virginia",001,92892,54
6824.0,6645.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,33.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,"North district, Barbour County, West Virginia",001,92328,54
6955.0,6932.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Boone County, West Virginia",005,90762,54
6797.0,6786.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Boone County, West Virginia",005,90796,54
