B25003B_001E,B25003B_002E,B25003B_003E,name,county,county subdivision,state
109.0,39.0,70.0,"Wayne district, Augusta County, Virginia",015,96271,51
99.0,20.0,79.0,"Beverley Manor district, Augusta County, Virginia",015,90272,51
67.0,67.0,0.0,"South River district, Augusta County, Virginia",015,95791,51
60.0,12.0,48.0,"Riverheads district, Augusta County, Virginia",015,95335,51
78.0,67.0,11.0,"North River district, Augusta County, Virginia",015,94911,51
116.0,98.0,18.0,"Middle River district, Augusta County, Virginia",015,94671,51
188.0,109.0,79.0,"District 1, Cumberland County, Virginia",049,91220,51
244.0,162.0,82.0,"District 2, Cumberland County, Virginia",049,91370,51
438.0,341.0,97.0,"District 3, Cumberland County, Virginia",049,91520,51
152.0,93.0,59.0,"District 4, Cumberland County, Virginia",049,91670,51
318.0,121.0,197.0,"District 5, Cumberland County, Virginia",049,91820,51
0.0,0.0,0.0,"Clintwood district, Dickenson County, Virginia",051,90880,51
1.0,0.0,1.0,"Sand Lick district, Dickenson County, Virginia",051,95575,51
3.0,3.0,0.0,"Ervinton district, Dickenson County, Virginia",051,93495,51
0.0,0.0,0.0,"Kenady district, Dickenson County, Virginia",051,94135,51
0.0,0.0,0.0,"Willis district, Dickenson County, Virginia",051,96407,51
181.0,164.0,17.0,"District 3, Goochland County, Virginia",075,91532,51
69.0,63.0,6.0,"District 5, Goochland County, Virginia",075,91832,51
176.0,153.0,23.0,"District 4, Goochland County, Virginia",075,91682,51
378.0,256.0,122.0,"District 2, Goochland County, Virginia",075,91382,51
370.0,270.0,100.0,"District 1, Goochland County, Virginia",075,91232,51
636.0,396.0,240.0,"District 6, Halifax County, Virginia",083,91986,51
478.0,247.0,231.0,"District 5, Halifax County, Virginia",083,91836,51
604.0,358.0,246.0,"District 2, Halifax County, Virginia",083,91386,51
440.0,255.0,185.0,"District 1, Halifax County, Virginia",083,91236,51
637.0,304.0,333.0,"District 8, Halifax County, Virginia",083,92286,51
821.0,663.0,158.0,"District 3, Halifax County, Virginia",083,91536,51
786.0,415.0,371.0,"District 4, Halifax County, Virginia",083,91686,51
390.0,325.0,65.0,"District 7, Halifax County, Virginia",083,92136,51
636.0,550.0,86.0,"Catoctin district, Loudoun County, Virginia",107,90656,51
1569.0,1239.0,330.0,"Blue Ridge district, Loudoun County, Virginia",107,90400,51
1126.0,618.0,508.0,"Leesburg district, Loudoun County, Virginia",107,94247,51
1005.0,605.0,400.0,"Sterling district, Loudoun County, Virginia",107,95887,51
1546.0,507.0,1039.0,"Broad Run district, Loudoun County, Virginia",107,90488,51
1480.0,1119.0,361.0,"Dulles district, Loudoun County, Virginia",107,93415,51
87.0,52.0,35.0,"Robertson district, Madison County, Virginia",113,95383,51
89.0,15.0,74.0,"Rapidan district, Madison County, Virginia",113,95223,51
128.0,95.0,33.0,"Locust Dale district, Madison County, Virginia",113,94335,51
7383.0,3694.0,3689.0,"Woodbridge district, Prince William County, Virginia",153,96455,51
2339.0,1974.0,365.0,"Coles district, Prince William County, Virginia",153,90928,51
2673.0,1455.0,1218.0,"Gainesville district, Prince William County, Virginia",153,93671,51
4337.0,2745.0,1592.0,"Occoquan district, Prince William County, Virginia",153,94943,51
2575.0,2040.0,535.0,"Brentsville district, Prince William County, Virginia",153,90480,51
5200.0,3078.0,2122.0,"Neabsco district, Prince William County, Virginia",153,94807,51
335.0,196.0,139.0,"Vinton district, Roanoke County, Virginia",161,96183,51
369.0,322.0,47.0,"Catawba district, Roanoke County, Virginia",161,90648,51
431.0,185.0,246.0,"Cave Spring district, Roanoke County, Virginia",161,90664,51
397.0,72.0,325.0,"Windsor Hills district, Roanoke County, Virginia",161,96439,51
640.0,329.0,311.0,"Hollins district, Roanoke County, Virginia",161,93911,51
344.0,179.0,165.0,"Berlin and Ivor district, Southampton County, Virginia",175,90240,51
475.0,172.0,303.0,"Jerusalem district, Southampton County, Virginia",175,94103,51
184.0,92.0,92.0,"Drewryville district, Southampton County, Virginia",175,93407,51
388.0,199.0,189.0,"Capron district, Southampton County, Virginia",175,90608,51
329.0,241.0,88.0,"Newsoms district, Southampton County, Virginia",175,94855,51
166.0,134.0,32.0,"Franklin district, Southampton County, Virginia",175,93639,51
0.0,0.0,0.0,"Blue Grass district, Highland County, Virginia",091,90368,51
0.0,0.0,0.0,"Monterey district, Highland County, Virginia",091,94743,51
0.0,0.0,0.0,"Stonewall district, Highland County, Virginia",091,95935,51
503.0,355.0,148.0,"Red Oak district, Brunswick County, Virginia",025,95255,51
735.0,511.0,224.0,"Sturgeon district, Brunswick County, Virginia",025,95983,51
541.0,405.0,136.0,"Meherrin district, Brunswick County, Virginia",025,94639,51
735.0,383.0,352.0,"Totaro district, Brunswick County, Virginia",025,96103,51
490.0,281.0,209.0,"Powellton district, Brunswick County, Virginia",025,95151,51
764.0,641.0,123.0,"Mattaponi district, Caroline County, Virginia",033,94583,51
728.0,551.0,177.0,"Reedy Church district, Caroline County, Virginia",033,95271,51
573.0,409.0,164.0,"Madison district, Caroline County, Virginia",033,94423,51
518.0,391.0,127.0,"Port Royal district, Caroline County, Virginia",033,95119,51
447.0,295.0,152.0,"Bowling Green district, Caroline County, Virginia",033,90440,51
222.0,125.0,97.0,"Gloucester Point district, Gloucester County, Virginia",073,93735,51
220.0,181.0,39.0,"York district, Gloucester County, Virginia",073,96471,51
282.0,271.0,11.0,"Petsworth district, Gloucester County, Virginia",073,95047,51
286.0,163.0,123.0,"Ware district, Gloucester County, Virginia",073,96231,51
336.0,263.0,73.0,"Abingdon district, Gloucester County, Virginia",073,90008,51
389.0,194.0,195.0,"District 1, Northampton County, Virginia",131,91258,51
242.0,181.0,61.0,"District 3, Northampton County, Virginia",131,91558,51
211.0,77.0,134.0,"District 2, Northampton County, Virginia",131,91408,51
440.0,183.0,257.0,"District 6, Northampton County, Virginia",131,92008,51
186.0,87.0,99.0,"District 4, Northampton County, Virginia",131,91708,51
355.0,113.0,242.0,"District 5, Northampton County, Virginia",131,91858,51
42.0,42.0,0.0,"Dan River district, Patrick County, Virginia",141,91096,51
44.0,27.0,17.0,"Mayo River district, Patrick County, Virginia",141,94591,51
28.0,11.0,17.0,"Blue Ridge district, Patrick County, Virginia",141,90408,51
167.0,125.0,42.0,"Peters Creek district, Patrick County, Virginia",141,95039,51
38.0,29.0,9.0,"Smith River district, Patrick County, Virginia",141,95735,51
75.0,75.0,0.0,"District 2, Powhatan County, Virginia",145,91415,51
112.0,112.0,0.0,"District 1, Powhatan County, Virginia",145,91265,51
46.0,46.0,0.0,"District 3, Powhatan County, Virginia",145,91565,51
117.0,94.0,23.0,"District 4, Powhatan County, Virginia",145,91715,51
301.0,279.0,22.0,"District 5, Powhatan County, Virginia",145,91865,51
44.0,44.0,0.0,"South River district, Rockbridge County, Virginia",163,95799,51
99.0,75.0,24.0,"Natural Bridge district, Rockbridge County, Virginia",163,94799,51
37.0,0.0,37.0,"Walkers Creek district, Rockbridge County, Virginia",163,96215,51
56.0,56.0,0.0,"Kerrs Creek district, Rockbridge County, Virginia",163,94143,51
0.0,0.0,0.0,"Buffalo district, Rockbridge County, Virginia",163,90568,51
12.0,6.0,6.0,"District 1, Shenandoah County, Virginia",171,91277,51
48.0,43.0,5.0,"District 5, Shenandoah County, Virginia",171,91877,51
59.0,10.0,49.0,"District 4, Shenandoah County, Virginia",171,91727,51
69.0,32.0,37.0,"District 2, Shenandoah County, Virginia",171,91427,51
78.0,45.0,33.0,"District 3, Shenandoah County, Virginia",171,91577,51
42.0,42.0,0.0,"District 6, Shenandoah County, Virginia",171,92027,51
303.0,250.0,53.0,"Cedar Run district, Fauquier County, Virginia",061,90688,51
241.0,144.0,97.0,"Scott district, Fauquier County, Virginia",061,95599,51
362.0,263.0,99.0,"Lee district, Fauquier County, Virginia",061,94215,51
351.0,242.0,109.0,"Marshall district, Fauquier County, Virginia",061,94511,51
428.0,259.0,169.0,"Center district, Fauquier County, Virginia",061,90704,51
907.0,391.0,516.0,"East Fairfax district, Culpeper County, Virginia",047,93447,51
256.0,241.0,15.0,"Salem district, Culpeper County, Virginia",047,95535,51
275.0,161.0,114.0,"West Fairfax district, Culpeper County, Virginia",047,96303,51
254.0,214.0,40.0,"Stevensburg district, Culpeper County, Virginia",047,95895,51
135.0,135.0,0.0,"Jefferson district, Culpeper County, Virginia",047,94079,51
211.0,42.0,169.0,"Catalpa district, Culpeper County, Virginia",047,90640,51
254.0,162.0,92.0,"Cedar Mountain district, Culpeper County, Virginia",047,90680,51
372.0,319.0,53.0,"District 1, Dinwiddie County, Virginia",053,91222,51
700.0,608.0,92.0,"District 4, Dinwiddie County, Virginia",053,91672,51
615.0,522.0,93.0,"District 2, Dinwiddie County, Virginia",053,91372,51
476.0,380.0,96.0,"District 5, Dinwiddie County, Virginia",053,91822,51
831.0,497.0,334.0,"District 3, Dinwiddie County, Virginia",053,91522,51
55.0,55.0,0.0,"Monroe district, Greene County, Virginia",079,94719,51
211.0,45.0,166.0,"Stanardsville district, Greene County, Virginia",079,95863,51
235.0,235.0,0.0,"Ruckersville district, Greene County, Virginia",079,95487,51
752.0,314.0,438.0,"Ashland district, Hanover County, Virginia",085,90096,51
327.0,243.0,84.0,"Chickahominy district, Hanover County, Virginia",085,90824,51
432.0,363.0,69.0,"Beaverdam district, Hanover County, Virginia",085,90200,51
431.0,369.0,62.0,"Cold Harbor district, Hanover County, Virginia",085,90920,51
576.0,447.0,129.0,"South Anna district, Hanover County, Virginia",085,95759,51
515.0,382.0,133.0,"Henry district, Hanover County, Virginia",085,93887,51
531.0,226.0,305.0,"Mechanicsville district, Hanover County, Virginia",085,94631,51
57.0,2.0,55.0,"Plymouth district, Lunenburg County, Virginia",111,95111,51
150.0,89.0,61.0,"Rehoboth district, Lunenburg County, Virginia",111,95279,51
337.0,186.0,151.0,"Meherrin River district, Lunenburg County, Virginia",111,94647,51
240.0,146.0,94.0,"Hounds Creek district, Lunenburg County, Virginia",111,93927,51
144.0,120.0,24.0,"Beaver Creek district, Lunenburg County, Virginia",111,90192,51
151.0,104.0,47.0,"Browns Store district, Lunenburg County, Virginia",111,90512,51
295.0,194.0,101.0,"Loves Mill district, Lunenburg County, Virginia",111,94383,51
337.0,235.0,102.0,"District 1, Orange County, Virginia",137,91261,51
115.0,115.0,0.0,"District 5, Orange County, Virginia",137,91861,51
363.0,138.0,225.0,"District 3, Orange County, Virginia",137,91561,51
275.0,178.0,97.0,"District 2, Orange County, Virginia",137,91411,51
539.0,361.0,178.0,"District 4, Orange County, Virginia",137,91711,51
1350.0,419.0,931.0,"Emporia city, Emporia city, Virginia",595,93491,51
16.0,16.0,0.0,"Black Lick district, Wythe County, Virginia",197,90304,51
47.0,47.0,0.0,"Speedwell district, Wythe County, Virginia",197,95823,51
113.0,52.0,61.0,"East Wytheville district, Wythe County, Virginia",197,93471,51
0.0,0.0,0.0,"Fort Chiswell district, Wythe County, Virginia",197,93615,51
11.0,11.0,0.0,"Lead Mines district, Wythe County, Virginia",197,94183,51
136.0,32.0,104.0,"West Wytheville district, Wythe County, Virginia",197,96343,51
24412.0,13376.0,11036.0,"Chesapeake city, Chesapeake city, Virginia",550,90812,51
721.0,96.0,625.0,"Colonial Heights city, Colonial Heights city, Virginia",570,90948,51
1279.0,167.0,1112.0,"Harrisonburg city, Harrisonburg city, Virginia",660,93859,51
792.0,321.0,471.0,"Rivanna district, Albemarle County, Virginia",003,95319,51
152.0,74.0,78.0,"Samuel Miller district, Albemarle County, Virginia",003,95567,51
698.0,213.0,485.0,"Rio district, Albemarle County, Virginia",003,95311,51
817.0,445.0,372.0,"Scottsville district, Albemarle County, Virginia",003,95607,51
302.0,241.0,61.0,"White Hall district, Albemarle County, Virginia",003,96359,51
743.0,0.0,743.0,"Jack Jouett district, Albemarle County, Virginia",003,93983,51
70.0,25.0,45.0,"Buchanan district, Botetourt County, Virginia",023,90528,51
166.0,149.0,17.0,"Fincastle district, Botetourt County, Virginia",023,93575,51
19.0,19.0,0.0,"Amsterdam district, Botetourt County, Virginia",023,90048,51
85.0,73.0,12.0,"Valley district, Botetourt County, Virginia",023,96159,51
26.0,20.0,6.0,"Blue Ridge district, Botetourt County, Virginia",023,90384,51
8299.0,2750.0,5549.0,"Lynchburg city, Lynchburg city, Virginia",680,94403,51
400.0,211.0,189.0,"District 2, York County, Virginia",199,91440,51
757.0,241.0,516.0,"District 5, York County, Virginia",199,91890,51
963.0,475.0,488.0,"District 3, York County, Virginia",199,91590,51
236.0,164.0,72.0,"District 4, York County, Virginia",199,91740,51
929.0,766.0,163.0,"District 1, York County, Virginia",199,91290,51
40199.0,13501.0,26698.0,"Richmond city, Richmond city, Virginia",760,95291,51
2484.0,1000.0,1484.0,"Martinsville city, Martinsville city, Virginia",690,94537,51
147.0,121.0,26.0,"South district, Essex County, Virginia",057,95751,51
570.0,423.0,147.0,"North district, Essex County, Virginia",057,94879,51
500.0,300.0,200.0,"Central district, Essex County, Virginia",057,90720,51
789.0,524.0,265.0,"Staunton River district, Pittsylvania County, Virginia",143,95879,51
664.0,330.0,334.0,"Westover district, Pittsylvania County, Virginia",143,96319,51
1683.0,1034.0,649.0,"Banister district, Pittsylvania County, Virginia",143,90152,51
636.0,473.0,163.0,"Dan River district, Pittsylvania County, Virginia",143,91104,51
377.0,263.0,114.0,"Chatham-Blairs district, Pittsylvania County, Virginia",143,90800,51
517.0,402.0,115.0,"Callands-Gretna district, Pittsylvania County, Virginia",143,90592,51
943.0,792.0,151.0,"Tunstall district, Pittsylvania County, Virginia",143,96127,51
109.0,32.0,77.0,"Norton city, Norton city, Virginia",720,94931,51
971.0,470.0,501.0,"Staunton city, Staunton city, Virginia",790,95875,51
237.0,142.0,95.0,"Palmyra district, Fluvanna County, Virginia",065,94983,51
454.0,435.0,19.0,"Fork Union district, Fluvanna County, Virginia",065,93607,51
170.0,72.0,98.0,"Columbia district, Fluvanna County, Virginia",065,90952,51
181.0,181.0,0.0,"Rivanna district, Fluvanna County, Virginia",065,95327,51
92.0,60.0,32.0,"Cunningham district, Fluvanna County, Virginia",065,91056,51
149.0,149.0,0.0,"District 2, Amelia County, Virginia",007,91349,51
185.0,147.0,38.0,"District 4, Amelia County, Virginia",007,91649,51
258.0,245.0,13.0,"District 1, Amelia County, Virginia",007,91199,51
218.0,172.0,46.0,"District 3, Amelia County, Virginia",007,91499,51
351.0,261.0,90.0,"District 5, Amelia County, Virginia",007,91799,51
338.0,77.0,261.0,"Radford city, Radford city, Virginia",750,95211,51
885.0,328.0,557.0,"Winchester city, Winchester city, Virginia",840,96427,51
174.0,88.0,86.0,"District 4, Accomack County, Virginia",001,91646,51
246.0,107.0,139.0,"District 7, Accomack County, Virginia",001,92096,51
877.0,450.0,427.0,"District 9, Accomack County, Virginia",001,92396,51
683.0,450.0,233.0,"District 3, Accomack County, Virginia",001,91496,51
15.0,0.0,15.0,"District 1, Accomack County, Virginia",001,91196,51
311.0,148.0,163.0,"District 6, Accomack County, Virginia",001,91946,51
751.0,399.0,352.0,"District 5, Accomack County, Virginia",001,91796,51
273.0,226.0,47.0,"District 8, Accomack County, Virginia",001,92246,51
253.0,140.0,113.0,"District 2, Accomack County, Virginia",001,91346,51
0.0,0.0,0.0,"Craig Creek district, Craig County, Virginia",045,91032,51
0.0,0.0,0.0,"Simmonsville district, Craig County, Virginia",045,95703,51
0.0,0.0,0.0,"Potts Mountain district, Craig County, Virginia",045,95135,51
0.0,0.0,0.0,"New Castle district, Craig County, Virginia",045,94823,51
0.0,0.0,0.0,"Craig City district, Craig County, Virginia",045,91024,51
96.0,91.0,5.0,"Court House district, Floyd County, Virginia",063,90992,51
0.0,0.0,0.0,"Burks Fork district, Floyd County, Virginia",063,90576,51
15.0,15.0,0.0,"Indian Valley district, Floyd County, Virginia",063,93959,51
78.0,58.0,20.0,"Locust Grove district, Floyd County, Virginia",063,94343,51
28.0,12.0,16.0,"Little River district, Floyd County, Virginia",063,94303,51
97.0,71.0,26.0,"Central district, Giles County, Virginia",071,90728,51
0.0,0.0,0.0,"Western district, Giles County, Virginia",071,96287,51
42.0,22.0,20.0,"Eastern district, Giles County, Virginia",071,93431,51
52.0,16.0,36.0,"Elk Creek district, Grayson County, Virginia",077,93479,51
11.0,11.0,0.0,"Wilson Creek district, Grayson County, Virginia",077,96423,51
28.0,0.0,28.0,"Old Town district, Grayson County, Virginia",077,94959,51
36.0,36.0,0.0,"Providence district, Grayson County, Virginia",077,95199,51
414.0,230.0,184.0,"District 1, Nottoway County, Virginia",135,91260,51
387.0,142.0,245.0,"District 2, Nottoway County, Virginia",135,91410,51
351.0,244.0,107.0,"District 3, Nottoway County, Virginia",135,91560,51
472.0,215.0,257.0,"District 5, Nottoway County, Virginia",135,91860,51
455.0,174.0,281.0,"District 4, Nottoway County, Virginia",135,91710,51
23.0,23.0,0.0,"Piedmont district, Rappahannock County, Virginia",157,95063,51
70.0,10.0,60.0,"Hampton district, Rappahannock County, Virginia",157,93823,51
21.0,11.0,10.0,"Jackson district, Rappahannock County, Virginia",157,94007,51
0.0,0.0,0.0,"Wakefield district, Rappahannock County, Virginia",157,96199,51
38.0,20.0,18.0,"Stonewall-Hawthorne district, Rappahannock County, Virginia",157,95967,51
185.0,80.0,105.0,"Courthouse district, Appomattox County, Virginia",011,90985,51
6098.0,3639.0,2459.0,"Potomac district, Prince William County, Virginia",153,95133,51
960.0,494.0,466.0,"Algonkian district, Loudoun County, Virginia",107,90022,51
827.0,603.0,224.0,"Ashburn district, Loudoun County, Virginia",107,90076,51
102.0,53.0,49.0,"District 1, West Luray; Page County; Virginia",139,91262,51
0.0,0.0,0.0,"District 2, East Luray; Page County; Virginia",139,91412,51
0.0,0.0,0.0,"District 3, Marksville; Page County; Virginia",139,91562,51
27.0,27.0,0.0,"District 4, Newport; Page County; Virginia",139,91712,51
6.0,6.0,0.0,"District 5, Shenandoah; Page County; Virginia",139,91862,51
1243.0,904.0,339.0,"Garrisonville district, Stafford County, Virginia",179,93683,51
251.0,189.0,62.0,"Red Bud district, Frederick County, Virginia",069,95250,51
453.0,302.0,151.0,"District 1, Greensville County, Virginia",081,91234,51
532.0,481.0,51.0,"District 2, Greensville County, Virginia",081,91384,51
513.0,340.0,173.0,"District 3, Greensville County, Virginia",081,91534,51
450.0,317.0,133.0,"District 4, Greensville County, Virginia",081,91684,51
288.0,78.0,210.0,"District A-01, Montgomery County, Virginia",121,92713,51
365.0,104.0,261.0,"District B-01, Montgomery County, Virginia",121,92813,51
126.0,126.0,0.0,"District C-01, Montgomery County, Virginia",121,92913,51
163.0,117.0,46.0,"District 7, Buckingham County, Virginia",029,92106,51
204.0,32.0,172.0,"District D-01, Montgomery County, Virginia",121,93013,51
84.0,17.0,67.0,"District E-01, Montgomery County, Virginia",121,93113,51
290.0,168.0,122.0,"District 4, Buckingham County, Virginia",029,91665,51
241.0,183.0,58.0,"District 5, Buckingham County, Virginia",029,91810,51
352.0,313.0,39.0,"District 6, Buckingham County, Virginia",029,91956,51
423.0,379.0,44.0,"District 3, Charles City County, Virginia",036,91515,51
280.0,260.0,20.0,"Piney Mountain district, Appomattox County, Virginia",011,95083,51
221.0,162.0,59.0,"Wreck Island district, Appomattox County, Virginia",011,96459,51
0.0,0.0,0.0,"District 1, Bland County, Virginia",021,91210,51
0.0,0.0,0.0,"District 2, Bland County, Virginia",021,91360,51
152.0,46.0,106.0,"Central district, Nelson County, Virginia",125,90732,51
0.0,0.0,0.0,"District 3, Bland County, Virginia",021,91510,51
3.0,3.0,0.0,"District 4, Bland County, Virginia",021,91660,51
36.0,36.0,0.0,"North district, Nelson County, Virginia",125,94883,51
