B19001D_001E,B19001D_002E,B19001D_003E,B19001D_004E,B19001D_005E,B19001D_006E,B19001D_007E,B19001D_008E,B19001D_009E,B19001D_010E,B19001D_011E,B19001D_012E,B19001D_013E,B19001D_014E,B19001D_015E,B19001D_016E,B19001D_017E,name,county,county subdivision,state
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bow CCD, Skagit County, Washington",057,90272,53
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,"Swinomish Reservation CCD, Skagit County, Washington",057,93360,53
377.0,40.0,26.0,0.0,32.0,0.0,20.0,10.0,33.0,57.0,0.0,0.0,8.0,49.0,32.0,4.0,66.0,"Mount Vernon CCD, Skagit County, Washington",057,92096,53
148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,20.0,17.0,25.0,18.0,0.0,0.0,0.0,"Burlington CCD, Skagit County, Washington",057,90384,53
10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"Conway CCD, Skagit County, Washington",057,90768,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"La Conner CCD, Skagit County, Washington",057,91536,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lyman-Hamilton CCD, Skagit County, Washington",057,91776,53
38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,"Sedro-Woolley CCD, Skagit County, Washington",057,92944,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Clear Lake CCD, Skagit County, Washington",057,90608,53
157.0,13.0,1.0,8.0,7.0,3.0,6.0,2.0,10.0,5.0,4.0,9.0,34.0,8.0,6.0,16.0,25.0,"Anacortes CCD, Skagit County, Washington",057,90064,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Springdale CCD, Stevens County, Washington",065,93232,53
25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Chewelah CCD, Stevens County, Washington",065,90560,53
45.0,28.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"Colville CCD, Stevens County, Washington",065,90688,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Spokane Reservation CCD, Stevens County, Washington",065,93216,53
50.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,"Loon Lake CCD, Stevens County, Washington",065,91680,53
6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"Kettle Falls CCD, Stevens County, Washington",065,91472,53
