B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
29129.0,18321.0,18298.0,16693.0,1605.0,23.0,10808.0,"Lower Christiana CCD, New Castle County, Delaware",003,91924,10
24074.0,14155.0,14155.0,13772.0,383.0,0.0,9919.0,"Piedmont CCD, New Castle County, Delaware",003,92960,10
56133.0,33579.0,33550.0,30393.0,3157.0,29.0,22554.0,"Wilmington CCD, New Castle County, Delaware",003,93996,10
7626.0,5257.0,5257.0,4880.0,377.0,0.0,2369.0,"Red Lion CCD, New Castle County, Delaware",003,93256,10
22871.0,16735.0,16635.0,15573.0,1062.0,100.0,6136.0,"Upper Christiana CCD, New Castle County, Delaware",003,93848,10
64374.0,41841.0,41718.0,39169.0,2549.0,123.0,22533.0,"Brandywine CCD, New Castle County, Delaware",003,90148,10
44332.0,28452.0,28431.0,27022.0,1409.0,21.0,15880.0,"Middletown-Odessa CCD, New Castle County, Delaware",003,92072,10
34925.0,23485.0,23433.0,22239.0,1194.0,52.0,11440.0,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",003,93108,10
17880.0,11494.0,11486.0,10587.0,899.0,8.0,6386.0,"Laurel-Delmar CCD, Sussex County, Delaware",005,91628,10
14937.0,8551.0,8515.0,8074.0,441.0,36.0,6386.0,"Milton CCD, Sussex County, Delaware",005,92664,10
70667.0,46717.0,46667.0,43155.0,3512.0,50.0,23950.0,"New Castle CCD, New Castle County, Delaware",003,92812,10
10469.0,5802.0,5802.0,5365.0,437.0,0.0,4667.0,"Bridgeville-Greenwood CCD, Sussex County, Delaware",005,90296,10
30126.0,15245.0,15203.0,14372.0,831.0,42.0,14881.0,"Lewes CCD, Sussex County, Delaware",005,91776,10
24121.0,12939.0,12927.0,12004.0,923.0,12.0,11182.0,"Millsboro CCD, Sussex County, Delaware",005,92516,10
20905.0,12869.0,12860.0,12108.0,752.0,9.0,8036.0,"Seaford CCD, Sussex County, Delaware",005,93404,10
17883.0,11279.0,11247.0,10762.0,485.0,32.0,6604.0,"Milford South CCD, Sussex County, Delaware",005,92368,10
12665.0,6850.0,6850.0,6386.0,464.0,0.0,5815.0,"Georgetown CCD, Sussex County, Delaware",005,91036,10
5317.0,3546.0,3517.0,3111.0,406.0,29.0,1771.0,"Kenton CCD, Kent County, Delaware",001,91480,10
8912.0,5563.0,5562.0,5220.0,342.0,1.0,3349.0,"Milford North CCD, Kent County, Delaware",001,92220,10
9933.0,6438.0,6427.0,6049.0,378.0,11.0,3495.0,"Harrington CCD, Kent County, Delaware",001,91332,10
5495.0,3381.0,3347.0,3077.0,270.0,34.0,2114.0,"Felton CCD, Kent County, Delaware",001,90888,10
64674.0,39959.0,37920.0,35331.0,2589.0,2039.0,24715.0,"Dover CCD, Kent County, Delaware",001,90740,10
21641.0,14087.0,13904.0,12992.0,912.0,183.0,7554.0,"Central Kent CCD, Kent County, Delaware",001,90444,10
20811.0,13061.0,12964.0,12298.0,666.0,97.0,7750.0,"Smyrna CCD, Kent County, Delaware",001,93700,10
60175.0,36046.0,35995.0,34028.0,1967.0,51.0,24129.0,"Newark CCD, New Castle County, Delaware",003,92738,10
33198.0,23621.0,23593.0,22240.0,1353.0,28.0,9577.0,"Glasgow CCD, New Castle County, Delaware",003,91110,10
29431.0,15501.0,15495.0,14613.0,882.0,6.0,13930.0,"Selbyville-Frankford CCD, Sussex County, Delaware",005,93552,10
