B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
1585.0,1236.0,349.0,"Little Compton town, Newport County, Rhode Island",005,42400,44
5867.0,3350.0,2517.0,"Middletown town, Newport County, Rhode Island",005,45460,44
8548.0,4012.0,4536.0,"Newport city, Newport County, Rhode Island",005,49960,44
0.0,0.0,0.0,"County subdivisions not defined, Newport County, Rhode Island",005,00000,44
2209.0,1794.0,415.0,"Jamestown town, Newport County, Rhode Island",005,36820,44
6939.0,5330.0,1609.0,"Portsmouth town, Newport County, Rhode Island",005,57880,44
6764.0,5415.0,1349.0,"Tiverton town, Newport County, Rhode Island",005,70880,44
32270.0,23418.0,8852.0,"Warwick city, Kent County, Rhode Island",003,74300,44
13416.0,10506.0,2910.0,"Coventry town, Kent County, Rhode Island",003,18640,44
11436.0,6488.0,4948.0,"West Warwick town, Kent County, Rhode Island",003,78440,44
2053.0,1711.0,342.0,"West Greenwich town, Kent County, Rhode Island",003,77720,44
4732.0,3661.0,1071.0,"East Greenwich town, Kent County, Rhode Island",003,22240,44
12265.0,9485.0,2780.0,"Cumberland town, Providence County, Rhode Island",007,20080,44
12370.0,5613.0,6757.0,"Woonsocket city, Providence County, Rhode Island",007,80780,44
11279.0,6943.0,4336.0,"North Providence town, Providence County, Rhode Island",007,51760,44
7308.0,4917.0,2391.0,"Lincoln town, Providence County, Rhode Island",007,41500,44
16615.0,10648.0,5967.0,"East Providence city, Providence County, Rhode Island",007,22960,44
3470.0,3149.0,321.0,"Glocester town, Providence County, Rhode Island",007,30340,44
4380.0,3367.0,1013.0,"North Smithfield town, Providence County, Rhode Island",007,52480,44
1799.0,603.0,1196.0,"Central Falls city, Providence County, Rhode Island",007,14140,44
7062.0,5804.0,1258.0,"Smithfield town, Providence County, Rhode Island",007,66200,44
15981.0,8705.0,7276.0,"Pawtucket city, Providence County, Rhode Island",007,54640,44
26017.0,11624.0,14393.0,"Providence city, Providence County, Rhode Island",007,59000,44
1688.0,1469.0,219.0,"Foster town, Providence County, Rhode Island",007,27460,44
10987.0,7490.0,3497.0,"Johnston town, Providence County, Rhode Island",007,37720,44
3990.0,3488.0,502.0,"Scituate town, Providence County, Rhode Island",007,64220,44
5819.0,4255.0,1564.0,"Burrillville town, Providence County, Rhode Island",007,11800,44
24103.0,16823.0,7280.0,"Cranston city, Providence County, Rhode Island",007,19180,44
5719.0,5135.0,584.0,"Barrington town, Bristol County, Rhode Island",001,05140,44
4838.0,2529.0,2309.0,"Warren town, Bristol County, Rhode Island",001,73760,44
7859.0,5255.0,2604.0,"Bristol town, Bristol County, Rhode Island",001,09280,44
9200.0,5843.0,3357.0,"Westerly town, Washington County, Rhode Island",009,77000,44
9658.0,7654.0,2004.0,"North Kingstown town, Washington County, Rhode Island",009,51580,44
9435.0,7097.0,2338.0,"South Kingstown town, Washington County, Rhode Island",009,67460,44
3234.0,2691.0,543.0,"Hopkinton town, Washington County, Rhode Island",009,35380,44
2758.0,2476.0,282.0,"Richmond town, Washington County, Rhode Island",009,61160,44
2443.0,2040.0,403.0,"Exeter town, Washington County, Rhode Island",009,25300,44
6433.0,4348.0,2085.0,"Narragansett town, Washington County, Rhode Island",009,48340,44
432.0,305.0,127.0,"New Shoreham town, Washington County, Rhode Island",009,50500,44
3108.0,2600.0,508.0,"Charlestown town, Washington County, Rhode Island",009,14500,44
