B19013I_001E,name,county,county subdivision,state
-666666666.0,"Woodlin CCD, Washington County, Colorado",121,93905,08
-666666666.0,"South Bent CCD, Bent County, Colorado",011,93388,08
42727.0,"Idalia-Joes CCD, Yuma County, Colorado",125,91850,08
-666666666.0,"Whitewater-Kannah Creek CCD, Mesa County, Colorado",077,93857,08
62840.0,"Broomfield CCD, Broomfield County, Colorado",014,90408,08
93281.0,"Rangely CCD, Rio Blanco County, Colorado",103,93040,08
33750.0,"Julesburg CCD, Sedgwick County, Colorado",115,91900,08
-666666666.0,"Ouray CCD, Ouray County, Colorado",091,92793,08
20833.0,"Meeker CCD, Rio Blanco County, Colorado",103,92451,08
54008.0,"Fort Lupton CCD, Weld County, Colorado",123,91349,08
52292.0,"Johnstown-Milliken CCD, Weld County, Colorado",123,91881,08
44885.0,"Greeley CCD, Weld County, Colorado",123,91634,08
45811.0,"Ault CCD, Weld County, Colorado",123,90190,08
66782.0,"Erie-Frederick CCD, Weld County, Colorado",123,91216,08
-666666666.0,"Grover CCD, Weld County, Colorado",123,91653,08
-666666666.0,"Raymer CCD, Weld County, Colorado",123,93059,08
37656.0,"Keenesburg-Hudson CCD, Weld County, Colorado",123,91938,08
48487.0,"Kersey-Gill CCD, Weld County, Colorado",123,91957,08
35750.0,"La Salle-Gilcrest CCD, Weld County, Colorado",123,92166,08
54008.0,"Platteville CCD, Weld County, Colorado",123,92926,08
33490.0,"La Jara CCD, Conejos County, Colorado",021,92071,08
70298.0,"Windsor CCD, Weld County, Colorado",123,93895,08
24167.0,"Manassa CCD, Conejos County, Colorado",021,92375,08
24972.0,"Antonito CCD, Conejos County, Colorado",021,90095,08
-666666666.0,"Westcliffe CCD, Custer County, Colorado",027,93819,08
22063.0,"San Luis CCD, Costilla County, Colorado",023,93192,08
28611.0,"Blanca CCD, Costilla County, Colorado",023,90323,08
43621.0,"North Aurora CCD, Adams County, Colorado",001,92622,08
69280.0,"Brighton CCD, Adams County, Colorado",001,90399,08
55054.0,"East Adams CCD, Adams County, Colorado",001,91159,08
43681.0,"Commerce City CCD, Adams County, Colorado",001,90760,08
51394.0,"West Adams CCD, Adams County, Colorado",001,93800,08
87262.0,"Castle Rock CCD, Douglas County, Colorado",035,90513,08
95994.0,"Sedalia CCD, Douglas County, Colorado",035,93249,08
97097.0,"Parker CCD, Douglas County, Colorado",035,92850,08
42162.0,"Leadville North CCD, Lake County, Colorado",065,92242,08
50347.0,"Minturn-Red Cliff CCD, Eagle County, Colorado",037,92489,08
80313.0,"Basalt CCD, Eagle County, Colorado",037,90247,08
59058.0,"Eagle-Gypsum CCD, Eagle County, Colorado",037,91140,08
17319.0,"Leadville CCD, Lake County, Colorado",065,92223,08
50000.0,"Ignacio CCD, La Plata County, Colorado",067,91862,08
61250.0,"Bayfield CCD, La Plata County, Colorado",067,90266,08
41419.0,"Durango CCD, La Plata County, Colorado",067,91083,08
-666666666.0,"Dinosaur CCD, Moffat County, Colorado",081,91017,08
57250.0,"Durango Southwest CCD, La Plata County, Colorado",067,91102,08
-666666666.0,"Maybell-Powder Wash CCD, Moffat County, Colorado",081,92432,08
42706.0,"Craig CCD, Moffat County, Colorado",081,90855,08
-666666666.0,"Aspen CCD, Pitkin County, Colorado",097,90171,08
41630.0,"Snowmass Village CCD, Pitkin County, Colorado",097,93344,08
35992.0,"Monte Vista CCD, Rio Grande County, Colorado",105,92527,08
36786.0,"Cheyenne Wells CCD, Cheyenne County, Colorado",017,90646,08
23333.0,"Sargent CCD, Rio Grande County, Colorado",105,93230,08
37021.0,"Del Norte CCD, Rio Grande County, Colorado",105,90969,08
-666666666.0,"Kit Carson CCD, Cheyenne County, Colorado",017,92014,08
19474.0,"Las Animas CCD, Bent County, Colorado",011,92185,08
31429.0,"McClave CCD, Bent County, Colorado",011,92356,08
31618.0,"Ordway CCD, Crowley County, Colorado",025,92755,08
-666666666.0,"Sugar City CCD, Crowley County, Colorado",025,93553,08
-666666666.0,"Rico CCD, Dolores County, Colorado",033,93078,08
-666666666.0,"Dove Creek CCD, Dolores County, Colorado",033,91064,08
-666666666.0,"Silverton CCD, San Juan County, Colorado",111,93306,08
40625.0,"Walden CCD, Jackson County, Colorado",057,93724,08
39300.0,"Livermore CCD, Larimer County, Colorado",069,92299,08
75268.0,"Timnath-Wellington CCD, Larimer County, Colorado",069,93610,08
-666666666.0,"Berthoud CCD, Larimer County, Colorado",069,90285,08
62776.0,"Loveland CCD, Larimer County, Colorado",069,92337,08
21478.0,"Estes Park CCD, Larimer County, Colorado",069,91235,08
44262.0,"Fort Collins CCD, Larimer County, Colorado",069,91330,08
56262.0,"Crook CCD, Logan County, Colorado",075,90931,08
-666666666.0,"Merino CCD, Logan County, Colorado",075,92470,08
-666666666.0,"Fleming CCD, Logan County, Colorado",075,91292,08
-666666666.0,"Peetz CCD, Logan County, Colorado",075,92869,08
45282.0,"Sterling CCD, Logan County, Colorado",075,93515,08
27448.0,"Mancos CCD, Montezuma County, Colorado",083,92394,08
-666666666.0,"Ute Mountain CCD, Montezuma County, Colorado",083,93705,08
35856.0,"Cortez CCD, Montezuma County, Colorado",083,90817,08
44306.0,"Dolores CCD, Montezuma County, Colorado",083,91045,08
-666666666.0,"Pleasant View CCD, Montezuma County, Colorado",083,92945,08
68125.0,"Norwood CCD, San Miguel County, Colorado",113,92679,08
44000.0,"Telluride CCD, San Miguel County, Colorado",113,93591,08
44875.0,"Cripple Creek CCD, Teller County, Colorado",119,90912,08
65093.0,"Divide CCD, Teller County, Colorado",119,91026,08
-666666666.0,"Upper St. Vrain CCD, Boulder County, Colorado",013,93686,08
41190.0,"Boulder CCD, Boulder County, Colorado",013,90342,08
45935.0,"Longmont CCD, Boulder County, Colorado",013,92318,08
61959.0,"Lafayette-Louisville CCD, Boulder County, Colorado",013,92052,08
87817.0,"Bald Mountain CCD, Boulder County, Colorado",013,90228,08
37837.0,"Pagosa Springs CCD, Archuleta County, Colorado",007,92812,08
51607.0,"Arboles CCD, Archuleta County, Colorado",007,90114,08
47000.0,"Holyoke CCD, Phillips County, Colorado",095,91767,08
-666666666.0,"Haxtun CCD, Phillips County, Colorado",095,91710,08
43367.0,"Denver CCD, Denver County, Colorado",031,91007,08
-666666666.0,"Haswell CCD, Kiowa County, Colorado",061,91691,08
-666666666.0,"Sheridan Lake CCD, Kiowa County, Colorado",061,93268,08
-666666666.0,"Eads CCD, Kiowa County, Colorado",061,91121,08
-666666666.0,"La Veta CCD, Huerfano County, Colorado",055,92204,08
-666666666.0,"Gardner CCD, Huerfano County, Colorado",055,91444,08
25603.0,"Walsenburg CCD, Huerfano County, Colorado",055,93743,08
-666666666.0,"Campo CCD, Baca County, Colorado",009,90475,08
32829.0,"Springfield CCD, Baca County, Colorado",009,93477,08
29643.0,"Walsh CCD, Baca County, Colorado",009,93762,08
-666666666.0,"Pritchett CCD, Baca County, Colorado",009,92964,08
30156.0,"Salida CCD, Chaffee County, Colorado",015,93173,08
48511.0,"Buena Vista CCD, Chaffee County, Colorado",015,90437,08
51000.0,"Central City CCD, Gilpin County, Colorado",047,90570,08
-666666666.0,"Flagler CCD, Kit Carson County, Colorado",063,91273,08
37037.0,"Stratton CCD, Kit Carson County, Colorado",063,93534,08
35000.0,"Burlington CCD, Kit Carson County, Colorado",063,90456,08
55690.0,"Glenwood Springs CCD, Garfield County, Colorado",045,91520,08
36366.0,"Rifle CCD, Garfield County, Colorado",045,93097,08
41938.0,"New Castle CCD, Garfield County, Colorado",045,92603,08
-666666666.0,"Sapinero CCD, Gunnison County, Colorado",051,93211,08
-666666666.0,"Somerset CCD, Gunnison County, Colorado",051,93363,08
40625.0,"Gunnison CCD, Gunnison County, Colorado",051,91672,08
37321.0,"Crested Butte CCD, Gunnison County, Colorado",051,90893,08
45192.0,"Golden CCD, Jefferson County, Colorado",059,91539,08
55938.0,"Northeast Jefferson CCD, Jefferson County, Colorado",059,92641,08
99773.0,"South Jefferson CCD, Jefferson County, Colorado",059,93439,08
93365.0,"Central Jefferson CCD, Jefferson County, Colorado",059,90589,08
30556.0,"Creede CCD, Mineral County, Colorado",079,90874,08
