B19013I_001E,name,county,county subdivision,state
31250.0,"East Lansing city, Ingham County, Michigan",065,24120,26
-666666666.0,"Leslie township, Ingham County, Michigan",065,47200,26
58958.0,"Mason city, Ingham County, Michigan",065,52180,26
32446.0,"Lansing charter township, Ingham County, Michigan",065,46020,26
79375.0,"Leslie city, Ingham County, Michigan",065,47180,26
-666666666.0,"Locke township, Ingham County, Michigan",065,49040,26
39821.0,"Meridian charter township, Ingham County, Michigan",065,53140,26
-666666666.0,"Onondaga township, Ingham County, Michigan",065,60800,26
-666666666.0,"Leroy township, Ingham County, Michigan",065,47080,26
-666666666.0,"Aurelius township, Ingham County, Michigan",065,04240,26
79000.0,"Alaiedon township, Ingham County, Michigan",065,00800,26
-666666666.0,"Williamston city, Ingham County, Michigan",065,87420,26
-666666666.0,"Wheatfield township, Ingham County, Michigan",065,86520,26
70000.0,"Ingham township, Ingham County, Michigan",065,40640,26
-666666666.0,"White Oak township, Ingham County, Michigan",065,86900,26
-666666666.0,"Beaverton township, Gladwin County, Michigan",051,06680,26
-666666666.0,"Bentley township, Gladwin County, Michigan",051,07360,26
-666666666.0,"Billings township, Gladwin County, Michigan",051,08360,26
-666666666.0,"Sherman township, Gladwin County, Michigan",051,73140,26
-666666666.0,"Butman township, Gladwin County, Michigan",051,12180,26
-666666666.0,"Sage township, Gladwin County, Michigan",051,70500,26
-666666666.0,"Hay township, Gladwin County, Michigan",051,37300,26
-666666666.0,"Gladwin city, Gladwin County, Michigan",051,32320,26
-666666666.0,"Gladwin township, Gladwin County, Michigan",051,32340,26
-666666666.0,"Bourret township, Gladwin County, Michigan",051,09720,26
-666666666.0,"Buckeye township, Gladwin County, Michigan",051,11440,26
-666666666.0,"Clement township, Gladwin County, Michigan",051,16360,26
52250.0,"Tobacco township, Gladwin County, Michigan",051,79860,26
-666666666.0,"Grout township, Gladwin County, Michigan",051,35620,26
-666666666.0,"Secord township, Gladwin County, Michigan",051,72240,26
-666666666.0,"Beaverton city, Gladwin County, Michigan",051,06660,26
-666666666.0,"Grim township, Gladwin County, Michigan",051,35340,26
44063.0,"Wakeshma township, Kalamazoo County, Michigan",077,82840,26
41672.0,"Kalamazoo city, Kalamazoo County, Michigan",077,42160,26
-666666666.0,"Pavilion township, Kalamazoo County, Michigan",077,62960,26
61167.0,"Portage city, Kalamazoo County, Michigan",077,65560,26
-666666666.0,"Prairie Ronde township, Kalamazoo County, Michigan",077,66200,26
